=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 59.4 BPM
Valid interval: 486-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 95 mmHg
Confidence: 0.117
95% CI: [93 - 98] mmHg
Agreement: 1996/550 detectors

MAP: 94 mmHg
Est. Diastolic: 94 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.8_D20                    98          0.740        | 20    98          5.5         
BL_W10_T1.6_D4                     98          0.740        | 71    98          5.5         
BL_W10_T1.6_D6                     98          0.740        | 70    98          5.5         
BL_W10_T1.6_D8                     98          0.740        | 63    98          5.5         
BL_W10_T1.6_D10                    98          0.740        | 64    98          5.5         
BL_W10_T1.6_D15                    98          0.740        | 65    98          5.5         
BL_W10_T1.6_D20                    98          0.740        | 66    98          5.5         
BL_W10_T1.6_D25                    98          0.740        | 67    98          5.5         
BL_W10_T1.6_D30                    98          0.740        | 68    98          5.5         
BL_W10_T1.6_D40                    98          0.740        | 52    98          5.5         
BL_W10_T1.8_D2                     98          0.740        | 55    98          5.5         
BL_W10_T1.8_D4                     98          0.740        | 17    98          5.5         
BL_W10_T1.8_D6                     98          0.740        | 24    98          5.5         
BL_W10_T1.8_D8                     98          0.740        | 23    98          5.5         
BL_W10_T1.8_D10                    98          0.740        | 22    98          5.5         
BL_W10_T1.8_D15                    98          0.740        | 21    98          5.5         
BL_W10_T1.0_D4                     98          0.740        | 25    98          5.5         
BL_W10_T1.8_D25                    98          0.740        | 19    98          5.5         
BL_W10_T1.8_D30                    98          0.740        | 18    98          5.5         
BL_W10_T1.8_D40                    98          0.740        | 9     98          5.5         
BL_W10_T2.0_D2                     98          0.740        | 11    98          5.5         
BL_W10_T2.0_D4                     98          0.740        | 12    98          5.5         
BL_W10_T2.0_D6                     98          0.740        | 13    98          5.5         
BL_W10_T2.0_D8                     98          0.740        | 14    98          5.5         
BL_W10_T2.0_D10                    98          0.740        | 15    98          5.5         
BL_W10_T2.0_D15                    98          0.740        | 16    98          5.5         
BL_W10_T2.0_D20                    98          0.740        | 10    98          5.5         
BL_W10_T2.0_D25                    98          0.740        | 26    98          5.5         
BL_W10_T2.0_D30                    98          0.740        | 27    98          5.5         
BL_W10_T2.0_D40                    98          0.740        | 28    98          5.5         
BL_W10_T1.0_D2                     98          0.740        | 39    98          5.5         
