=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.3 BPM
Valid interval: 453-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 84 mmHg
Confidence: 0.068
95% CI: [82 - 86] mmHg
Agreement: 3391/550 detectors

MAP: 136 mmHg
Est. Diastolic: 162 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W50_T1.0_D6                     95          1.200        | 66    95          1.5         
BL_W50_T1.2_D25                    86          1.200        | 356   86          7.2         
BL_W50_T1.2_D20                    86          1.200        | 334   86          7.1         
BL_W50_T1.2_D15                    94          1.200        | 12    94          1.1         
BL_W50_T1.2_D10                    94          1.200        | 9     94          1.1         
BL_W50_T1.2_D8                     95          1.200        | 143   95          1.5         
BL_W50_T1.2_D6                     95          1.200        | 142   95          1.5         
BL_W50_T1.2_D4                     95          1.200        | 140   95          1.5         
BL_W50_T1.0_D30                    84          1.200        | 393   84          8.8         
BL_W50_T1.0_D25                    86          1.200        | 354   86          7.2         
BL_W50_T1.0_D20                    86          1.200        | 335   86          7.1         
BL_W50_T1.0_D15                    94          1.200        | 35    94          1.1         
BL_W50_T1.0_D10                    94          1.200        | 33    94          1.1         
BL_W50_T1.0_D8                     95          1.200        | 138   95          1.5         
BL_W50_T1.2_D30                    84          1.200        | 398   84          8.8         
BL_W50_T1.0_D4                     95          1.200        | 65    95          1.5         
BL_W40_T3.0_D40                    71          1.200        | 503   71          22.3        
BL_W40_T2.8_D40                    71          1.200        | 492   71          22.3        
BL_W40_T2.6_D40                    71          1.200        | 500   71          22.3        
BL_W40_T2.4_D40                    71          1.200        | 494   71          22.3        
BL_W40_T2.2_D40                    71          1.200        | 508   71          22.3        
BL_W40_T2.0_D40                    71          1.200        | 499   71          22.3        
BL_W40_T1.8_D40                    71          1.200        | 495   71          22.3        
BL_W40_T1.6_D40                    71          1.200        | 493   71          22.3        
BL_W40_T1.4_D40                    71          1.200        | 496   71          22.3        
BL_W40_T1.4_D30                    84          1.200        | 379   84          8.8         
BL_W40_T1.2_D40                    71          1.200        | 507   71          22.3        
BL_W50_T1.4_D15                    90          1.200        | 197   90          2.7         
BL_W10_T3.0_D20                    90          1.200        | 175   90          2.6         
BL_W10_T3.0_D25                    90          1.200        | 221   90          2.7         
BL_W10_T3.0_D30                    84          1.200        | 390   84          8.8         
BL_W10_T3.0_D40                    82          1.200        | 449   82          11.2        
BL_W20_T1.0_D4                     90          1.200        | 163   90          2.6         
BL_W20_T1.0_D6                     90          1.200        | 171   90          2.6         
BL_W20_T1.0_D8                     90          1.200        | 169   90          2.6         
BL_W20_T1.0_D10                    94          1.200        | 40    94          1.1         
BL_W20_T1.0_D15                    90          1.200        | 230   90          2.7         
BL_W20_T1.0_D20                    88          1.200        | 301   88          5.1         
BL_W20_T1.0_D25                    84          1.200        | 384   84          8.8         
BL_W20_T1.0_D30                    84          1.200        | 428   84          8.9         
BL_W40_T1.2_D30                    84          1.200        | 370   84          8.8         
BL_W20_T1.2_D4                     90          1.200        | 182   90          2.6         
BL_W20_T1.2_D6                     90          1.200        | 181   90          2.6         
BL_W20_T1.2_D8                     90          1.200        | 180   90          2.6         
BL_W20_T1.2_D10                    94          1.200        | 13    94          1.1         
BL_W20_T1.2_D15                    90          1.200        | 208   90          2.7         
BL_W20_T1.2_D20                    88          1.200        | 276   88          5.1         
BL_W20_T1.2_D25                    84          1.200        | 374   84          8.8         
BL_W20_T1.2_D30                    84          1.200        | 438   84          8.9         
BL_W50_T1.4_D10                    86          1.200        | 329   86          7.1         
BL_W50_T1.4_D8                     86          1.200        | 330   86          7.1         
BL_W50_T1.4_D6                     86          1.200        | 331   86          7.1         
BL_W50_T1.4_D4                     86          1.200        | 332   86          7.1         
BL_W30_T1.2_D20                    88          1.200        | 249   88          4.9         
BL_W30_T1.0_D6                     95          1.200        | 75    95          1.5         
BL_W30_T1.0_D8                     95          1.200        | 74    95          1.5         
BL_W30_T1.0_D10                    90          1.200        | 205   90          2.7         
BL_W30_T1.0_D15                    90          1.200        | 204   90          2.7         
BL_W30_T1.0_D20                    88          1.200        | 252   88          4.9         
BL_W30_T1.0_D25                    86          1.200        | 363   86          7.2         
BL_W30_T1.0_D30                    84          1.200        | 436   84          8.9         
BL_W30_T1.0_D40                    76          1.200        | 476   76          17.0        
BL_W30_T1.2_D4                     88          1.200        | 255   88          4.9         
BL_W30_T1.2_D6                     88          1.200        | 256   88          4.9         
BL_W30_T1.2_D8                     88          1.200        | 257   88          4.9         
BL_W30_T1.2_D10                    88          1.200        | 258   88          4.9         
BL_W30_T1.2_D15                    94          1.200        | 8     94          1.1         
BL_W30_T1.0_D4                     95          1.200        | 76    95          1.5         
BL_W30_T1.2_D25                    86          1.200        | 362   86          7.2         
BL_W30_T1.2_D30                    84          1.200        | 437   84          8.9         
BL_W30_T1.2_D40                    76          1.200        | 483   76          17.0        
BL_W30_T1.4_D4                     88          1.200        | 263   88          4.9         
BL_W30_T1.4_D6                     88          1.200        | 264   88          4.9         
BL_W30_T1.4_D8                     88          1.200        | 237   88          4.9         
BL_W30_T1.4_D10                    88          1.200        | 266   88          4.9         
BL_W30_T1.4_D15                    94          1.200        | 10    94          1.1         
BL_W30_T1.4_D20                    88          1.200        | 268   88          4.9         
BL_W30_T1.4_D25                    86          1.200        | 360   86          7.2         
BL_W30_T1.4_D30                    84          1.200        | 416   84          8.9         
BL_W30_T1.4_D40                    76          1.200        | 480   76          17.0        
BL_W40_T1.0_D10                    90          1.200        | 200   90          2.7         
BL_W40_T1.2_D25                    86          1.200        | 306   86          7.1         
BL_W40_T1.2_D20                    88          1.200        | 283   88          5.1         
BL_W40_T1.2_D15                    88          1.200        | 260   88          4.9         
BL_W40_T1.2_D10                    94          1.200        | 42    94          1.1         
BL_W40_T1.2_D8                     95          1.200        | 49    95          1.5         
BL_W40_T1.2_D6                     95          1.200        | 53    95          1.5         
BL_W40_T1.2_D4                     95          1.200        | 95    95          1.5         
BL_W40_T1.0_D40                    71          1.200        | 491   71          22.3        
BL_W40_T1.0_D30                    84          1.200        | 373   84          8.8         
BL_W40_T1.0_D25                    86          1.200        | 343   86          7.1         
BL_W40_T1.0_D20                    88          1.200        | 286   88          5.1         
BL_W40_T1.0_D15                    88          1.200        | 250   88          4.9         
BL_W10_T1.0_D4                     95          1.200        | 135   95          1.5         
BL_W40_T1.0_D8                     95          1.200        | 87    95          1.5         
BL_W40_T1.0_D6                     95          1.200        | 88    95          1.5         
BL_W40_T1.0_D4                     95          1.200        | 89    95          1.5         
BL_W30_T3.0_D40                    76          1.200        | 477   76          17.0        
BL_W30_T2.8_D40                    76          1.200        | 471   76          17.0        
BL_W30_T2.6_D40                    76          1.200        | 475   76          17.0        
BL_W30_T2.4_D40                    76          1.200        | 478   76          17.0        
BL_W30_T2.2_D40                    76          1.200        | 481   76          17.0        
BL_W30_T2.0_D40                    76          1.200        | 489   76          17.0        
BL_W30_T1.8_D40                    76          1.200        | 482   76          17.0        
BL_W30_T1.6_D40                    76          1.200        | 479   76          17.0        
BL_W30_T1.6_D30                    84          1.200        | 423   84          8.9         
BL_W10_T2.0_D8                     95          1.200        | 120   95          1.5         
BL_W10_T1.8_D6                     95          1.200        | 116   95          1.5         
BL_W10_T1.8_D8                     95          1.200        | 115   95          1.5         
BL_W10_T1.8_D10                    94          1.200        | 22    94          1.1         
BL_W10_T1.8_D15                    94          1.200        | 4     94          0.5         
BL_W10_T1.8_D20                    90          1.200        | 178   90          2.6         
BL_W10_T1.8_D25                    90          1.200        | 220   90          2.7         
BL_W10_T1.8_D30                    84          1.200        | 405   84          8.8         
BL_W10_T1.8_D40                    82          1.200        | 446   82          11.2        
BL_W10_T2.0_D2                     90          1.200        | 174   90          2.6         
BL_W10_T2.0_D4                     95          1.200        | 111   95          1.5         
BL_W10_T2.0_D6                     95          1.200        | 110   95          1.5         
BL_W10_T1.8_D4                     95          1.200        | 117   95          1.5         
