=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 54.4 BPM
Valid interval: 428-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 90 mmHg
Confidence: 0.127
95% CI: [88 - 92] mmHg
Agreement: 2188/550 detectors

MAP: 80 mmHg
Est. Diastolic: 76 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.0_D2                     95          0.980        | 348   95          3.2         
BL_W10_T1.4_D8                     95          0.980        | 337   95          2.9         
BL_W10_T1.4_D10                    94          0.980        | 219   94          2.5         
BL_W30_T1.0_D4                     95          0.980        | 330   95          2.9         
BL_W30_T1.0_D6                     95          0.980        | 331   95          2.9         
BL_W30_T1.0_D10                    94          0.980        | 256   94          2.5         
BL_W10_T1.6_D2                     95          0.980        | 347   95          3.2         
BL_W10_T1.6_D4                     95          0.980        | 338   95          2.9         
BL_W10_T1.6_D6                     95          0.980        | 334   95          2.9         
BL_W10_T1.6_D8                     95          0.980        | 324   95          2.9         
BL_W10_T1.6_D10                    94          0.980        | 215   94          2.5         
BL_W30_T1.0_D8                     94          0.980        | 240   94          2.5         
BL_W10_T1.8_D2                     95          0.980        | 323   95          2.9         
BL_W10_T1.8_D4                     95          0.980        | 322   95          2.9         
BL_W10_T1.8_D6                     95          0.980        | 321   95          2.9         
BL_W10_T1.8_D8                     95          0.980        | 320   95          2.9         
BL_W10_T1.8_D10                    94          0.980        | 200   94          2.5         
BL_W10_T2.0_D2                     95          0.980        | 327   95          2.9         
BL_W10_T2.0_D4                     95          0.980        | 319   95          2.9         
BL_W10_T2.0_D6                     95          0.980        | 317   95          2.9         
BL_W10_T2.0_D8                     95          0.980        | 316   95          2.9         
BL_W10_T2.0_D10                    94          0.980        | 258   94          2.5         
BL_W10_T1.2_D4                     95          0.980        | 325   95          2.9         
BL_W10_T1.0_D4                     95          0.980        | 300   95          2.9         
BL_W10_T1.0_D6                     95          0.980        | 343   95          2.9         
BL_W10_T1.0_D8                     95          0.980        | 345   95          2.9         
BL_W10_T1.0_D10                    94          0.980        | 195   94          2.5         
BL_W50_T1.0_D2                     95          0.980        | 301   95          2.9         
BL_W50_T1.0_D4                     95          0.980        | 302   95          2.9         
BL_W50_T1.0_D6                     95          0.980        | 292   95          2.9         
BL_W50_T1.0_D8                     94          0.980        | 234   94          2.5         
BL_W50_T1.0_D10                    94          0.980        | 236   94          2.5         
BL_W10_T1.2_D2                     95          0.980        | 350   95          3.2         
BL_W10_T1.4_D6                     95          0.980        | 336   95          2.9         
BL_W10_T1.4_D4                     95          0.980        | 333   95          2.9         
BL_W10_T1.4_D2                     95          0.980        | 349   95          3.2         
BL_W30_T1.0_D2                     95          0.980        | 315   95          2.9         
BL_W10_T1.2_D8                     95          0.980        | 329   95          2.9         
BL_W10_T1.2_D10                    94          0.980        | 205   94          2.5         
BL_W10_T1.2_D6                     95          0.980        | 326   95          2.9         
BL_W50_T1.0_D25                    92          0.900        | 57    92          0.3         
BL_W30_T1.4_D30                    92          0.900        | 3     92          0.2         
BL_W10_T2.0_D20                    92          0.900        | 103   92          0.3         
BL_W10_T2.0_D25                    92          0.900        | 104   92          0.3         
BL_W10_T2.0_D30                    92          0.900        | 13    92          0.2         
BL_W30_T1.2_D30                    92          0.900        | 5     92          0.2         
BL_W10_T2.2_D20                    92          0.900        | 108   92          0.3         
BL_W10_T2.2_D25                    92          0.900        | 106   92          0.3         
BL_W30_T1.0_D15                    93          0.900        | 143   93          0.6         
BL_W50_T1.0_D20                    92          0.900        | 56    92          0.3         
BL_W50_T1.0_D15                    93          0.900        | 163   93          0.6         
BL_W10_T2.2_D30                    92          0.900        | 1     92          0.2         
BL_W30_T1.0_D30                    92          0.900        | 6     92          0.2         
BL_W30_T1.0_D25                    92          0.900        | 83    92          0.3         
BL_W30_T1.0_D20                    92          0.900        | 84    92          0.3         
BL_W10_T1.8_D20                    92          0.900        | 120   92          0.3         
BL_W10_T1.4_D25                    92          0.900        | 127   92          0.3         
BL_W10_T1.4_D30                    92          0.900        | 42    92          0.2         
BL_W10_T1.2_D30                    92          0.900        | 38    92          0.2         
BL_W10_T1.6_D15                    93          0.900        | 158   93          0.6         
BL_W10_T1.6_D20                    92          0.900        | 112   92          0.3         
BL_W10_T1.6_D25                    92          0.900        | 109   92          0.3         
BL_W10_T1.2_D25                    92          0.900        | 116   92          0.3         
BL_W10_T1.6_D30                    92          0.900        | 4     92          0.2         
BL_W10_T1.2_D20                    92          0.900        | 114   92          0.3         
BL_W10_T1.2_D15                    93          0.900        | 160   93          0.6         
BL_W10_T1.8_D15                    93          0.900        | 144   93          0.6         
BL_W10_T1.4_D20                    92          0.900        | 119   92          0.3         
BL_W10_T1.0_D30                    92          0.900        | 33    92          0.2         
BL_W10_T1.0_D25                    92          0.900        | 128   92          0.3         
BL_W10_T1.4_D15                    93          0.900        | 166   93          0.6         
BL_W10_T1.0_D20                    92          0.900        | 133   92          0.3         
BL_W10_T1.8_D25                    92          0.900        | 121   92          0.3         
BL_W10_T1.8_D30                    92          0.900        | 7     92          0.2         
BL_W10_T1.0_D15                    93          0.900        | 170   93          0.6         
BL_W10_T2.0_D15                    93          0.900        | 153   93          0.6         
BL_W10_T2.8_D30                    92          0.740        | 31    92          0.2         
BL_W10_T2.4_D30                    92          0.740        | 21    92          0.2         
BL_W10_T2.6_D30                    92          0.740        | 26    92          0.2         
BL_W10_T3.0_D30                    92          0.740        | 30    92          0.2         
BL_W40_T1.0_D8                     85          0.660        | 389   85          7.3         
BL_W40_T1.0_D6                     85          0.660        | 388   85          7.3         
BL_W40_T1.0_D15                    85          0.660        | 392   85          7.3         
BL_W40_T1.0_D10                    85          0.660        | 390   85          7.3         
BL_W30_T1.4_D25                    85          0.660        | 386   85          7.1         
BL_W40_T1.0_D20                    85          0.660        | 393   85          7.3         
BL_W40_T1.0_D25                    85          0.660        | 394   85          7.3         
BL_W40_T1.0_D30                    85          0.660        | 387   85          7.3         
BL_W40_T1.2_D30                    85          0.660        | 399   85          7.3         
BL_W20_T1.0_D25                    85          0.660        | 391   85          7.3         
BL_W20_T1.0_D20                    85          0.660        | 375   85          7.1         
BL_W20_T1.0_D15                    85          0.660        | 370   85          7.1         
BL_W20_T1.0_D10                    85          0.660        | 381   85          7.1         
BL_W20_T1.0_D8                     85          0.660        | 379   85          7.1         
BL_W20_T1.0_D6                     85          0.660        | 378   85          7.1         
BL_W30_T1.4_D4                     85          0.660        | 406   85          7.3         
BL_W30_T1.4_D15                    85          0.660        | 395   85          7.3         
BL_W30_T1.4_D2                     85          0.660        | 409   85          7.3         
BL_W30_T1.2_D25                    85          0.660        | 357   85          7.1         
BL_W30_T1.2_D20                    85          0.660        | 360   85          7.1         
BL_W30_T1.2_D15                    85          0.660        | 361   85          7.1         
BL_W30_T1.2_D10                    85          0.660        | 364   85          7.1         
BL_W30_T1.2_D8                     85          0.660        | 368   85          7.1         
BL_W30_T1.2_D6                     85          0.660        | 356   85          7.1         
BL_W40_T1.0_D4                     85          0.660        | 414   85          7.3         
BL_W30_T1.2_D4                     85          0.660        | 371   85          7.1         
BL_W30_T1.2_D2                     85          0.660        | 369   85          7.1         
BL_W30_T1.4_D6                     85          0.660        | 405   85          7.3         
BL_W30_T1.4_D8                     85          0.660        | 411   85          7.3         
BL_W30_T1.4_D20                    85          0.660        | 407   85          7.3         
BL_W30_T1.4_D10                    85          0.660        | 415   85          7.3         
BL_W40_T1.0_D2                     85          0.660        | 412   85          7.3         
BL_W20_T1.0_D2                     85          0.660        | 373   85          7.1         
BL_W20_T1.0_D4                     85          0.660        | 377   85          7.1         
BL_W10_T2.2_D15                    85          0.660        | 354   85          6.6         
BL_W10_T2.2_D10                    85          0.660        | 351   85          6.6         
BL_W50_T1.2_D25                    92          0.656        | 58    92          0.3         
BL_W10_T2.6_D40                    90          0.592        | 177   90          1.7         
BL_W10_T2.8_D40                    90          0.592        | 179   90          1.7         
BL_W10_T2.4_D40                    90          0.592        | 182   90          1.7         
BL_W10_T2.2_D40                    90          0.592        | 185   90          1.7         
BL_W10_T2.0_D40                    90          0.592        | 180   90          1.7         
BL_W10_T1.8_D40                    90          0.592        | 181   90          1.7         
BL_W10_T3.0_D40                    90          0.592        | 178   90          1.7         
BL_W10_T1.4_D40                    90          0.592        | 184   90          1.7         
BL_W10_T1.6_D40                    90          0.592        | 176   90          1.7         
BL_W10_T1.2_D40                    90          0.592        | 183   90          1.7         
BL_W10_T1.0_D40                    90          0.592        | 175   90          1.7         
BL_W30_T1.2_D40                    83          0.580        | 469   83          9.5         
BL_W40_T1.0_D40                    83          0.580        | 441   83          9.5         
BL_W50_T1.2_D8                     83          0.580        | 427   83          9.5         
BL_W50_T1.2_D10                    83          0.580        | 426   83          9.5         
BL_W50_T1.2_D15                    83          0.580        | 425   83          9.5         
BL_W50_T1.2_D20                    83          0.580        | 424   83          9.5         
BL_W50_T1.2_D30                    83          0.580        | 422   83          9.5         
BL_W50_T1.2_D40                    83          0.580        | 421   83          9.5         
BL_W30_T1.4_D40                    83          0.580        | 468   83          9.5         
BL_W50_T1.2_D6                     83          0.580        | 428   83          9.5         
BL_W50_T1.2_D4                     83          0.580        | 429   83          9.5         
BL_W50_T1.2_D2                     83          0.580        | 423   83          9.5         
BL_W50_T1.0_D40                    83          0.580        | 417   83          9.5         
BL_W50_T1.0_D30                    83          0.580        | 449   83          9.5         
BL_W40_T1.2_D2                     83          0.580        | 443   83          9.5         
BL_W10_T2.2_D4                     83          0.580        | 475   83          9.5         
BL_W10_T2.2_D6                     83          0.580        | 474   83          9.5         
BL_W10_T2.2_D8                     83          0.580        | 416   83          9.5         
BL_W10_T2.2_D2                     83          0.580        | 476   83          9.5         
BL_W20_T1.0_D40                    83          0.580        | 435   83          9.5         
BL_W20_T1.0_D30                    83          0.580        | 434   83          9.5         
BL_W30_T1.0_D40                    83          0.580        | 462   83          9.5         
BL_W40_T1.2_D40                    83          0.580        | 484   83          9.5         
BL_W40_T1.2_D25                    83          0.580        | 483   83          9.5         
BL_W40_T1.2_D20                    83          0.580        | 471   83          9.5         
BL_W40_T1.2_D15                    83          0.580        | 481   83          9.5         
BL_W40_T1.2_D10                    83          0.580        | 478   83          9.5         
BL_W40_T1.2_D8                     83          0.580        | 472   83          9.5         
BL_W40_T1.2_D6                     83          0.580        | 418   83          9.5         
BL_W40_T1.2_D4                     83          0.580        | 446   83          9.5         
BL_W30_T2.0_D30                    92          0.500        | 35    92          0.2         
BL_W10_T2.6_D25                    92          0.500        | 101   92          0.3         
BL_W30_T1.8_D30                    92          0.500        | 40    92          0.2         
BL_W30_T1.6_D30                    92          0.500        | 43    92          0.2         
BL_W10_T2.4_D20                    92          0.500        | 131   92          0.3         
BL_W10_T2.4_D25                    92          0.500        | 124   92          0.3         
BL_W10_T3.0_D25                    92          0.500        | 68    92          0.3         
BL_W10_T2.8_D25                    92          0.500        | 125   92          0.3         
BL_W30_T3.0_D30                    92          0.420        | 34    92          0.2         
BL_W30_T2.4_D30                    92          0.420        | 39    92          0.2         
BL_W10_T3.0_D20                    92          0.420        | 70    92          0.3         
BL_W30_T2.2_D30                    92          0.420        | 41    92          0.2         
BL_W10_T2.8_D20                    92          0.420        | 126   92          0.3         
BL_W30_T2.8_D30                    92          0.420        | 32    92          0.2         
BL_W10_T2.6_D20                    92          0.420        | 115   92          0.3         
BL_W30_T2.6_D30                    92          0.420        | 37    92          0.2         
BL_W50_T1.4_D25                    92          0.400        | 60    92          0.3         
BL_W20_T1.4_D4                     122         0.340        | 535   122         29.9        
BL_W20_T1.6_D4                     122         0.340        | 536   122         29.9        
BL_W40_T1.4_D15                    83          0.336        | 460   83          9.5         
BL_W50_T1.6_D25                    92          0.336        | 62    92          0.3         
BL_W40_T1.4_D30                    83          0.336        | 454   83          9.5         
BL_W40_T1.4_D40                    83          0.336        | 456   83          9.5         
BL_W40_T1.4_D25                    83          0.336        | 453   83          9.5         
BL_W40_T1.4_D20                    83          0.336        | 450   83          9.5         
BL_W50_T1.8_D25                    92          0.336        | 65    92          0.3         
BL_W40_T1.4_D2                     83          0.336        | 487   83          9.5         
BL_W40_T1.4_D4                     83          0.336        | 488   83          9.5         
BL_W40_T1.4_D6                     83          0.336        | 490   83          9.5         
BL_W40_T1.4_D8                     83          0.336        | 491   83          9.5         
BL_W50_T2.0_D25                    92          0.336        | 130   92          0.3         
BL_W40_T1.4_D10                    83          0.336        | 482   83          9.5         
BL_W20_T1.2_D4                     122         0.272        | 533   122         29.9        
BL_W40_T2.2_D6                     95          0.260        | 311   95          2.9         
BL_W40_T1.8_D30                    85          0.260        | 410   85          7.3         
BL_W40_T1.8_D2                     95          0.260        | 297   95          2.9         
BL_W40_T1.6_D2                     95          0.260        | 310   95          2.9         
BL_W40_T1.6_D30                    85          0.260        | 404   85          7.3         
BL_W40_T2.8_D4                     122         0.260        | 543   122         29.9        
BL_W40_T2.2_D30                    85          0.260        | 413   85          7.3         
BL_W40_T1.6_D10                    94          0.260        | 196   94          2.5         
BL_W40_T1.6_D8                     95          0.260        | 307   95          2.9         
BL_W40_T2.2_D4                     122         0.260        | 547   122         29.9        
BL_W40_T2.0_D2                     94          0.260        | 209   94          2.5         
BL_W40_T1.6_D6                     95          0.260        | 309   95          2.9         
BL_W40_T1.6_D4                     122         0.260        | 529   122         29.9        
BL_W40_T2.0_D4                     122         0.260        | 521   122         29.9        
BL_W40_T2.0_D6                     95          0.260        | 303   95          2.9         
BL_W40_T2.0_D8                     95          0.260        | 306   95          2.9         
BL_W40_T2.0_D10                    94          0.260        | 213   94          2.5         
BL_W40_T2.0_D30                    85          0.260        | 408   85          7.3         
BL_W40_T2.2_D2                     94          0.260        | 223   94          2.5         
BL_W30_T2.8_D4                     122         0.260        | 519   122         29.9        
BL_W40_T2.2_D10                    94          0.260        | 188   94          2.5         
BL_W30_T2.0_D2                     94          0.260        | 204   94          2.5         
BL_W30_T2.0_D4                     122         0.260        | 527   122         29.9        
BL_W30_T2.0_D6                     95          0.260        | 328   95          2.9         
BL_W30_T2.0_D8                     94          0.260        | 192   94          2.5         
BL_W30_T2.0_D10                    94          0.260        | 191   94          2.5         
BL_W40_T2.6_D4                     122         0.260        | 546   122         29.9        
BL_W30_T2.0_D25                    85          0.260        | 385   85          7.1         
BL_W30_T1.8_D25                    85          0.260        | 383   85          7.1         
BL_W40_T1.8_D10                    94          0.260        | 187   94          2.5         
BL_W30_T2.2_D4                     122         0.260        | 530   122         29.9        
BL_W40_T1.8_D8                     95          0.260        | 295   95          2.9         
BL_W40_T1.8_D6                     95          0.260        | 296   95          2.9         
BL_W40_T1.8_D4                     122         0.260        | 526   122         29.9        
BL_W30_T2.4_D4                     122         0.260        | 520   122         29.9        
BL_W40_T3.0_D4                     122         0.260        | 539   122         29.9        
BL_W30_T2.6_D4                     122         0.260        | 531   122         29.9        
BL_W40_T2.4_D6                     95          0.260        | 284   95          2.9         
BL_W30_T1.6_D2                     122         0.260        | 522   122         29.9        
BL_W30_T1.6_D4                     122         0.260        | 523   122         29.9        
BL_W30_T1.6_D6                     95          0.260        | 335   95          2.9         
BL_W30_T1.6_D8                     94          0.260        | 207   94          2.5         
BL_W30_T1.6_D10                    94          0.260        | 210   94          2.5         
BL_W40_T2.4_D2                     94          0.260        | 194   94          2.5         
BL_W40_T2.4_D4                     122         0.260        | 532   122         29.9        
BL_W30_T1.6_D25                    85          0.260        | 384   85          7.1         
BL_W40_T2.2_D8                     95          0.260        | 312   95          2.9         
BL_W40_T2.4_D8                     95          0.260        | 286   95          2.9         
BL_W30_T1.8_D2                     122         0.260        | 524   122         29.9        
BL_W30_T1.8_D4                     122         0.260        | 525   122         29.9        
BL_W30_T1.8_D6                     95          0.260        | 332   95          2.9         
BL_W30_T1.8_D8                     94          0.260        | 190   94          2.5         
BL_W30_T1.8_D10                    94          0.260        | 193   94          2.5         
BL_W40_T2.4_D10                    94          0.260        | 197   94          2.5         
BL_W30_T3.0_D4                     122         0.260        | 528   122         29.9        
BL_W20_T1.2_D10                    85          0.260        | 367   85          7.1         
BL_W20_T1.4_D8                     94          0.260        | 244   94          2.5         
BL_W20_T1.4_D6                     94          0.260        | 245   94          2.5         
BL_W20_T1.4_D2                     122         0.260        | 534   122         29.9        
BL_W50_T2.4_D4                     95          0.260        | 293   95          2.9         
BL_W20_T1.2_D40                    75          0.260        | 502   75          16.7        
BL_W20_T1.2_D30                    75          0.260        | 503   75          16.7        
BL_W50_T2.4_D2                     94          0.260        | 226   94          2.5         
BL_W20_T1.2_D25                    85          0.260        | 396   85          7.3         
BL_W20_T1.2_D20                    85          0.260        | 363   85          7.1         
BL_W20_T1.2_D15                    85          0.260        | 365   85          7.1         
BL_W50_T2.4_D6                     95          0.260        | 294   95          2.9         
BL_W20_T1.2_D8                     94          0.260        | 248   94          2.5         
BL_W20_T1.2_D6                     94          0.260        | 249   94          2.5         
BL_W20_T1.2_D2                     122         0.260        | 548   122         30.2        
BL_W50_T2.6_D25                    92          0.260        | 110   92          0.3         
BL_W50_T2.2_D25                    92          0.260        | 102   92          0.3         
BL_W10_T3.0_D4                     117         0.260        | 508   117         24.8        
BL_W50_T2.2_D10                    94          0.260        | 235   94          2.5         
BL_W50_T2.2_D8                     94          0.260        | 237   94          2.5         
BL_W10_T2.8_D4                     117         0.260        | 515   117         24.8        
BL_W50_T2.6_D2                     94          0.260        | 257   94          2.5         
BL_W20_T1.6_D8                     94          0.260        | 239   94          2.5         
BL_W20_T1.6_D10                    85          0.260        | 403   85          7.3         
BL_W20_T1.6_D15                    85          0.260        | 402   85          7.3         
BL_W20_T1.6_D20                    85          0.260        | 359   85          7.1         
BL_W20_T1.6_D25                    85          0.260        | 401   85          7.3         
BL_W50_T2.6_D10                    94          0.260        | 199   94          2.5         
BL_W50_T2.6_D8                     94          0.260        | 272   94          2.5         
BL_W50_T2.6_D6                     95          0.260        | 275   95          2.9         
BL_W50_T2.6_D4                     95          0.260        | 277   95          2.9         
BL_W50_T1.4_D4                     95          0.260        | 314   95          2.9         
BL_W20_T1.6_D6                     94          0.260        | 224   94          2.5         
BL_W20_T1.6_D2                     94          0.260        | 241   94          2.5         
BL_W50_T2.4_D25                    92          0.260        | 105   92          0.3         
BL_W20_T1.4_D25                    85          0.260        | 400   85          7.3         
BL_W50_T2.4_D10                    94          0.260        | 267   94          2.5         
BL_W20_T1.4_D20                    85          0.260        | 358   85          7.1         
BL_W50_T2.4_D8                     94          0.260        | 273   94          2.5         
BL_W20_T1.4_D15                    85          0.260        | 398   85          7.3         
BL_W20_T1.4_D10                    85          0.260        | 397   85          7.3         
BL_W50_T1.6_D10                    94          0.260        | 247   94          2.5         
BL_W10_T2.4_D4                     117         0.260        | 513   117         24.8        
BL_W50_T1.8_D2                     95          0.260        | 289   95          2.9         
BL_W50_T1.8_D4                     95          0.260        | 290   95          2.9         
BL_W50_T1.8_D6                     95          0.260        | 291   95          2.9         
BL_W50_T1.8_D8                     94          0.260        | 251   94          2.5         
BL_W50_T1.8_D10                    94          0.260        | 252   94          2.5         
BL_W50_T3.0_D25                    92          0.260        | 123   92          0.3         
BL_W50_T2.8_D25                    92          0.260        | 117   92          0.3         
BL_W50_T1.4_D2                     95          0.260        | 313   95          2.9         
BL_W50_T2.0_D2                     95          0.260        | 282   95          2.9         
BL_W50_T2.0_D4                     95          0.260        | 280   95          2.9         
BL_W50_T2.0_D6                     95          0.260        | 276   95          2.9         
BL_W50_T2.0_D8                     94          0.260        | 255   94          2.5         
BL_W50_T2.0_D10                    94          0.260        | 203   94          2.5         
BL_W10_T2.6_D4                     117         0.260        | 514   117         24.8        
BL_W50_T1.4_D6                     95          0.260        | 304   95          2.9         
BL_W50_T1.6_D8                     94          0.260        | 246   94          2.5         
BL_W50_T2.2_D2                     94          0.260        | 250   94          2.5         
BL_W50_T1.6_D6                     95          0.260        | 281   95          2.9         
BL_W50_T1.6_D4                     95          0.260        | 279   95          2.9         
BL_W50_T2.2_D4                     95          0.260        | 287   95          2.9         
BL_W50_T1.6_D2                     95          0.260        | 278   95          2.9         
BL_W50_T1.4_D40                    83          0.260        | 444   83          9.5         
BL_W50_T1.4_D30                    83          0.260        | 445   83          9.5         
BL_W50_T1.4_D8                     94          0.260        | 242   94          2.5         
BL_W50_T1.4_D20                    83          0.260        | 447   83          9.5         
BL_W50_T1.4_D15                    83          0.260        | 439   83          9.5         
BL_W50_T1.4_D10                    94          0.260        | 243   94          2.5         
BL_W50_T2.2_D6                     95          0.260        | 274   95          2.9         
BL_W50_T3.0_D40                    83          0.126        | 419   83          9.5         
BL_W50_T2.6_D15                    93          0.126        | 148   93          0.6         
BL_W40_T2.0_D40                    83          0.126        | 470   83          9.5         
BL_W50_T2.6_D20                    92          0.126        | 132   92          0.3         
BL_W50_T3.0_D10                    94          0.126        | 221   94          2.5         
BL_W50_T2.8_D4                     117         0.126        | 511   117         24.8        
BL_W50_T2.8_D30                    92          0.126        | 36    92          0.2         
BL_W50_T2.8_D20                    92          0.126        | 113   92          0.3         
BL_W50_T2.8_D10                    94          0.126        | 198   94          2.5         
BL_W50_T2.8_D8                     94          0.126        | 222   94          2.5         
BL_W40_T2.2_D15                    93          0.126        | 150   93          0.6         
BL_W50_T2.8_D6                     117         0.126        | 512   117         24.8        
BL_W40_T2.2_D20                    92          0.126        | 79    92          0.3         
BL_W40_T2.2_D25                    92          0.126        | 80    92          0.3         
BL_W50_T3.0_D30                    92          0.126        | 17    92          0.2         
BL_W50_T2.8_D2                     94          0.126        | 220   94          2.5         
BL_W50_T2.6_D40                    83          0.126        | 459   83          9.5         
