=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 101.5 BPM
Valid interval: 348-975 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 123 mmHg
Confidence: 0.061
95% CI: [119 - 126] mmHg
Agreement: 2725/550 detectors

MAP: 106 mmHg
Est. Diastolic: 98 mmHg
Oscillometric MAP Systolic: 125 mmHg
Oscillometric MAP Diastolic: 102 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.2_D30                    126         1.200        | 216   126         9.2         
BL_W10_T1.6_D15                    125         1.200        | 257   125         10.1        
BL_W10_T1.6_D20                    125         1.200        | 258   125         10.1        
BL_W10_T1.6_D25                    125         1.200        | 263   125         10.1        
BL_W10_T1.6_D30                    125         1.200        | 264   125         10.1        
BL_W10_T1.6_D40                    125         1.200        | 265   125         10.1        
BL_W10_T1.4_D40                    125         1.200        | 246   125         10.1        
BL_W10_T1.4_D30                    125         1.200        | 244   125         10.1        
BL_W10_T1.4_D25                    125         1.200        | 245   125         10.1        
BL_W10_T1.4_D20                    125         1.200        | 251   125         10.1        
BL_W10_T1.4_D15                    125         1.200        | 255   125         10.1        
BL_W10_T1.8_D15                    125         1.200        | 227   125         10.1        
BL_W10_T1.8_D20                    125         1.200        | 228   125         10.1        
BL_W10_T1.8_D25                    125         1.200        | 230   125         10.1        
BL_W10_T1.2_D40                    126         1.200        | 201   126         9.2         
BL_W10_T1.2_D25                    126         1.200        | 218   126         9.2         
BL_W10_T1.0_D40                    126         1.200        | 209   126         9.2         
BL_W20_T1.0_D40                    125         1.200        | 229   125         10.1        
BL_W20_T1.0_D30                    125         1.200        | 220   125         10.1        
BL_W20_T1.0_D25                    125         1.200        | 224   125         10.1        
BL_W20_T1.0_D20                    125         1.200        | 225   125         10.1        
BL_W10_T1.0_D15                    126         1.200        | 205   126         9.2         
BL_W10_T1.0_D20                    126         1.200        | 206   126         9.2         
BL_W10_T1.0_D25                    126         1.200        | 207   126         9.2         
BL_W10_T1.0_D30                    126         1.200        | 208   126         9.2         
BL_W10_T1.2_D20                    126         1.200        | 217   126         9.2         
BL_W10_T1.8_D40                    125         1.200        | 233   125         10.1        
BL_W10_T1.8_D30                    125         1.200        | 231   125         10.1        
BL_W10_T1.2_D15                    126         1.200        | 214   126         9.2         
BL_W20_T1.0_D15                    125         1.140        | 232   125         10.1        
BL_W10_T1.8_D4                     125         1.140        | 219   125         10.1        
BL_W10_T1.8_D8                     125         1.140        | 222   125         10.1        
BL_W20_T1.0_D10                    125         1.140        | 236   125         10.1        
BL_W10_T1.8_D2                     125         1.140        | 266   125         10.1        
BL_W20_T1.0_D8                     125         1.140        | 237   125         10.1        
BL_W10_T1.8_D10                    125         1.140        | 223   125         10.1        
BL_W10_T1.4_D2                     125         1.060        | 243   125         10.1        
BL_W10_T1.0_D10                    126         1.060        | 204   126         9.2         
BL_W10_T1.0_D8                     126         1.060        | 203   126         9.2         
BL_W20_T1.0_D6                     125         1.060        | 241   125         10.1        
BL_W20_T1.0_D4                     125         1.060        | 240   125         10.1        
