=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 56.1 BPM
Valid interval: 517-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 96 mmHg
Confidence: 0.098
95% CI: [94 - 98] mmHg
Agreement: 2941/1020 detectors

MAP: 90 mmHg
Est. Diastolic: 88 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W120_T2.0_D6                    114         0.580        | 961   114         14.4        
BL_W120_T2.2_D8                    115         0.580        | 999   115         14.6        
BL_W120_T2.2_D6                    114         0.580        | 959   114         14.4        
BL_W130_T2.0_D8                    115         0.580        | 1005  115         14.6        
BL_W130_T2.0_D6                    115         0.580        | 1001  115         14.6        
BL_W120_T2.4_D6                    114         0.580        | 960   114         14.4        
BL_W120_T2.4_D8                    115         0.580        | 1002  115         14.6        
BL_W130_T2.6_D8                    115         0.580        | 985   115         14.6        
BL_W130_T2.6_D6                    115         0.580        | 987   115         14.6        
BL_W130_T1.8_D8                    115         0.580        | 1000  115         14.6        
BL_W120_T2.0_D8                    115         0.580        | 977   115         14.6        
BL_W130_T1.8_D6                    115         0.580        | 998   115         14.6        
BL_W130_T2.2_D6                    115         0.580        | 1014  115         14.6        
BL_W130_T2.2_D8                    115         0.580        | 1019  115         14.6        
BL_W120_T2.6_D8                    115         0.580        | 1013  115         14.6        
BL_W120_T2.6_D6                    114         0.580        | 965   114         14.4        
BL_W130_T2.4_D8                    115         0.580        | 989   115         14.6        
BL_W130_T2.4_D6                    115         0.580        | 984   115         14.6        
BL_W120_T1.8_D8                    115         0.580        | 988   115         14.6        
BL_W120_T1.8_D6                    114         0.580        | 958   114         14.4        
BL_W140_T3.0_D10                   106         0.500        | 249   106         5.8         
BL_W140_T3.0_D15                   106         0.500        | 245   106         5.8         
BL_W140_T3.0_D20                   105         0.500        | 122   105         5.1         
BL_W140_T2.8_D10                   106         0.500        | 258   106         5.8         
BL_W150_T1.8_D2                    106         0.500        | 314   106         5.8         
BL_W150_T1.8_D4                    106         0.500        | 313   106         5.8         
BL_W150_T1.8_D6                    108         0.500        | 468   108         7.9         
BL_W150_T1.8_D8                    106         0.500        | 462   106         5.9         
BL_W140_T3.0_D8                    106         0.500        | 458   106         5.9         
BL_W140_T2.8_D20                   105         0.500        | 124   105         5.1         
BL_W140_T2.8_D15                   106         0.500        | 256   106         5.8         
BL_W150_T2.0_D6                    108         0.500        | 469   108         7.9         
BL_W140_T2.8_D8                    106         0.500        | 432   106         5.9         
BL_W140_T2.8_D6                    108         0.500        | 474   108         7.9         
BL_W140_T2.8_D4                    105         0.500        | 125   105         5.1         
BL_W140_T2.8_D2                    105         0.500        | 116   105         5.1         
BL_W140_T2.6_D20                   105         0.500        | 127   105         5.1         
BL_W140_T2.6_D15                   106         0.500        | 229   106         5.8         
BL_W140_T2.6_D10                   106         0.500        | 230   106         5.8         
BL_W140_T2.6_D8                    106         0.500        | 420   106         5.9         
BL_W140_T2.6_D6                    108         0.500        | 470   108         7.9         
BL_W150_T2.2_D4                    106         0.500        | 305   106         5.8         
BL_W150_T2.4_D10                   106         0.500        | 334   106         5.8         
BL_W150_T2.4_D8                    106         0.500        | 451   106         5.9         
BL_W150_T2.4_D6                    108         0.500        | 467   108         7.9         
BL_W150_T2.4_D4                    106         0.500        | 310   106         5.8         
BL_W150_T2.4_D2                    106         0.500        | 302   106         5.8         
BL_W150_T2.2_D20                   105         0.500        | 142   105         5.1         
BL_W150_T2.2_D15                   106         0.500        | 303   106         5.8         
BL_W150_T2.2_D10                   106         0.500        | 304   106         5.8         
BL_W150_T2.2_D8                    106         0.500        | 424   106         5.9         
BL_W150_T2.2_D6                    108         0.500        | 472   108         7.9         
BL_W150_T1.8_D10                   106         0.500        | 312   106         5.8         
BL_W150_T2.2_D2                    106         0.500        | 306   106         5.8         
BL_W150_T2.0_D20                   105         0.500        | 144   105         5.1         
BL_W150_T2.0_D15                   106         0.500        | 307   106         5.8         
BL_W150_T2.0_D10                   106         0.500        | 308   106         5.8         
BL_W150_T2.0_D8                    106         0.500        | 425   106         5.9         
BL_W140_T2.2_D15                   106         0.500        | 264   106         5.8         
BL_W150_T2.0_D4                    106         0.500        | 309   106         5.8         
BL_W150_T2.0_D2                    106         0.500        | 301   106         5.8         
BL_W150_T1.8_D20                   105         0.500        | 145   105         5.1         
BL_W150_T1.8_D15                   106         0.500        | 311   106         5.8         
BL_W130_T2.8_D10                   106         0.500        | 398   106         5.8         
BL_W140_T2.0_D2                    106         0.500        | 254   106         5.8         
BL_W140_T1.8_D20                   105         0.500        | 133   105         5.1         
BL_W140_T1.8_D15                   106         0.500        | 259   106         5.8         
BL_W140_T1.8_D10                   106         0.500        | 261   106         5.8         
BL_W140_T1.8_D8                    106         0.500        | 436   106         5.9         
BL_W140_T1.8_D6                    108         0.500        | 473   108         7.9         
BL_W140_T1.8_D4                    106         0.500        | 255   106         5.8         
BL_W140_T1.8_D2                    106         0.500        | 226   106         5.8         
BL_W130_T2.8_D20                   105         0.500        | 79    105         5.1         
BL_W130_T2.8_D15                   106         0.500        | 388   106         5.8         
BL_W140_T2.0_D4                    106         0.500        | 252   106         5.8         
BL_W130_T2.6_D20                   105         0.500        | 86    105         5.1         
BL_W130_T2.6_D15                   106         0.500        | 412   106         5.8         
BL_W130_T2.6_D10                   106         0.500        | 417   106         5.8         
BL_W130_T2.6_D4                    106         0.500        | 357   106         5.8         
BL_W130_T2.6_D2                    106         0.500        | 354   106         5.8         
BL_W130_T2.4_D20                   105         0.500        | 113   105         5.1         
BL_W130_T2.4_D15                   106         0.500        | 361   106         5.8         
BL_W130_T2.4_D10                   106         0.500        | 373   106         5.8         
BL_W130_T2.4_D4                    106         0.500        | 344   106         5.8         
BL_W140_T2.2_D10                   106         0.500        | 251   106         5.8         
BL_W140_T2.6_D2                    106         0.500        | 242   106         5.8         
BL_W140_T2.4_D20                   105         0.500        | 129   105         5.1         
BL_W140_T2.4_D15                   106         0.500        | 243   106         5.8         
BL_W140_T2.4_D10                   106         0.500        | 238   106         5.8         
BL_W140_T2.4_D8                    106         0.500        | 448   106         5.9         
BL_W140_T2.4_D6                    108         0.500        | 475   108         7.9         
BL_W140_T2.4_D4                    106         0.500        | 233   106         5.8         
BL_W140_T2.4_D2                    106         0.500        | 228   106         5.8         
BL_W140_T2.2_D20                   105         0.500        | 130   105         5.1         
BL_W150_T2.6_D8                    106         0.500        | 435   106         5.9         
BL_W140_T2.6_D4                    106         0.500        | 239   106         5.8         
BL_W140_T2.2_D8                    106         0.500        | 457   106         5.9         
BL_W140_T2.2_D6                    108         0.500        | 477   108         7.9         
BL_W140_T2.2_D4                    106         0.500        | 265   106         5.8         
BL_W140_T2.2_D2                    106         0.500        | 246   106         5.8         
BL_W140_T2.0_D20                   105         0.500        | 132   105         5.1         
BL_W140_T2.0_D15                   106         0.500        | 247   106         5.8         
BL_W140_T2.0_D10                   106         0.500        | 248   106         5.8         
BL_W140_T2.0_D8                    106         0.500        | 422   106         5.9         
BL_W140_T2.0_D6                    108         0.500        | 476   108         7.9         
BL_W160_T3.0_D20                   105         0.500        | 207   105         5.1         
BL_W170_T2.0_D2                    105         0.500        | 74    105         4.9         
BL_W170_T1.8_D20                   105         0.500        | 75    105         4.9         
BL_W170_T1.8_D15                   105         0.500        | 189   105         5.1         
BL_W170_T1.8_D10                   105         0.500        | 72    105         4.9         
BL_W170_T1.8_D8                    105         0.500        | 71    105         4.9         
BL_W170_T1.8_D6                    105         0.500        | 69    105         4.9         
BL_W170_T1.8_D4                    105         0.500        | 68    105         4.9         
BL_W170_T1.8_D2                    105         0.500        | 65    105         4.9         
BL_W160_T3.2_D20                   105         0.500        | 205   105         5.1         
BL_W160_T3.2_D15                   105         0.500        | 206   105         5.1         
BL_W160_T3.2_D10                   106         0.500        | 290   106         5.8         
BL_W170_T2.0_D4                    105         0.500        | 50    105         4.9         
BL_W160_T3.0_D15                   105         0.500        | 198   105         5.1         
BL_W160_T3.0_D10                   106         0.500        | 287   106         5.8         
BL_W160_T2.8_D20                   105         0.500        | 211   105         5.1         
BL_W160_T2.8_D15                   105         0.500        | 212   105         5.1         
BL_W160_T2.8_D10                   106         0.500        | 285   106         5.8         
