=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 105.6 BPM
Valid interval: 337-914 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 106 mmHg
Confidence: 0.185
95% CI: [104 - 108] mmHg
Agreement: 510/1020 detectors

MAP: 88 mmHg
Est. Diastolic: 79 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W130_T1.8_D40                   110         0.820        | 3     110         24.6        
BL_W140_T1.8_D30                   108         0.820        | 21    108         26.5        
BL_W140_T1.8_D25                   108         0.820        | 24    108         26.5        
BL_W140_T1.8_D20                   108         0.820        | 22    108         26.5        
BL_W140_T1.8_D15                   108         0.820        | 30    108         26.5        
BL_W140_T1.8_D10                   108         0.820        | 29    108         26.5        
BL_W140_T1.8_D8                    108         0.820        | 28    108         26.5        
BL_W140_T1.8_D6                    108         0.820        | 27    108         26.5        
BL_W140_T1.8_D4                    108         0.820        | 26    108         26.5        
BL_W140_T1.8_D2                    108         0.820        | 25    108         26.5        
BL_W140_T1.8_D40                   108         0.820        | 81    108         26.5        
BL_W130_T1.8_D30                   110         0.820        | 4     110         24.6        
BL_W130_T1.8_D25                   110         0.820        | 5     110         24.6        
BL_W130_T1.8_D20                   110         0.820        | 6     110         24.6        
BL_W130_T1.8_D15                   110         0.820        | 7     110         24.6        
BL_W130_T1.8_D10                   110         0.820        | 8     110         24.6        
BL_W130_T1.8_D8                    110         0.820        | 9     110         24.6        
BL_W130_T1.8_D6                    110         0.820        | 10    110         24.6        
BL_W130_T1.8_D4                    110         0.820        | 11    110         24.6        
BL_W130_T1.8_D2                    110         0.820        | 12    110         24.6        
BL_W120_T1.8_D2                    110         0.820        | 2     110         24.6        
BL_W120_T1.8_D4                    110         0.820        | 1     110         24.6        
BL_W120_T1.8_D6                    110         0.820        | 13    110         24.6        
BL_W120_T1.8_D8                    110         0.820        | 14    110         24.6        
BL_W120_T1.8_D10                   110         0.820        | 15    110         24.6        
BL_W120_T1.8_D15                   110         0.820        | 16    110         24.6        
BL_W120_T1.8_D20                   110         0.820        | 17    110         24.6        
BL_W120_T1.8_D25                   110         0.820        | 18    110         24.6        
BL_W120_T1.8_D30                   110         0.820        | 19    110         24.6        
BL_W120_T1.8_D40                   110         0.820        | 20    110         24.6        
BL_W150_T1.8_D40                   106         0.740        | 202   106         28.7        
BL_W150_T1.8_D30                   106         0.740        | 201   106         28.7        
BL_W150_T1.8_D25                   106         0.740        | 210   106         28.7        
BL_W150_T1.8_D20                   106         0.740        | 209   106         28.7        
BL_W150_T1.8_D15                   106         0.740        | 208   106         28.7        
BL_W150_T1.8_D10                   106         0.740        | 207   106         28.7        
BL_W150_T1.8_D8                    106         0.740        | 206   106         28.7        
BL_W150_T1.8_D6                    106         0.740        | 205   106         28.7        
BL_W150_T1.8_D4                    106         0.740        | 204   106         28.7        
BL_W150_T1.8_D2                    106         0.740        | 203   106         28.7        
BL_W160_T1.8_D2                    104         0.660        | 258   104         31.3        
BL_W160_T1.8_D40                   104         0.660        | 266   104         31.3        
BL_W160_T1.8_D30                   104         0.660        | 265   104         31.3        
BL_W160_T1.8_D25                   104         0.660        | 264   104         31.3        
BL_W160_T1.8_D20                   104         0.660        | 270   104         31.3        
BL_W160_T1.8_D15                   104         0.660        | 263   104         31.3        
BL_W160_T1.8_D10                   104         0.660        | 262   104         31.3        
BL_W160_T1.8_D8                    104         0.660        | 261   104         31.3        
BL_W160_T1.8_D6                    104         0.660        | 260   104         31.3        
BL_W160_T1.8_D4                    104         0.660        | 259   104         31.3        
BL_W170_T1.8_D4                    102         0.580        | 294   102         33.0        
BL_W170_T1.8_D2                    102         0.580        | 293   102         33.0        
BL_W170_T1.8_D40                   102         0.580        | 291   102         33.0        
BL_W170_T1.8_D30                   102         0.580        | 300   102         33.0        
BL_W170_T1.8_D25                   102         0.580        | 280   102         33.0        
BL_W170_T1.8_D20                   102         0.580        | 299   102         33.0        
BL_W170_T1.8_D15                   102         0.580        | 298   102         33.0        
BL_W170_T1.8_D10                   102         0.580        | 297   102         33.0        
BL_W170_T1.8_D8                    102         0.580        | 296   102         33.0        
BL_W170_T1.8_D6                    102         0.580        | 295   102         33.0        
BL_W150_T2.0_D40                   106         0.580        | 200   106         28.7        
BL_W150_T2.0_D2                    106         0.580        | 191   106         28.7        
BL_W150_T2.0_D4                    106         0.580        | 192   106         28.7        
BL_W150_T2.0_D6                    106         0.580        | 193   106         28.7        
BL_W150_T2.0_D8                    106         0.580        | 194   106         28.7        
BL_W150_T2.0_D10                   106         0.580        | 195   106         28.7        
BL_W150_T2.0_D15                   106         0.580        | 196   106         28.7        
BL_W150_T2.0_D20                   106         0.580        | 197   106         28.7        
BL_W150_T2.0_D25                   106         0.580        | 198   106         28.7        
BL_W150_T2.0_D30                   106         0.580        | 199   106         28.7        
BL_W160_T2.0_D2                    104         0.500        | 267   104         31.3        
BL_W160_T2.0_D40                   104         0.500        | 244   104         31.3        
BL_W160_T2.0_D30                   104         0.500        | 243   104         31.3        
BL_W160_T2.0_D25                   104         0.500        | 242   104         31.3        
BL_W160_T2.0_D20                   104         0.500        | 241   104         31.3        
BL_W160_T2.0_D15                   104         0.500        | 245   104         31.3        
BL_W160_T2.0_D10                   104         0.500        | 257   104         31.3        
BL_W160_T2.0_D8                    104         0.500        | 256   104         31.3        
BL_W160_T2.0_D6                    104         0.500        | 269   104         31.3        
BL_W160_T2.0_D4                    104         0.500        | 268   104         31.3        
BL_W170_T2.0_D2                    102         0.500        | 292   102         33.0        
BL_W170_T2.0_D40                   102         0.500        | 271   102         33.0        
BL_W170_T2.0_D30                   102         0.500        | 272   102         33.0        
BL_W170_T2.0_D25                   102         0.500        | 273   102         33.0        
BL_W170_T2.0_D20                   102         0.500        | 274   102         33.0        
BL_W170_T2.0_D15                   102         0.500        | 275   102         33.0        
BL_W170_T2.0_D10                   102         0.500        | 276   102         33.0        
BL_W170_T2.0_D8                    102         0.500        | 277   102         33.0        
BL_W170_T2.0_D6                    102         0.500        | 279   102         33.0        
BL_W170_T2.0_D4                    102         0.500        | 278   102         33.0        
BL_W120_T2.0_D2                    108         0.420        | 114   108         26.5        
BL_W120_T2.0_D4                    108         0.420        | 115   108         26.5        
BL_W120_T2.0_D6                    108         0.420        | 116   108         26.5        
BL_W120_T2.0_D8                    108         0.420        | 117   108         26.5        
BL_W120_T2.0_D10                   108         0.420        | 118   108         26.5        
BL_W120_T2.0_D15                   108         0.420        | 119   108         26.5        
BL_W120_T2.0_D20                   108         0.420        | 120   108         26.5        
BL_W120_T2.0_D25                   108         0.420        | 121   108         26.5        
BL_W120_T2.0_D30                   108         0.420        | 122   108         26.5        
BL_W120_T2.0_D40                   108         0.420        | 112   108         26.5        
BL_W130_T2.0_D2                    108         0.420        | 134   108         26.5        
BL_W130_T2.0_D40                   108         0.420        | 143   108         26.5        
BL_W130_T2.0_D30                   108         0.420        | 142   108         26.5        
BL_W130_T2.0_D25                   108         0.420        | 141   108         26.5        
BL_W130_T2.0_D20                   108         0.420        | 140   108         26.5        
BL_W130_T2.0_D15                   108         0.420        | 139   108         26.5        
BL_W130_T2.0_D10                   108         0.420        | 138   108         26.5        
BL_W130_T2.0_D8                    108         0.420        | 137   108         26.5        
BL_W130_T2.0_D6                    108         0.420        | 136   108         26.5        
BL_W130_T2.0_D4                    108         0.420        | 135   108         26.5        
BL_W140_T2.0_D2                    108         0.420        | 72    108         26.5        
BL_W140_T2.0_D40                   108         0.420        | 71    108         26.5        
BL_W140_T2.0_D30                   108         0.420        | 80    108         26.5        
BL_W140_T2.0_D25                   108         0.420        | 79    108         26.5        
BL_W140_T2.0_D20                   108         0.420        | 78    108         26.5        
BL_W140_T2.0_D15                   108         0.420        | 77    108         26.5        
BL_W140_T2.0_D10                   108         0.420        | 76    108         26.5        
BL_W140_T2.0_D8                    108         0.420        | 75    108         26.5        
BL_W140_T2.0_D6                    108         0.420        | 74    108         26.5        
BL_W140_T2.0_D4                    108         0.420        | 73    108         26.5        
BL_W150_T2.2_D2                    106         0.340        | 227   106         29.2        
BL_W150_T2.2_D4                    106         0.340        | 228   106         29.2        
BL_W150_T2.2_D6                    106         0.340        | 229   106         29.2        
BL_W150_T2.2_D8                    106         0.340        | 230   106         29.2        
BL_W150_T2.2_D10                   106         0.340        | 231   106         29.2        
