=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 69.0 BPM
Valid interval: 420-1463 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 93 mmHg
Confidence: 0.194
95% CI: [91 - 95] mmHg
Agreement: 2603/1020 detectors

MAP: 62 mmHg
Est. Diastolic: 47 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W140_T1.8_D25                   92          0.740        | 102   92          0.4         
BL_W150_T1.8_D25                   92          0.740        | 257   92          0.4         
BL_W150_T1.8_D30                   92          0.740        | 256   92          0.4         
BL_W160_T2.0_D30                   92          0.740        | 114   92          0.4         
BL_W170_T2.0_D25                   92          0.740        | 253   92          0.4         
BL_W170_T2.0_D30                   92          0.740        | 130   92          0.4         
BL_W160_T2.0_D25                   92          0.740        | 105   92          0.4         
BL_W130_T1.8_D30                   92          0.740        | 449   92          0.4         
BL_W130_T1.8_D25                   92          0.740        | 450   92          0.4         
BL_W140_T1.8_D30                   92          0.740        | 112   92          0.4         
BL_W120_T1.8_D30                   92          0.660        | 355   92          0.4         
BL_W120_T1.8_D25                   92          0.660        | 356   92          0.4         
BL_W140_T2.0_D30                   92          0.660        | 19    92          0.4         
BL_W140_T2.0_D25                   92          0.660        | 52    92          0.4         
BL_W170_T2.2_D25                   92          0.660        | 83    92          0.4         
BL_W170_T2.2_D30                   92          0.660        | 82    92          0.4         
BL_W150_T2.0_D25                   92          0.660        | 239   92          0.4         
BL_W150_T2.0_D30                   92          0.660        | 240   92          0.4         
BL_W160_T2.0_D2                    97          0.656        | 836   97          4.9         
BL_W130_T1.8_D2                    97          0.656        | 843   97          4.9         
BL_W140_T1.8_D2                    97          0.656        | 842   97          4.9         
BL_W170_T2.0_D2                    97          0.656        | 840   97          4.9         
BL_W150_T1.8_D2                    97          0.656        | 835   97          4.9         
BL_W150_T2.0_D2                    97          0.592        | 847   97          4.9         
BL_W160_T2.0_D4                    94          0.592        | 642   94          2.4         
BL_W170_T2.0_D4                    94          0.592        | 647   94          2.4         
BL_W140_T1.8_D20                   89          0.580        | 756   89          3.2         
BL_W160_T2.0_D10                   89          0.580        | 652   89          3.2         
BL_W140_T1.8_D40                   89          0.580        | 697   89          3.2         
BL_W140_T1.8_D6                    89          0.580        | 701   89          3.2         
BL_W140_T1.8_D8                    89          0.580        | 700   89          3.2         
BL_W140_T1.8_D10                   89          0.580        | 699   89          3.2         
BL_W140_T1.8_D15                   89          0.580        | 698   89          3.2         
BL_W150_T1.8_D4                    89          0.580        | 718   89          3.2         
BL_W150_T1.8_D6                    89          0.580        | 717   89          3.2         
BL_W150_T1.8_D8                    89          0.580        | 716   89          3.2         
BL_W150_T1.8_D10                   89          0.580        | 715   89          3.2         
BL_W150_T1.8_D40                   89          0.580        | 712   89          3.2         
BL_W150_T1.8_D15                   89          0.580        | 714   89          3.2         
BL_W150_T1.8_D20                   89          0.580        | 713   89          3.2         
BL_W170_T2.0_D6                    89          0.580        | 686   89          3.2         
BL_W130_T1.8_D8                    89          0.580        | 758   89          3.2         
BL_W130_T1.8_D10                   89          0.580        | 757   89          3.2         
BL_W130_T1.8_D15                   89          0.580        | 747   89          3.2         
BL_W130_T1.8_D20                   89          0.580        | 755   89          3.2         
BL_W170_T2.0_D40                   89          0.580        | 691   89          3.2         
BL_W170_T2.0_D20                   89          0.580        | 690   89          3.2         
BL_W170_T2.0_D15                   89          0.580        | 689   89          3.2         
BL_W170_T2.0_D10                   89          0.580        | 688   89          3.2         
BL_W170_T2.0_D8                    89          0.580        | 687   89          3.2         
BL_W130_T1.8_D6                    89          0.580        | 759   89          3.2         
BL_W130_T1.8_D40                   89          0.580        | 754   89          3.2         
BL_W160_T2.0_D40                   89          0.580        | 685   89          3.2         
BL_W160_T2.0_D20                   89          0.580        | 649   89          3.2         
BL_W160_T2.0_D15                   89          0.580        | 651   89          3.2         
BL_W130_T1.8_D4                    89          0.580        | 760   89          3.2         
BL_W160_T2.0_D8                    89          0.580        | 658   89          3.2         
BL_W160_T2.0_D6                    89          0.580        | 659   89          3.2         
BL_W140_T1.8_D4                    89          0.580        | 692   89          3.2         
BL_W160_T1.8_D2                    101         0.530        | 904   101         9.1         
BL_W170_T1.8_D2                    101         0.530        | 929   101         9.1         
BL_W150_T2.0_D8                    89          0.500        | 779   89          3.2         
BL_W140_T2.0_D2                    89          0.500        | 799   89          3.4         
BL_W140_T2.0_D4                    89          0.500        | 798   89          3.4         
BL_W140_T2.0_D6                    89          0.500        | 787   89          3.4         
BL_W150_T2.0_D40                   89          0.500        | 774   89          3.2         
BL_W170_T2.4_D40                   89          0.500        | 653   89          3.2         
BL_W170_T2.2_D40                   89          0.500        | 681   89          3.2         
BL_W170_T2.2_D20                   89          0.500        | 805   89          3.4         
BL_W170_T2.2_D15                   89          0.500        | 804   89          3.4         
BL_W170_T2.2_D10                   89          0.500        | 803   89          3.4         
BL_W170_T2.2_D8                    89          0.500        | 802   89          3.4         
BL_W170_T2.2_D6                    89          0.500        | 801   89          3.4         
BL_W170_T2.2_D4                    89          0.500        | 800   89          3.4         
BL_W170_T2.2_D2                    89          0.500        | 793   89          3.4         
BL_W160_T2.4_D40                   89          0.500        | 671   89          3.2         
BL_W160_T2.2_D40                   89          0.500        | 669   89          3.2         
BL_W140_T2.0_D8                    89          0.500        | 788   89          3.4         
BL_W150_T2.0_D20                   89          0.500        | 780   89          3.2         
BL_W150_T2.0_D15                   89          0.500        | 777   89          3.2         
BL_W150_T2.0_D10                   89          0.500        | 781   89          3.2         
BL_W120_T1.8_D4                    89          0.500        | 650   89          3.2         
BL_W150_T2.0_D6                    89          0.500        | 778   89          3.2         
BL_W150_T2.0_D4                    89          0.500        | 765   89          3.2         
BL_W140_T2.0_D40                   89          0.500        | 696   89          3.2         
BL_W140_T2.0_D20                   89          0.500        | 791   89          3.4         
BL_W140_T2.0_D15                   89          0.500        | 790   89          3.4         
BL_W140_T2.0_D10                   89          0.500        | 789   89          3.4         
BL_W120_T1.8_D2                    89          0.500        | 746   89          3.2         
BL_W120_T1.8_D6                    89          0.500        | 745   89          3.2         
BL_W120_T1.8_D8                    89          0.500        | 744   89          3.2         
BL_W120_T1.8_D10                   89          0.500        | 743   89          3.2         
BL_W120_T1.8_D15                   89          0.500        | 742   89          3.2         
BL_W120_T1.8_D20                   89          0.500        | 741   89          3.2         
BL_W120_T1.8_D40                   89          0.500        | 740   89          3.2         
BL_W160_T6.0_D40                   89          0.420        | 684   89          3.2         
BL_W170_T3.2_D40                   89          0.420        | 657   89          3.2         
BL_W170_T3.0_D40                   89          0.420        | 656   89          3.2         
BL_W170_T2.8_D40                   89          0.420        | 655   89          3.2         
BL_W170_T2.6_D40                   89          0.420        | 654   89          3.2         
BL_W170_T2.4_D30                   92          0.420        | 74    92          0.4         
BL_W170_T2.4_D25                   92          0.420        | 75    92          0.4         
BL_W170_T6.0_D40                   89          0.420        | 668   89          3.2         
BL_W160_T5.5_D40                   89          0.420        | 683   89          3.2         
