=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.1 BPM
Valid interval: 476-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 105 mmHg
Confidence: 0.194
95% CI: [101 - 109] mmHg
Agreement: 3277/1020 detectors

MAP: 88 mmHg
Est. Diastolic: 80 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W140_T2.0_D25                   182         0.260        | 1000  182         88.9        
BL_W140_T2.6_D25                   182         0.260        | 951   182         88.9        
BL_W130_T1.8_D25                   182         0.260        | 958   182         88.9        
BL_W140_T5.5_D25                   182         0.260        | 999   182         88.9        
BL_W140_T2.4_D25                   182         0.260        | 941   182         88.9        
BL_W120_T3.8_D25                   182         0.260        | 913   182         88.7        
BL_W140_T2.2_D25                   182         0.260        | 990   182         88.9        
BL_W140_T6.0_D25                   182         0.260        | 997   182         88.9        
BL_W120_T2.8_D25                   182         0.260        | 920   182         88.7        
BL_W130_T2.0_D15                   98          0.260        | 702   98          5.5         
BL_W130_T1.8_D15                   98          0.260        | 772   98          5.5         
BL_W130_T2.0_D25                   182         0.260        | 933   182         88.9        
BL_W120_T5.0_D25                   182         0.260        | 926   182         88.7        
BL_W140_T2.0_D15                   98          0.260        | 774   98          5.5         
BL_W120_T2.6_D25                   182         0.260        | 914   182         88.7        
BL_W150_T1.8_D15                   98          0.260        | 777   98          5.5         
BL_W120_T4.0_D25                   182         0.260        | 916   182         88.7        
BL_W130_T2.2_D25                   182         0.260        | 953   182         88.9        
BL_W140_T1.8_D25                   182         0.260        | 956   182         88.9        
BL_W120_T3.2_D25                   182         0.260        | 923   182         88.7        
BL_W120_T3.5_D25                   182         0.260        | 910   182         88.7        
BL_W140_T4.5_D25                   182         0.260        | 944   182         88.9        
BL_W140_T4.2_D25                   182         0.260        | 949   182         88.9        
BL_W120_T5.5_D25                   182         0.260        | 915   182         88.7        
BL_W140_T4.0_D25                   182         0.260        | 945   182         88.9        
BL_W160_T2.0_D15                   98          0.260        | 756   98          5.5         
BL_W140_T3.8_D25                   182         0.260        | 939   182         88.9        
BL_W140_T4.8_D25                   182         0.260        | 930   182         88.9        
BL_W140_T3.5_D25                   182         0.260        | 936   182         88.9        
BL_W170_T1.8_D15                   98          0.260        | 720   98          5.5         
BL_W120_T6.0_D25                   182         0.260        | 925   182         88.7        
BL_W140_T3.2_D25                   182         0.260        | 948   182         88.9        
BL_W160_T1.8_D15                   98          0.260        | 754   98          5.5         
BL_W140_T3.0_D25                   182         0.260        | 927   182         88.9        
BL_W160_T2.2_D15                   98          0.260        | 758   98          5.5         
BL_W140_T5.0_D25                   182         0.260        | 932   182         88.9        
BL_W140_T2.8_D25                   182         0.260        | 972   182         88.9        
