=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 71.2 BPM
Valid interval: 464-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 107 mmHg
Confidence: 0.250
95% CI: [105 - 109] mmHg
Agreement: 2959/1020 detectors

MAP: 88 mmHg
Est. Diastolic: 78 mmHg
Oscillometric MAP Systolic: 110 mmHg
Oscillometric MAP Diastolic: 84 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W120_T2.0_D6                    116         0.500        | 998   116         7.9         
BL_W120_T2.2_D10                   116         0.500        | 987   116         7.7         
BL_W120_T2.2_D8                    116         0.500        | 1009  116         8.2         
BL_W120_T2.2_D6                    116         0.500        | 999   116         7.9         
BL_W120_T3.2_D8                    116         0.500        | 1006  116         8.2         
BL_W120_T2.6_D6                    116         0.500        | 1000  116         7.9         
BL_W120_T2.6_D8                    116         0.500        | 1017  116         8.2         
BL_W120_T2.6_D10                   116         0.500        | 995   116         7.7         
BL_W120_T3.0_D10                   116         0.500        | 991   116         7.7         
BL_W120_T2.0_D10                   116         0.500        | 984   116         7.7         
BL_W120_T2.0_D8                    116         0.500        | 1005  116         8.2         
BL_W120_T3.0_D8                    116         0.500        | 1002  116         8.2         
BL_W120_T2.4_D10                   116         0.500        | 988   116         7.7         
BL_W120_T2.4_D6                    116         0.500        | 997   116         7.9         
BL_W120_T2.8_D8                    116         0.500        | 1008  116         8.2         
BL_W120_T2.8_D10                   116         0.500        | 992   116         7.7         
BL_W120_T1.8_D10                   116         0.500        | 982   116         7.7         
BL_W120_T1.8_D8                    116         0.500        | 1001  116         8.2         
BL_W120_T1.8_D6                    116         0.500        | 996   116         7.9         
BL_W120_T2.4_D8                    116         0.500        | 1013  116         8.2         
BL_W130_T2.2_D2                    113         0.420        | 894   113         5.2         
BL_W130_T2.0_D6                    113         0.420        | 897   113         5.2         
BL_W130_T2.0_D4                    113         0.420        | 898   113         5.2         
BL_W130_T2.0_D8                    115         0.420        | 960   115         6.8         
BL_W120_T3.2_D10                   115         0.420        | 951   115         6.8         
BL_W130_T2.0_D10                   115         0.420        | 961   115         6.8         
BL_W130_T2.0_D15                   113         0.420        | 896   113         5.2         
BL_W130_T1.8_D15                   113         0.420        | 901   113         5.2         
BL_W120_T3.0_D15                   113         0.420        | 903   113         5.2         
BL_W130_T2.2_D4                    113         0.420        | 893   113         5.2         
BL_W130_T2.2_D6                    113         0.420        | 892   113         5.2         
