=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.6 BPM
Valid interval: 509-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 138 mmHg
Confidence: 0.137
95% CI: [136 - 140] mmHg
Agreement: 4494/1020 detectors

MAP: 114 mmHg
Est. Diastolic: 102 mmHg
Oscillometric MAP Systolic: 135 mmHg
Oscillometric MAP Diastolic: 109 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W170_T1.8_D40                   120         0.820        | 962   120         24.2        
BL_W170_T1.8_D2                    120         0.820        | 963   120         24.2        
BL_W170_T1.8_D4                    120         0.820        | 966   120         24.2        
BL_W170_T1.8_D6                    120         0.820        | 968   120         24.2        
BL_W170_T1.8_D8                    120         0.820        | 965   120         24.2        
BL_W170_T1.8_D10                   120         0.820        | 970   120         24.2        
BL_W170_T1.8_D15                   120         0.820        | 969   120         24.2        
BL_W170_T1.8_D20                   120         0.820        | 967   120         24.2        
BL_W170_T1.8_D25                   120         0.820        | 961   120         24.2        
BL_W170_T1.8_D30                   120         0.820        | 964   120         24.2        
BL_W140_T1.8_D40                   100         0.500        | 1017  100         44.2        
BL_W130_T1.8_D2                    100         0.500        | 987   100         44.2        
BL_W140_T1.8_D30                   100         0.500        | 1018  100         44.2        
BL_W140_T1.8_D25                   100         0.500        | 1019  100         44.2        
BL_W140_T1.8_D20                   100         0.500        | 1020  100         44.2        
BL_W140_T1.8_D15                   100         0.500        | 985   100         44.2        
BL_W140_T1.8_D10                   100         0.500        | 973   100         44.2        
BL_W140_T1.8_D8                    100         0.500        | 974   100         44.2        
BL_W140_T1.8_D6                    100         0.500        | 975   100         44.2        
BL_W140_T1.8_D4                    100         0.500        | 976   100         44.2        
BL_W140_T1.8_D2                    100         0.500        | 977   100         44.2        
BL_W130_T1.8_D40                   100         0.500        | 978   100         44.2        
BL_W130_T1.8_D30                   100         0.500        | 979   100         44.2        
BL_W130_T1.8_D25                   100         0.500        | 980   100         44.2        
BL_W130_T1.8_D20                   100         0.500        | 981   100         44.2        
BL_W130_T1.8_D15                   100         0.500        | 982   100         44.2        
BL_W130_T1.8_D10                   100         0.500        | 983   100         44.2        
BL_W130_T1.8_D8                    100         0.500        | 984   100         44.2        
BL_W130_T1.8_D6                    100         0.500        | 972   100         44.2        
BL_W130_T1.8_D4                    100         0.500        | 986   100         44.2        
BL_W120_T1.8_D4                    100         0.500        | 996   100         44.2        
BL_W160_T1.8_D2                    100         0.500        | 1006  100         44.2        
BL_W160_T1.8_D40                   100         0.500        | 1009  100         44.2        
BL_W160_T1.8_D30                   100         0.500        | 998   100         44.2        
BL_W160_T1.8_D25                   100         0.500        | 999   100         44.2        
BL_W160_T1.8_D20                   100         0.500        | 1000  100         44.2        
BL_W160_T1.8_D15                   100         0.500        | 1001  100         44.2        
BL_W160_T1.8_D10                   100         0.500        | 1002  100         44.2        
BL_W160_T1.8_D8                    100         0.500        | 1003  100         44.2        
BL_W160_T1.8_D6                    100         0.500        | 1004  100         44.2        
BL_W160_T1.8_D4                    100         0.500        | 1005  100         44.2        
BL_W150_T1.8_D2                    100         0.500        | 971   100         44.2        
BL_W150_T1.8_D40                   100         0.500        | 1007  100         44.2        
BL_W150_T1.8_D30                   100         0.500        | 1008  100         44.2        
BL_W150_T1.8_D25                   100         0.500        | 997   100         44.2        
BL_W150_T1.8_D20                   100         0.500        | 1010  100         44.2        
BL_W150_T1.8_D15                   100         0.500        | 1011  100         44.2        
BL_W150_T1.8_D10                   100         0.500        | 1012  100         44.2        
BL_W150_T1.8_D8                    100         0.500        | 1013  100         44.2        
BL_W150_T1.8_D6                    100         0.500        | 1014  100         44.2        
BL_W150_T1.8_D4                    100         0.500        | 1015  100         44.2        
BL_W120_T1.8_D2                    100         0.500        | 1016  100         44.2        
BL_W120_T1.8_D40                   100         0.500        | 988   100         44.2        
BL_W120_T1.8_D30                   100         0.500        | 989   100         44.2        
BL_W120_T1.8_D6                    100         0.500        | 995   100         44.2        
BL_W120_T1.8_D25                   100         0.500        | 990   100         44.2        
BL_W120_T1.8_D20                   100         0.500        | 991   100         44.2        
BL_W120_T1.8_D8                    100         0.500        | 994   100         44.2        
BL_W120_T1.8_D10                   100         0.500        | 993   100         44.2        
BL_W120_T1.8_D15                   100         0.500        | 992   100         44.2        
BL_W130_T2.8_D4                    150         0.340        | 935   150         5.6         
BL_W130_T6.0_D4                    150         0.340        | 943   150         5.6         
BL_W150_T3.0_D6                    151         0.340        | 958   151         7.5         
BL_W130_T4.2_D4                    150         0.340        | 941   150         5.6         
BL_W150_T5.0_D6                    151         0.340        | 948   151         7.5         
BL_W150_T3.2_D6                    151         0.340        | 956   151         7.5         
BL_W130_T4.0_D4                    150         0.340        | 940   150         5.6         
BL_W150_T4.8_D6                    151         0.340        | 949   151         7.5         
BL_W150_T3.5_D6                    151         0.340        | 954   151         7.5         
BL_W130_T2.6_D4                    150         0.340        | 934   150         5.6         
BL_W130_T3.8_D4                    150         0.340        | 939   150         5.6         
BL_W150_T3.8_D6                    151         0.340        | 953   151         7.5         
BL_W150_T4.5_D6                    151         0.340        | 950   151         7.5         
BL_W130_T3.0_D4                    150         0.340        | 936   150         5.6         
BL_W130_T3.5_D4                    150         0.340        | 938   150         5.6         
BL_W150_T4.0_D6                    151         0.340        | 952   151         7.5         
BL_W150_T4.2_D6                    151         0.340        | 951   151         7.5         
BL_W130_T3.2_D4                    150         0.340        | 937   150         5.6         
BL_W150_T2.0_D6                    151         0.340        | 955   151         7.5         
BL_W130_T4.8_D4                    150         0.340        | 929   150         5.6         
BL_W150_T2.6_D6                    151         0.340        | 959   151         7.5         
BL_W150_T2.2_D6                    151         0.340        | 945   151         7.5         
BL_W130_T2.0_D4                    150         0.340        | 931   150         5.6         
BL_W150_T6.0_D6                    151         0.340        | 946   151         7.5         
BL_W130_T5.5_D4                    150         0.340        | 930   150         5.6         
BL_W150_T2.8_D6                    151         0.340        | 960   151         7.5         
BL_W130_T2.2_D4                    150         0.340        | 932   150         5.6         
BL_W130_T5.0_D4                    150         0.340        | 944   150         5.6         
BL_W130_T4.5_D4                    150         0.340        | 942   150         5.6         
BL_W150_T2.4_D6                    151         0.340        | 957   151         7.5         
BL_W130_T2.4_D4                    150         0.340        | 933   150         5.6         
BL_W150_T5.5_D6                    151         0.340        | 947   151         7.5         
BL_W150_T6.0_D40                   145         0.260        | 8     145         1.5         
BL_W120_T2.0_D4                    146         0.260        | 581   146         2.2         
BL_W160_T2.4_D8                    146         0.260        | 551   146         2.2         
BL_W160_T2.2_D4                    146         0.260        | 562   146         2.2         
BL_W160_T2.4_D6                    146         0.260        | 538   146         2.2         
