=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.2 BPM
Valid interval: 523-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 125 mmHg
Confidence: 0.124
95% CI: [123 - 127] mmHg
Agreement: 2624/1020 detectors

MAP: 108 mmHg
Est. Diastolic: 99 mmHg
Oscillometric MAP Systolic: 133 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W140_T1.8_D6                    130         1.060        | 762   130         2.2         
BL_W150_T1.8_D10                   130         1.060        | 194   130         1.5         
BL_W150_T1.8_D8                    130         1.060        | 827   130         2.2         
BL_W150_T1.8_D6                    130         1.060        | 830   130         2.2         
BL_W150_T1.8_D4                    130         1.060        | 831   130         2.2         
BL_W150_T1.8_D2                    131         1.060        | 942   131         2.7         
BL_W140_T1.8_D20                   129         1.060        | 118   129         0.8         
BL_W140_T1.8_D15                   130         1.060        | 237   130         1.5         
BL_W140_T1.8_D10                   130         1.060        | 236   130         1.5         
BL_W140_T1.8_D8                    130         1.060        | 761   130         2.2         
BL_W150_T1.8_D15                   130         1.060        | 193   130         1.5         
BL_W140_T1.8_D4                    130         1.060        | 763   130         2.2         
BL_W140_T1.8_D2                    131         1.060        | 941   131         2.7         
BL_W130_T1.8_D20                   129         1.060        | 77    129         0.8         
BL_W130_T1.8_D15                   130         1.060        | 275   130         1.5         
BL_W130_T1.8_D10                   130         1.060        | 315   130         1.5         
BL_W130_T1.8_D8                    130         1.060        | 812   130         2.2         
BL_W130_T1.8_D6                    130         1.060        | 813   130         2.2         
BL_W130_T1.8_D4                    130         1.060        | 814   130         2.2         
BL_W130_T1.8_D2                    131         1.060        | 901   131         2.7         
BL_W160_T1.8_D20                   129         1.060        | 154   129         0.8         
BL_W170_T1.8_D25                   128         1.060        | 3     128         0.2         
BL_W170_T1.8_D20                   129         1.060        | 122   129         0.8         
BL_W170_T1.8_D15                   130         1.060        | 250   130         1.5         
BL_W170_T1.8_D10                   130         1.060        | 693   130         2.2         
BL_W170_T1.8_D8                    130         1.060        | 683   130         2.2         
BL_W170_T1.8_D6                    130         1.060        | 695   130         2.2         
BL_W170_T1.8_D4                    131         1.060        | 967   131         2.7         
BL_W170_T1.8_D2                    130         1.060        | 696   130         2.2         
BL_W160_T1.8_D25                   128         1.060        | 19    128         0.2         
BL_W120_T1.8_D4                    130         1.060        | 599   130         2.2         
BL_W160_T1.8_D15                   130         1.060        | 300   130         1.5         
BL_W160_T1.8_D10                   130         1.060        | 861   130         2.2         
BL_W160_T1.8_D8                    130         1.060        | 883   130         2.2         
BL_W160_T1.8_D6                    130         1.060        | 889   130         2.2         
BL_W160_T1.8_D4                    131         1.060        | 914   131         2.7         
BL_W160_T1.8_D2                    130         1.060        | 885   130         2.2         
BL_W150_T1.8_D25                   128         1.060        | 17    128         0.2         
BL_W150_T1.8_D20                   129         1.060        | 109   129         0.8         
BL_W120_T1.8_D2                    131         1.060        | 904   131         2.7         
BL_W120_T1.8_D20                   129         1.060        | 146   129         0.8         
BL_W120_T1.8_D15                   130         1.060        | 298   130         1.5         
BL_W120_T1.8_D10                   130         1.060        | 292   130         1.5         
BL_W120_T1.8_D8                    130         1.060        | 793   130         2.2         
BL_W120_T1.8_D6                    130         1.060        | 794   130         2.2         
BL_W160_T1.8_D30                   126         0.980        | 480   126         1.7         
BL_W130_T1.8_D40                   126         0.980        | 514   126         1.7         
BL_W130_T1.8_D30                   126         0.980        | 515   126         1.7         
BL_W140_T1.8_D25                   126         0.980        | 566   126         1.7         
BL_W140_T1.8_D30                   126         0.980        | 540   126         1.7         
BL_W140_T1.8_D40                   126         0.980        | 539   126         1.7         
BL_W130_T1.8_D25                   126         0.980        | 516   126         1.7         
BL_W150_T1.8_D30                   126         0.980        | 341   126         1.7         
BL_W160_T1.8_D40                   126         0.980        | 452   126         1.7         
BL_W120_T1.8_D40                   126         0.980        | 349   126         1.7         
BL_W170_T1.8_D30                   126         0.980        | 532   126         1.7         
BL_W170_T1.8_D40                   126         0.980        | 533   126         1.7         
BL_W150_T1.8_D40                   126         0.980        | 410   126         1.7         
BL_W120_T1.8_D30                   126         0.980        | 346   126         1.7         
BL_W120_T1.8_D25                   126         0.980        | 345   126         1.7         
BL_W170_T2.0_D25                   128         0.900        | 2     128         0.2         
BL_W170_T2.2_D2                    130         0.900        | 688   130         2.2         
BL_W160_T2.2_D20                   129         0.900        | 140   129         0.8         
BL_W170_T2.0_D10                   130         0.900        | 689   130         2.2         
BL_W170_T2.0_D20                   129         0.900        | 117   129         0.8         
BL_W170_T2.0_D15                   130         0.900        | 239   130         1.5         
BL_W160_T2.2_D15                   130         0.900        | 266   130         1.5         
BL_W170_T2.0_D2                    130         0.900        | 692   130         2.2         
BL_W170_T2.0_D4                    131         0.900        | 938   131         2.7         
BL_W170_T2.0_D6                    130         0.900        | 691   130         2.2         
BL_W170_T2.0_D8                    130         0.900        | 690   130         2.2         
BL_W150_T2.2_D6                    130         0.900        | 855   130         2.2         
BL_W120_T2.0_D10                   130         0.900        | 271   130         1.5         
BL_W120_T2.0_D15                   130         0.900        | 261   130         1.5         
BL_W120_T2.0_D20                   129         0.900        | 134   129         0.8         
BL_W120_T2.0_D8                    130         0.900        | 790   130         2.2         
BL_W120_T2.0_D6                    130         0.900        | 791   130         2.2         
BL_W120_T2.0_D4                    130         0.900        | 792   130         2.2         
BL_W150_T2.2_D25                   128         0.900        | 38    128         0.2         
BL_W150_T2.2_D20                   129         0.900        | 96    129         0.8         
BL_W150_T2.2_D15                   130         0.900        | 340   130         1.5         
BL_W150_T2.2_D10                   130         0.900        | 303   130         1.5         
BL_W150_T2.2_D8                    130         0.900        | 853   130         2.2         
BL_W160_T2.2_D25                   128         0.900        | 35    128         0.2         
BL_W150_T2.2_D4                    130         0.900        | 856   130         2.2         
