=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 54.7 BPM
Valid interval: 558-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 128 mmHg
Confidence: 0.105
95% CI: [126 - 130] mmHg
Agreement: 5124/1020 detectors

MAP: 103 mmHg
Est. Diastolic: 90 mmHg
Oscillometric MAP Systolic: 132 mmHg
Oscillometric MAP Diastolic: 101 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W150_T1.8_D4                    105         0.660        | 779   105         35.3        
BL_W140_T1.8_D30                   105         0.660        | 800   105         35.3        
BL_W140_T1.8_D40                   105         0.660        | 799   105         35.3        
BL_W140_T2.0_D2                    105         0.660        | 798   105         35.3        
BL_W140_T2.0_D4                    105         0.660        | 797   105         35.3        
BL_W140_T2.0_D6                    105         0.660        | 796   105         35.3        
BL_W140_T2.0_D8                    105         0.660        | 786   105         35.3        
BL_W140_T2.0_D10                   105         0.660        | 794   105         35.3        
BL_W140_T2.0_D15                   105         0.660        | 793   105         35.3        
BL_W140_T2.0_D20                   105         0.660        | 792   105         35.3        
BL_W140_T2.0_D25                   105         0.660        | 791   105         35.3        
BL_W140_T2.0_D30                   105         0.660        | 790   105         35.3        
BL_W140_T2.0_D40                   105         0.660        | 789   105         35.3        
BL_W150_T1.8_D2                    105         0.660        | 788   105         35.3        
BL_W140_T1.8_D25                   105         0.660        | 801   105         35.3        
BL_W150_T1.8_D6                    105         0.660        | 787   105         35.3        
BL_W150_T1.8_D8                    105         0.660        | 795   105         35.3        
BL_W150_T1.8_D10                   105         0.660        | 820   105         35.3        
BL_W150_T1.8_D15                   105         0.660        | 819   105         35.3        
BL_W150_T1.8_D20                   105         0.660        | 818   105         35.3        
BL_W150_T1.8_D25                   105         0.660        | 817   105         35.3        
BL_W150_T1.8_D30                   105         0.660        | 816   105         35.3        
BL_W150_T1.8_D40                   105         0.660        | 815   105         35.3        
BL_W150_T2.0_D2                    105         0.660        | 814   105         35.3        
BL_W150_T2.0_D4                    105         0.660        | 804   105         35.3        
BL_W150_T2.0_D6                    105         0.660        | 812   105         35.3        
BL_W150_T2.0_D8                    105         0.660        | 811   105         35.3        
BL_W150_T2.0_D10                   105         0.660        | 810   105         35.3        
BL_W130_T2.0_D8                    105         0.660        | 849   105         35.3        
BL_W130_T1.8_D2                    105         0.660        | 828   105         35.3        
BL_W130_T1.8_D4                    105         0.660        | 827   105         35.3        
BL_W130_T1.8_D6                    105         0.660        | 826   105         35.3        
BL_W130_T1.8_D8                    105         0.660        | 825   105         35.3        
BL_W130_T1.8_D10                   105         0.660        | 824   105         35.3        
BL_W130_T1.8_D15                   105         0.660        | 823   105         35.3        
BL_W130_T1.8_D20                   105         0.660        | 822   105         35.3        
BL_W130_T1.8_D25                   105         0.660        | 830   105         35.3        
BL_W130_T1.8_D30                   105         0.660        | 854   105         35.3        
BL_W130_T1.8_D40                   105         0.660        | 853   105         35.3        
BL_W130_T2.0_D2                    105         0.660        | 852   105         35.3        
BL_W130_T2.0_D4                    105         0.660        | 851   105         35.3        
BL_W130_T2.0_D6                    105         0.660        | 850   105         35.3        
BL_W150_T2.0_D15                   105         0.660        | 809   105         35.3        
BL_W130_T2.0_D10                   105         0.660        | 848   105         35.3        
BL_W130_T2.0_D15                   105         0.660        | 838   105         35.3        
BL_W130_T2.0_D20                   105         0.660        | 846   105         35.3        
BL_W130_T2.0_D25                   105         0.660        | 845   105         35.3        
BL_W130_T2.0_D30                   105         0.660        | 844   105         35.3        
BL_W130_T2.0_D40                   105         0.660        | 843   105         35.3        
BL_W140_T1.8_D2                    105         0.660        | 842   105         35.3        
BL_W140_T1.8_D4                    105         0.660        | 841   105         35.3        
BL_W140_T1.8_D6                    105         0.660        | 840   105         35.3        
