=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 61.8 BPM
Valid interval: 514-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 100 mmHg
Confidence: 0.109
95% CI: [98 - 102] mmHg
Agreement: 3510/1020 detectors

MAP: 78 mmHg
Est. Diastolic: 67 mmHg
Oscillometric MAP Systolic: 99 mmHg
Oscillometric MAP Diastolic: 75 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W120_T1.8_D4                    111         0.820        | 703   111         7.1         
BL_W130_T1.8_D2                    111         0.820        | 699   111         6.8         
BL_W130_T1.8_D4                    111         0.820        | 702   111         6.8         
BL_W130_T1.8_D6                    111         0.820        | 751   111         7.4         
BL_W130_T1.8_D8                    111         0.820        | 718   111         7.1         
BL_W120_T1.8_D2                    111         0.820        | 734   111         7.1         
BL_W120_T1.8_D6                    111         0.820        | 766   111         7.4         
BL_W120_T1.8_D8                    111         0.820        | 738   111         7.1         
BL_W140_T2.0_D2                    107         0.740        | 619   107         3.4         
BL_W150_T1.8_D2                    107         0.740        | 620   107         3.4         
BL_W150_T2.0_D10                   107         0.740        | 617   107         3.4         
BL_W130_T1.8_D10                   107         0.740        | 597   107         3.4         
BL_W130_T2.0_D6                    111         0.740        | 754   111         7.4         
BL_W130_T2.0_D8                    111         0.740        | 719   111         7.1         
BL_W140_T1.8_D2                    108         0.740        | 679   108         3.7         
BL_W140_T1.8_D4                    108         0.740        | 680   108         3.7         
BL_W140_T1.8_D6                    108         0.740        | 681   108         3.7         
BL_W140_T1.8_D8                    108         0.740        | 682   108         3.7         
BL_W140_T1.8_D10                   107         0.740        | 652   107         3.4         
BL_W150_T2.0_D6                    108         0.740        | 667   108         3.7         
BL_W140_T2.0_D4                    107         0.740        | 629   107         3.4         
BL_W140_T2.0_D6                    108         0.740        | 686   108         3.7         
BL_W140_T2.0_D8                    108         0.740        | 696   108         3.7         
BL_W140_T2.0_D10                   107         0.740        | 624   107         3.4         
BL_W150_T2.0_D8                    108         0.740        | 666   108         3.7         
BL_W150_T1.8_D4                    107         0.740        | 621   107         3.4         
BL_W150_T1.8_D6                    108         0.740        | 663   108         3.7         
BL_W150_T1.8_D8                    108         0.740        | 665   108         3.7         
BL_W150_T1.8_D10                   107         0.740        | 622   107         3.4         
BL_W150_T2.0_D2                    107         0.740        | 626   107         3.4         
BL_W150_T2.0_D4                    107         0.740        | 628   107         3.4         
BL_W120_T1.8_D10                   107         0.740        | 590   107         3.4         
BL_W170_T2.0_D25                   104         0.660        | 89    104         0.0         
BL_W170_T2.2_D25                   104         0.660        | 63    104         0.0         
BL_W170_T2.2_D15                   104         0.660        | 67    104         0.0         
BL_W170_T2.2_D10                   104         0.660        | 71    104         0.0         
BL_W170_T2.2_D8                    104         0.660        | 74    104         0.0         
BL_W170_T2.2_D6                    104         0.660        | 60    104         0.0         
BL_W170_T2.2_D4                    104         0.660        | 81    104         0.0         
BL_W170_T2.2_D2                    104         0.660        | 83    104         0.0         
BL_W170_T2.0_D30                   104         0.660        | 305   104         0.3         
BL_W170_T2.2_D30                   104         0.660        | 322   104         0.3         
BL_W170_T2.0_D20                   104         0.660        | 85    104         0.0         
BL_W170_T2.0_D15                   104         0.660        | 84    104         0.0         
BL_W170_T2.0_D10                   104         0.660        | 80    104         0.0         
BL_W170_T2.0_D8                    104         0.660        | 78    104         0.0         
BL_W170_T2.0_D6                    104         0.660        | 77    104         0.0         
BL_W170_T2.0_D4                    104         0.660        | 73    104         0.0         
BL_W170_T2.0_D2                    104         0.660        | 72    104         0.0         
BL_W170_T1.8_D30                   104         0.660        | 217   104         0.3         
BL_W150_T1.8_D15                   105         0.660        | 476   105         1.0         
