=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 87.3 BPM
Valid interval: 396-1267 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 99 mmHg
Confidence: 0.126
95% CI: [97 - 101] mmHg
Agreement: 3258/1020 detectors

MAP: 111 mmHg
Est. Diastolic: 117 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W170_T1.8_D40                   85          0.580        | 991   85          21.0        
BL_W170_T1.8_D6                    85          0.580        | 1011  85          21.4        
BL_W170_T1.8_D4                    85          0.580        | 1010  85          21.4        
BL_W170_T1.8_D2                    85          0.580        | 1009  85          21.4        
BL_W170_T1.8_D8                    85          0.580        | 1012  85          21.4        
BL_W170_T1.8_D10                   85          0.580        | 1013  85          21.4        
BL_W170_T1.8_D15                   85          0.580        | 1014  85          21.4        
BL_W170_T1.8_D20                   85          0.580        | 1015  85          21.4        
BL_W170_T1.8_D25                   85          0.580        | 1016  85          21.4        
BL_W170_T1.8_D30                   85          0.580        | 1017  85          21.4        
BL_W150_T1.8_D25                   85          0.500        | 1003  85          21.4        
BL_W150_T1.8_D6                    85          0.500        | 998   85          21.4        
BL_W150_T1.8_D8                    85          0.500        | 999   85          21.4        
BL_W150_T1.8_D10                   85          0.500        | 1000  85          21.4        
BL_W150_T1.8_D15                   85          0.500        | 1001  85          21.4        
BL_W150_T1.8_D20                   85          0.500        | 1002  85          21.4        
BL_W170_T2.0_D40                   85          0.500        | 993   85          21.0        
BL_W150_T1.8_D40                   85          0.500        | 990   85          21.0        
BL_W150_T1.8_D30                   85          0.500        | 1004  85          21.4        
BL_W150_T1.8_D4                    85          0.500        | 997   85          21.4        
BL_W150_T1.8_D2                    85          0.500        | 996   85          21.4        
BL_W160_T1.8_D2                    85          0.500        | 1020  85          21.4        
BL_W160_T1.8_D4                    85          0.500        | 1007  85          21.4        
BL_W160_T1.8_D6                    85          0.500        | 1019  85          21.4        
BL_W160_T1.8_D8                    85          0.500        | 1018  85          21.4        
BL_W160_T1.8_D10                   85          0.500        | 1008  85          21.4        
BL_W160_T1.8_D15                   85          0.500        | 994   85          21.4        
BL_W160_T1.8_D20                   85          0.500        | 1006  85          21.4        
BL_W160_T1.8_D25                   85          0.500        | 1005  85          21.4        
BL_W160_T1.8_D30                   85          0.500        | 995   85          21.4        
BL_W160_T1.8_D40                   85          0.500        | 989   85          21.0        
BL_W160_T2.0_D40                   85          0.420        | 992   85          21.0        
BL_W150_T2.4_D10                   98          0.340        | 596   98          7.8         
BL_W150_T2.2_D25                   98          0.340        | 724   98          7.8         
BL_W150_T2.4_D8                    98          0.340        | 718   98          7.8         
BL_W150_T2.4_D15                   99          0.340        | 340   99          7.2         
BL_W150_T2.4_D20                   98          0.340        | 394   98          7.8         
BL_W150_T2.4_D25                   98          0.340        | 391   98          7.8         
BL_W150_T2.4_D30                   98          0.340        | 390   98          7.8         
BL_W150_T2.4_D40                   98          0.340        | 977   98          8.0         
BL_W150_T2.6_D2                    98          0.340        | 401   98          7.8         
BL_W150_T2.6_D4                    98          0.340        | 406   98          7.8         
BL_W150_T2.6_D6                    98          0.340        | 397   98          7.8         
BL_W150_T2.6_D8                    98          0.340        | 409   98          7.8         
BL_W150_T2.6_D10                   98          0.340        | 407   98          7.8         
BL_W150_T2.4_D6                    98          0.340        | 719   98          7.8         
BL_W150_T2.4_D4                    98          0.340        | 720   98          7.8         
BL_W150_T2.4_D2                    98          0.340        | 721   98          7.8         
BL_W150_T2.2_D40                   98          0.340        | 978   98          8.0         
BL_W150_T2.2_D30                   98          0.340        | 723   98          7.8         
BL_W150_T2.8_D4                    98          0.340        | 392   98          7.8         
BL_W150_T2.2_D20                   98          0.340        | 725   98          7.8         
BL_W150_T2.2_D15                   99          0.340        | 359   99          7.2         
BL_W150_T2.2_D10                   98          0.340        | 726   98          7.8         
BL_W150_T2.2_D8                    98          0.340        | 727   98          7.8         
BL_W150_T2.2_D6                    98          0.340        | 728   98          7.8         
BL_W150_T2.2_D4                    98          0.340        | 729   98          7.8         
BL_W150_T4.5_D30                   98          0.340        | 505   98          7.8         
BL_W150_T3.0_D40                   98          0.340        | 969   98          8.0         
BL_W150_T3.2_D30                   98          0.340        | 423   98          7.8         
BL_W150_T3.2_D40                   98          0.340        | 987   98          8.0         
BL_W150_T3.5_D30                   98          0.340        | 408   98          7.8         
BL_W150_T3.5_D40                   98          0.340        | 964   98          8.0         
BL_W150_T3.8_D30                   98          0.340        | 515   98          7.8         
BL_W150_T3.8_D40                   98          0.340        | 945   98          8.0         
BL_W150_T4.0_D30                   98          0.340        | 512   98          7.8         
BL_W150_T4.0_D40                   98          0.340        | 944   98          8.0         
BL_W150_T4.2_D30                   98          0.340        | 510   98          7.8         
BL_W150_T4.2_D40                   98          0.340        | 943   98          8.0         
BL_W150_T3.0_D30                   98          0.340        | 439   98          7.8         
BL_W150_T4.5_D40                   98          0.340        | 942   98          8.0         
BL_W150_T4.8_D30                   98          0.340        | 501   98          7.8         
