=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 64.3 BPM
Valid interval: 500-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 95 mmHg
Confidence: 0.147
95% CI: [92 - 98] mmHg
Agreement: 3599/1020 detectors

MAP: 80 mmHg
Est. Diastolic: 73 mmHg
Oscillometric MAP Systolic: 99 mmHg
Oscillometric MAP Diastolic: 78 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W140_T1.8_D15                   93          0.420        | 693   93          3.1         
BL_W150_T1.8_D40                   90          0.340        | 161   90          0.3         
BL_W150_T1.8_D2                    90          0.340        | 163   90          0.3         
BL_W150_T1.8_D4                    90          0.340        | 164   90          0.3         
BL_W150_T1.8_D6                    90          0.340        | 309   90          0.3         
BL_W150_T1.8_D8                    90          0.340        | 165   90          0.3         
BL_W150_T1.8_D10                   90          0.340        | 166   90          0.3         
BL_W150_T1.8_D15                   90          0.340        | 167   90          0.3         
BL_W150_T1.8_D20                   90          0.340        | 16    90          0.0         
BL_W150_T1.8_D25                   90          0.340        | 168   90          0.3         
BL_W150_T1.8_D30                   90          0.340        | 169   90          0.3         
BL_W140_T1.8_D40                   90          0.340        | 474   90          0.3         
BL_W150_T2.0_D2                    90          0.340        | 171   90          0.3         
BL_W150_T2.0_D4                    90          0.340        | 172   90          0.3         
BL_W150_T2.0_D6                    90          0.340        | 173   90          0.3         
BL_W150_T2.0_D8                    90          0.340        | 174   90          0.3         
BL_W150_T2.0_D10                   90          0.340        | 175   90          0.3         
BL_W150_T2.0_D20                   90          0.340        | 57    90          0.0         
BL_W150_T2.0_D25                   90          0.340        | 177   90          0.3         
BL_W150_T2.0_D30                   90          0.340        | 178   90          0.3         
BL_W150_T2.0_D40                   90          0.340        | 188   90          0.3         
BL_W130_T1.8_D40                   90          0.340        | 418   90          0.3         
BL_W130_T1.8_D2                    90          0.340        | 426   90          0.3         
BL_W130_T1.8_D4                    90          0.340        | 425   90          0.3         
BL_W130_T1.8_D6                    90          0.340        | 424   90          0.3         
BL_W130_T1.8_D8                    90          0.340        | 423   90          0.3         
BL_W130_T1.8_D10                   90          0.340        | 422   90          0.3         
BL_W130_T1.8_D15                   90          0.340        | 421   90          0.3         
BL_W130_T1.8_D20                   90          0.340        | 31    90          0.0         
BL_W130_T1.8_D25                   90          0.340        | 420   90          0.3         
BL_W130_T1.8_D30                   90          0.340        | 419   90          0.3         
BL_W150_T2.0_D15                   90          0.340        | 176   90          0.3         
BL_W140_T1.8_D2                    90          0.340        | 489   90          0.3         
BL_W140_T1.8_D4                    90          0.340        | 488   90          0.3         
BL_W140_T1.8_D6                    90          0.340        | 487   90          0.3         
BL_W140_T1.8_D8                    90          0.340        | 486   90          0.3         
BL_W140_T1.8_D10                   90          0.340        | 485   90          0.3         
BL_W140_T1.8_D20                   90          0.340        | 45    90          0.0         
BL_W140_T1.8_D25                   90          0.340        | 479   90          0.3         
BL_W140_T1.8_D30                   90          0.340        | 478   90          0.3         
BL_W170_T2.0_D2                    90          0.340        | 201   90          0.3         
BL_W170_T1.8_D2                    90          0.340        | 231   90          0.3         
BL_W170_T1.8_D4                    90          0.340        | 232   90          0.3         
BL_W170_T1.8_D6                    90          0.340        | 233   90          0.3         
BL_W170_T1.8_D8                    90          0.340        | 234   90          0.3         
