=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.6 BPM
Valid interval: 510-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 125 mmHg
Confidence: 0.135
95% CI: [123 - 127] mmHg
Agreement: 3508/1020 detectors

MAP: 103 mmHg
Est. Diastolic: 91 mmHg
Oscillometric MAP Systolic: 125 mmHg
Oscillometric MAP Diastolic: 99 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W120_T1.8_D6                    137         1.140        | 755   137         5.8         
BL_W130_T1.8_D6                    137         1.140        | 695   137         5.8         
BL_W140_T2.0_D6                    137         1.140        | 723   137         5.8         
BL_W130_T2.0_D6                    137         1.140        | 697   137         5.8         
BL_W140_T1.8_D6                    137         1.140        | 725   137         5.8         
BL_W160_T2.0_D8                    137         1.140        | 750   137         5.8         
BL_W120_T2.0_D6                    137         1.140        | 754   137         5.8         
BL_W160_T1.8_D8                    137         1.140        | 752   137         5.8         
BL_W140_T2.0_D30                   131         1.060        | 166   131         0.2         
BL_W140_T2.0_D2                    132         1.060        | 678   132         0.9         
BL_W140_T2.0_D25                   131         1.060        | 86    131         0.0         
BL_W140_T2.0_D20                   131         1.060        | 228   131         0.5         
BL_W140_T2.0_D15                   131         1.060        | 227   131         0.5         
BL_W140_T2.0_D10                   132         1.060        | 675   132         0.9         
BL_W140_T2.0_D8                    132         1.060        | 676   132         0.9         
BL_W140_T2.0_D4                    132         1.060        | 677   132         0.9         
BL_W140_T1.8_D15                   131         1.060        | 218   131         0.5         
BL_W150_T1.8_D2                    132         1.060        | 634   132         0.9         
BL_W150_T1.8_D4                    132         1.060        | 633   132         0.9         
BL_W150_T1.8_D6                    132         1.060        | 632   132         0.9         
BL_W150_T1.8_D8                    132         1.060        | 631   132         0.9         
BL_W150_T1.8_D10                   132         1.060        | 630   132         0.9         
BL_W150_T1.8_D15                   131         1.060        | 260   131         0.5         
BL_W150_T1.8_D20                   131         1.060        | 259   131         0.5         
BL_W150_T1.8_D25                   131         1.060        | 114   131         0.0         
BL_W150_T1.8_D30                   131         1.060        | 152   131         0.2         
BL_W150_T2.0_D2                    132         1.060        | 629   132         0.9         
BL_W150_T2.0_D4                    132         1.060        | 628   132         0.9         
BL_W150_T2.0_D6                    132         1.060        | 627   132         0.9         
BL_W130_T2.0_D10                   132         1.060        | 538   132         0.9         
BL_W130_T1.8_D2                    132         1.060        | 545   132         0.9         
BL_W130_T1.8_D4                    132         1.060        | 544   132         0.9         
BL_W130_T1.8_D8                    132         1.060        | 543   132         0.9         
BL_W130_T1.8_D10                   132         1.060        | 542   132         0.9         
BL_W130_T1.8_D15                   131         1.060        | 347   131         0.5         
BL_W130_T1.8_D20                   131         1.060        | 346   131         0.5         
BL_W130_T1.8_D25                   131         1.060        | 78    131         0.0         
BL_W130_T1.8_D30                   131         1.060        | 149   131         0.2         
BL_W130_T2.0_D2                    132         1.060        | 541   132         0.9         
BL_W130_T2.0_D4                    132         1.060        | 540   132         0.9         
BL_W130_T2.0_D8                    132         1.060        | 539   132         0.9         
BL_W140_T1.8_D30                   131         1.060        | 194   131         0.2         
BL_W130_T2.0_D15                   131         1.060        | 343   131         0.5         
BL_W130_T2.0_D20                   131         1.060        | 342   131         0.5         
BL_W130_T2.0_D25                   131         1.060        | 83    131         0.0         
BL_W130_T2.0_D30                   131         1.060        | 169   131         0.2         
BL_W140_T1.8_D2                    132         1.060        | 681   132         0.9         
BL_W140_T1.8_D4                    132         1.060        | 517   132         0.9         
BL_W140_T1.8_D8                    132         1.060        | 680   132         0.9         
BL_W140_T1.8_D10                   132         1.060        | 679   132         0.9         
BL_W150_T2.0_D15                   131         1.060        | 257   131         0.5         
BL_W140_T1.8_D20                   131         1.060        | 219   131         0.5         
BL_W140_T1.8_D25                   131         1.060        | 22    131         0.0         
BL_W170_T2.0_D20                   131         1.060        | 418   131         0.5         
BL_W170_T1.8_D8                    132         1.060        | 650   132         0.9         
BL_W170_T1.8_D10                   132         1.060        | 651   132         0.9         
BL_W170_T1.8_D15                   131         1.060        | 225   131         0.5         
BL_W170_T1.8_D20                   131         1.060        | 395   131         0.5         
BL_W170_T1.8_D25                   131         1.060        | 115   131         0.0         
BL_W170_T1.8_D30                   131         1.060        | 106   131         0.0         
BL_W170_T2.0_D2                    132         1.060        | 653   132         0.9         
BL_W170_T2.0_D4                    132         1.060        | 644   132         0.9         
BL_W170_T2.0_D6                    132         1.060        | 656   132         0.9         
BL_W170_T2.0_D8                    132         1.060        | 657   132         0.9         
BL_W170_T2.0_D10                   132         1.060        | 658   132         0.9         
BL_W170_T2.0_D15                   131         1.060        | 419   131         0.5         
BL_W170_T1.8_D6                    132         1.060        | 649   132         0.9         
BL_W170_T2.0_D25                   131         1.060        | 134   131         0.0         
BL_W170_T2.0_D30                   131         1.060        | 125   131         0.0         
BL_W170_T2.2_D2                    132         1.060        | 660   132         0.9         
BL_W170_T2.2_D4                    132         1.060        | 661   132         0.9         
BL_W170_T2.2_D6                    132         1.060        | 662   132         0.9         
BL_W170_T2.2_D8                    132         1.060        | 596   132         0.9         
BL_W170_T2.2_D10                   132         1.060        | 548   132         0.9         
BL_W170_T2.2_D15                   131         1.060        | 468   131         0.5         
BL_W170_T2.2_D20                   131         1.060        | 446   131         0.5         
BL_W170_T2.2_D25                   131         1.060        | 43    131         0.0         
BL_W170_T2.2_D30                   131         1.060        | 16    131         0.0         
BL_W160_T1.8_D25                   131         1.060        | 90    131         0.0         
BL_W150_T2.0_D10                   132         1.060        | 674   132         0.9         
BL_W120_T1.8_D4                    132         1.060        | 682   132         1.3         
BL_W150_T2.0_D20                   131         1.060        | 258   131         0.5         
BL_W150_T2.0_D25                   131         1.060        | 108   131         0.0         
BL_W150_T2.0_D30                   131         1.060        | 173   131         0.2         
BL_W160_T1.8_D2                    132         1.060        | 488   132         0.9         
BL_W160_T1.8_D4                    132         1.060        | 474   132         0.9         
BL_W160_T1.8_D6                    132         1.060        | 487   132         0.9         
