=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 85.1 BPM
Valid interval: 404-1329 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 108 mmHg
Confidence: 0.169
95% CI: [106 - 110] mmHg
Agreement: 3950/1020 detectors

MAP: 106 mmHg
Est. Diastolic: 105 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W160_T1.8_D40                   96          0.420        | 1003  96          12.0        
BL_W170_T1.8_D2                    96          0.420        | 1004  96          12.0        
BL_W160_T1.8_D4                    96          0.420        | 1020  96          12.0        
BL_W160_T1.8_D6                    96          0.420        | 1019  96          12.0        
BL_W120_T3.2_D10                   113         0.420        | 982   113         5.2         
BL_W160_T1.8_D8                    96          0.420        | 1018  96          12.0        
BL_W160_T1.8_D10                   96          0.420        | 1017  96          12.0        
BL_W170_T1.8_D4                    96          0.420        | 1006  96          12.0        
BL_W160_T1.8_D15                   96          0.420        | 1015  96          12.0        
BL_W170_T1.8_D6                    96          0.420        | 1009  96          12.0        
BL_W170_T1.8_D8                    96          0.420        | 1011  96          12.0        
BL_W170_T1.8_D10                   96          0.420        | 1012  96          12.0        
BL_W170_T1.8_D15                   96          0.420        | 1014  96          12.0        
BL_W170_T1.8_D25                   96          0.420        | 1008  96          12.0        
BL_W150_T3.2_D10                   113         0.420        | 988   113         5.2         
BL_W160_T1.8_D30                   96          0.420        | 1007  96          12.0        
BL_W160_T1.8_D25                   96          0.420        | 1010  96          12.0        
BL_W170_T1.8_D40                   96          0.420        | 1005  96          12.0        
BL_W170_T1.8_D30                   96          0.420        | 1001  96          12.0        
BL_W160_T1.8_D2                    96          0.420        | 1002  96          12.0        
BL_W160_T1.8_D20                   96          0.420        | 1013  96          12.0        
BL_W170_T1.8_D20                   96          0.420        | 1016  96          12.0        
BL_W130_T2.0_D10                   113         0.340        | 911   113         5.2         
BL_W170_T3.5_D15                   113         0.340        | 838   113         4.5         
BL_W130_T3.5_D10                   113         0.340        | 983   113         5.2         
BL_W170_T3.8_D15                   113         0.340        | 846   113         4.5         
BL_W130_T2.2_D10                   113         0.340        | 942   113         5.2         
BL_W170_T4.0_D15                   113         0.340        | 813   113         4.5         
BL_W140_T1.8_D4                    113         0.340        | 877   113         4.5         
BL_W130_T1.8_D15                   113         0.340        | 854   113         4.5         
BL_W140_T1.8_D8                    113         0.340        | 873   113         4.5         
BL_W170_T2.4_D15                   113         0.340        | 836   113         4.5         
BL_W140_T2.0_D15                   113         0.340        | 879   113         4.5         
BL_W170_T2.2_D15                   113         0.340        | 844   113         4.5         
BL_W170_T2.6_D15                   113         0.340        | 826   113         4.5         
BL_W170_T2.0_D15                   113         0.340        | 814   113         4.5         
BL_W170_T2.8_D15                   113         0.340        | 822   113         4.5         
BL_W140_T1.8_D15                   113         0.340        | 872   113         4.5         
BL_W170_T3.0_D15                   113         0.340        | 820   113         4.5         
BL_W170_T3.2_D15                   113         0.340        | 828   113         4.5         
BL_W130_T1.8_D2                    113         0.340        | 831   113         4.5         
BL_W130_T1.8_D4                    113         0.340        | 897   113         4.5         
BL_W140_T1.8_D6                    113         0.340        | 874   113         4.5         
BL_W130_T2.0_D15                   113         0.340        | 884   113         4.5         
BL_W140_T1.8_D2                    113         0.340        | 878   113         4.5         
BL_W130_T1.8_D6                    113         0.340        | 867   113         4.5         
BL_W130_T1.8_D8                    113         0.340        | 858   113         4.5         
BL_W130_T1.8_D10                   113         0.340        | 994   113         5.2         
BL_W150_T1.8_D4                    113         0.340        | 805   113         4.5         
BL_W130_T2.8_D10                   113         0.340        | 944   113         5.2         
BL_W120_T2.0_D15                   113         0.340        | 804   113         4.5         
BL_W170_T5.0_D15                   113         0.340        | 821   113         4.5         
BL_W160_T2.2_D15                   113         0.340        | 848   113         4.5         
BL_W160_T2.0_D15                   113         0.340        | 894   113         4.5         
BL_W150_T1.8_D15                   113         0.340        | 900   113         4.5         
BL_W150_T2.0_D15                   113         0.340        | 902   113         4.5         
BL_W170_T4.8_D15                   113         0.340        | 841   113         4.5         
BL_W130_T2.6_D10                   113         0.340        | 925   113         5.2         
BL_W130_T3.0_D10                   113         0.340        | 922   113         5.2         
BL_W150_T1.8_D8                    113         0.340        | 896   113         4.5         
BL_W130_T3.2_D10                   113         0.340        | 924   113         5.2         
BL_W170_T4.5_D15                   113         0.340        | 808   113         4.5         
BL_W120_T1.8_D15                   113         0.340        | 823   113         4.5         
BL_W150_T1.8_D2                    113         0.340        | 800   113         4.5         
BL_W170_T4.2_D15                   113         0.340        | 802   113         4.5         
BL_W150_T1.8_D6                    113         0.340        | 906   113         4.5         
BL_W130_T2.4_D10                   113         0.340        | 992   113         5.2         
BL_W150_T4.5_D10                   113         0.272        | 929   113         5.2         
BL_W140_T2.2_D10                   113         0.272        | 928   113         5.2         
BL_W140_T3.5_D15                   113         0.272        | 818   113         4.5         
BL_W160_T3.0_D15                   113         0.272        | 860   113         4.5         
BL_W160_T3.0_D10                   113         0.272        | 962   113         5.2         
BL_W120_T4.8_D15                   113         0.272        | 899   113         4.5         
BL_W150_T4.2_D15                   113         0.272        | 875   113         4.5         
BL_W150_T4.2_D10                   113         0.272        | 936   113         5.2         
BL_W120_T4.8_D10                   113         0.272        | 967   113         5.2         
BL_W160_T4.0_D10                   113         0.272        | 981   113         5.2         
BL_W160_T4.0_D15                   113         0.272        | 907   113         4.5         
BL_W170_T2.4_D10                   113         0.272        | 963   113         5.2         
BL_W140_T2.4_D15                   113         0.272        | 861   113         4.5         
BL_W140_T2.6_D10                   113         0.272        | 977   113         5.2         
BL_W160_T3.8_D15                   113         0.272        | 868   113         4.5         
BL_W120_T5.0_D15                   113         0.272        | 816   113         4.5         
BL_W140_T3.5_D10                   113         0.272        | 943   113         5.2         
