=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 82.6 BPM
Valid interval: 379-1153 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 115 mmHg
Confidence: 0.182
95% CI: [113 - 117] mmHg
Agreement: 2787/1020 detectors

MAP: 108 mmHg
Est. Diastolic: 104 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W150_T1.8_D15                   119         0.660        | 51    119         0.8         
BL_W170_T2.0_D15                   119         0.660        | 39    119         0.8         
BL_W170_T1.8_D15                   119         0.660        | 36    119         0.8         
BL_W160_T1.8_D15                   119         0.660        | 40    119         0.8         
BL_W140_T1.8_D15                   118         0.660        | 21    118         0.4         
BL_W150_T2.0_D15                   119         0.580        | 27    119         0.8         
BL_W150_T2.2_D15                   119         0.580        | 44    119         0.8         
BL_W150_T2.4_D15                   119         0.580        | 28    119         0.8         
BL_W170_T2.2_D15                   119         0.580        | 49    119         0.8         
BL_W140_T2.2_D15                   118         0.580        | 5     118         0.4         
BL_W170_T2.4_D15                   119         0.580        | 29    119         0.8         
BL_W140_T2.0_D15                   118         0.580        | 19    118         0.4         
BL_W130_T1.8_D15                   118         0.580        | 7     118         0.4         
BL_W120_T2.0_D15                   118         0.580        | 10    118         0.4         
BL_W130_T2.2_D15                   118         0.580        | 3     118         0.4         
BL_W160_T2.0_D15                   119         0.580        | 46    119         0.8         
BL_W170_T2.6_D15                   119         0.580        | 32    119         0.8         
BL_W160_T2.2_D15                   119         0.580        | 50    119         0.8         
BL_W160_T2.4_D15                   119         0.580        | 25    119         0.8         
BL_W130_T2.0_D15                   118         0.580        | 22    118         0.4         
BL_W120_T1.8_D15                   118         0.580        | 20    118         0.4         
BL_W160_T1.8_D4                    114         0.500        | 421   114         4.1         
BL_W160_T3.0_D15                   119         0.500        | 30    119         0.8         
BL_W160_T1.8_D20                   114         0.500        | 109   114         3.7         
BL_W160_T2.8_D15                   119         0.500        | 34    119         0.8         
BL_W160_T2.6_D15                   119         0.500        | 26    119         0.8         
BL_W150_T2.6_D15                   119         0.500        | 41    119         0.8         
BL_W150_T2.8_D15                   119         0.500        | 47    119         0.8         
BL_W150_T3.0_D15                   119         0.500        | 24    119         0.8         
BL_W160_T1.8_D2                    114         0.500        | 420   114         4.1         
BL_W160_T1.8_D30                   114         0.500        | 425   114         4.1         
BL_W160_T1.8_D6                    114         0.500        | 422   114         4.1         
BL_W160_T1.8_D8                    114         0.500        | 423   114         4.1         
BL_W160_T1.8_D10                   114         0.500        | 424   114         4.1         
BL_W160_T1.8_D25                   114         0.500        | 108   114         3.7         
BL_W160_T1.8_D40                   114         0.500        | 426   114         4.1         
BL_W140_T1.8_D40                   114         0.500        | 516   114         4.1         
BL_W130_T2.4_D15                   118         0.500        | 15    118         0.4         
BL_W130_T2.6_D15                   118         0.500        | 16    118         0.4         
BL_W130_T2.8_D15                   118         0.500        | 11    118         0.4         
BL_W140_T1.8_D2                    114         0.500        | 519   114         4.1         
BL_W140_T1.8_D4                    114         0.500        | 511   114         4.1         
BL_W140_T1.8_D6                    114         0.500        | 512   114         4.1         
BL_W140_T1.8_D8                    114         0.500        | 513   114         4.1         
BL_W140_T1.8_D10                   114         0.500        | 514   114         4.1         
BL_W140_T1.8_D20                   114         0.500        | 112   114         3.7         
BL_W140_T1.8_D25                   114         0.500        | 113   114         3.7         
BL_W140_T1.8_D30                   114         0.500        | 515   114         4.1         
BL_W150_T1.8_D40                   114         0.500        | 311   114         4.1         
BL_W140_T2.4_D15                   118         0.500        | 13    118         0.4         
BL_W140_T2.6_D15                   118         0.500        | 8     118         0.4         
BL_W140_T2.8_D15                   118         0.500        | 18    118         0.4         
BL_W150_T1.8_D2                    114         0.500        | 275   114         4.1         
BL_W150_T1.8_D4                    114         0.500        | 267   114         4.1         
BL_W150_T1.8_D6                    114         0.500        | 269   114         4.1         
BL_W150_T1.8_D8                    114         0.500        | 274   114         4.1         
BL_W150_T1.8_D10                   114         0.500        | 268   114         4.1         
BL_W150_T1.8_D20                   114         0.500        | 182   114         3.7         
BL_W150_T1.8_D25                   114         0.500        | 187   114         3.7         
BL_W150_T1.8_D30                   114         0.500        | 310   114         4.1         
