=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 62.1 BPM
Valid interval: 512-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 92 mmHg
Confidence: 0.079
95% CI: [90 - 94] mmHg
Agreement: 10451/2000 detectors

MAP: 83 mmHg
Est. Diastolic: 78 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T2.0_D15                    108         1.200        | 1298  108         8.0         
BL_W10_T1.8_D25                    108         1.140        | 1273  108         7.6         
BL_W10_T1.8_D2                     108         1.140        | 1279  108         7.6         
BL_W10_T1.6_D40                    104         1.140        | 184   104         3.6         
BL_W10_T1.6_D30                    104         1.140        | 243   104         4.1         
BL_W10_T1.6_D25                    108         1.140        | 1280  108         7.6         
BL_W10_T1.8_D4                     108         1.140        | 1277  108         7.6         
BL_W10_T1.8_D6                     108         1.140        | 1276  108         7.6         
BL_W10_T1.8_D10                    108         1.140        | 1272  108         7.6         
BL_W10_T1.8_D15                    108         1.140        | 1291  108         8.0         
BL_W10_T1.4_D40                    104         1.140        | 179   104         3.6         
BL_W10_T1.4_D30                    104         1.140        | 236   104         4.1         
BL_W10_T1.4_D25                    108         1.140        | 1278  108         7.6         
BL_W10_T1.8_D30                    104         1.140        | 194   104         4.1         
BL_W10_T2.0_D40                    104         1.140        | 176   104         3.6         
BL_W10_T2.0_D10                    105         1.140        | 299   105         4.9         
BL_W10_T1.8_D40                    104         1.140        | 187   104         3.6         
BL_W10_T1.2_D40                    104         1.140        | 182   104         3.6         
BL_W10_T1.2_D30                    104         1.140        | 200   104         4.1         
BL_W10_T2.0_D30                    104         1.140        | 209   104         4.1         
BL_W10_T2.0_D25                    108         1.140        | 1275  108         7.6         
BL_W10_T1.8_D8                     108         1.060        | 1274  108         7.6         
BL_W10_T2.0_D6                     102         1.060        | 9     102         1.6         
BL_W10_T2.0_D4                     102         1.060        | 7     102         1.6         
BL_W10_T1.6_D15                    108         1.060        | 1292  108         8.0         
BL_W10_T1.6_D10                    108         1.060        | 1293  108         8.0         
BL_W10_T2.0_D2                     102         1.060        | 11    102         1.6         
BL_W10_T2.0_D8                     102         1.060        | 8     102         1.6         
BL_W10_T1.2_D25                    108         1.060        | 1281  108         7.6         
BL_W10_T1.8_D20                    108         0.980        | 1297  108         8.0         
BL_W10_T1.6_D4                     108         0.980        | 1296  108         8.0         
BL_W10_T1.6_D20                    108         0.980        | 1290  108         8.0         
BL_W10_T1.6_D8                     108         0.980        | 1294  108         8.0         
BL_W10_T1.6_D6                     108         0.980        | 1295  108         8.0         
BL_W10_T1.6_D2                     108         0.980        | 1289  108         8.0         
BL_W10_T1.4_D20                    108         0.980        | 1285  108         8.0         
BL_W10_T1.4_D15                    108         0.980        | 1287  108         8.0         
BL_W10_T2.0_D20                    108         0.980        | 1286  108         8.0         
BL_W10_T1.2_D20                    108         0.900        | 1284  108         8.0         
BL_W10_T1.2_D15                    108         0.900        | 1283  108         8.0         
BL_W10_T1.4_D10                    108         0.820        | 1288  108         8.0         
