=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 96.9 BPM
Valid interval: 363-1054 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 100 mmHg
Confidence: 0.113
95% CI: [98 - 102] mmHg
Agreement: 10140/2000 detectors

MAP: 87 mmHg
Est. Diastolic: 81 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W90_T1.2_D15                    108         1.060        | 369   108         14.6        
BL_W100_T1.2_D30                   108         1.060        | 383   108         14.6        
BL_W100_T1.2_D25                   108         1.060        | 382   108         14.6        
BL_W100_T1.2_D20                   108         1.060        | 381   108         14.6        
BL_W100_T1.2_D15                   108         1.060        | 380   108         14.6        
BL_W100_T1.2_D10                   108         1.060        | 379   108         14.6        
BL_W100_T1.2_D8                    108         1.060        | 378   108         14.6        
BL_W100_T1.2_D6                    108         1.060        | 377   108         14.6        
BL_W100_T1.2_D4                    108         1.060        | 376   108         14.6        
BL_W100_T1.2_D2                    108         1.060        | 375   108         14.6        
BL_W90_T1.2_D40                    108         1.060        | 365   108         14.6        
BL_W90_T1.2_D30                    108         1.060        | 366   108         14.6        
BL_W90_T1.2_D25                    108         1.060        | 367   108         14.6        
BL_W90_T1.2_D20                    108         1.060        | 368   108         14.6        
BL_W100_T1.2_D40                   108         1.060        | 354   108         14.6        
BL_W90_T1.2_D10                    108         1.060        | 370   108         14.6        
BL_W90_T1.2_D8                     108         1.060        | 371   108         14.6        
BL_W90_T1.2_D6                     108         1.060        | 372   108         14.6        
BL_W90_T1.2_D4                     108         1.060        | 373   108         14.6        
BL_W90_T1.2_D2                     108         1.060        | 364   108         14.6        
BL_W80_T1.2_D40                    108         1.060        | 345   108         14.6        
BL_W80_T1.2_D30                    108         1.060        | 346   108         14.6        
BL_W80_T1.2_D25                    108         1.060        | 347   108         14.6        
BL_W80_T1.2_D20                    108         1.060        | 348   108         14.6        
BL_W80_T1.2_D15                    108         1.060        | 349   108         14.6        
BL_W80_T1.2_D10                    108         1.060        | 350   108         14.6        
BL_W80_T1.2_D8                     108         1.060        | 351   108         14.6        
BL_W110_T1.2_D6                    108         1.060        | 357   108         14.6        
BL_W110_T1.4_D10                   108         1.060        | 574   108         14.8        
BL_W110_T1.4_D8                    108         1.060        | 575   108         14.8        
BL_W110_T1.4_D6                    108         1.060        | 546   108         14.8        
BL_W110_T1.4_D4                    108         1.060        | 547   108         14.8        
BL_W110_T1.4_D2                    108         1.060        | 556   108         14.8        
BL_W110_T1.2_D40                   108         1.060        | 374   108         14.6        
BL_W110_T1.2_D30                   108         1.060        | 363   108         14.6        
BL_W110_T1.2_D25                   108         1.060        | 362   108         14.6        
BL_W110_T1.2_D20                   108         1.060        | 361   108         14.6        
BL_W110_T1.2_D15                   108         1.060        | 360   108         14.6        
BL_W110_T1.2_D10                   108         1.060        | 359   108         14.6        
BL_W110_T1.2_D8                    108         1.060        | 358   108         14.6        
BL_W80_T1.2_D6                     108         1.060        | 352   108         14.6        
BL_W110_T1.2_D4                    108         1.060        | 356   108         14.6        
BL_W110_T1.2_D2                    108         1.060        | 355   108         14.6        
BL_W100_T1.4_D40                   108         1.060        | 588   108         14.8        
BL_W100_T1.4_D30                   108         1.060        | 579   108         14.8        
BL_W100_T1.4_D25                   108         1.060        | 590   108         14.8        
BL_W100_T1.4_D20                   108         1.060        | 591   108         14.8        
BL_W100_T1.4_D15                   108         1.060        | 592   108         14.8        
BL_W100_T1.4_D10                   108         1.060        | 593   108         14.8        
BL_W100_T1.4_D8                    108         1.060        | 594   108         14.8        
BL_W100_T1.4_D6                    108         1.060        | 595   108         14.8        
BL_W100_T1.4_D4                    108         1.060        | 596   108         14.8        
BL_W100_T1.4_D2                    108         1.060        | 597   108         14.8        
BL_W40_T1.2_D8                     108         1.060        | 446   108         14.6        
BL_W50_T1.2_D15                    108         1.060        | 535   108         14.6        
BL_W50_T1.2_D10                    108         1.060        | 536   108         14.6        
BL_W50_T1.2_D8                     108         1.060        | 537   108         14.6        
BL_W50_T1.2_D6                     108         1.060        | 504   108         14.6        
BL_W50_T1.2_D4                     108         1.060        | 493   108         14.6        
BL_W50_T1.2_D2                     108         1.060        | 494   108         14.6        
BL_W40_T1.2_D40                    108         1.060        | 527   108         14.6        
BL_W40_T1.2_D30                    108         1.060        | 538   108         14.6        
BL_W40_T1.2_D25                    108         1.060        | 442   108         14.6        
BL_W40_T1.2_D20                    108         1.060        | 443   108         14.6        
BL_W40_T1.2_D15                    108         1.060        | 444   108         14.6        
BL_W40_T1.2_D10                    108         1.060        | 445   108         14.6        
BL_W50_T1.2_D20                    108         1.060        | 534   108         14.6        
BL_W40_T1.2_D6                     108         1.060        | 447   108         14.6        
BL_W40_T1.2_D4                     108         1.060        | 448   108         14.6        
BL_W40_T1.2_D2                     108         1.060        | 449   108         14.6        
BL_W30_T1.4_D40                    108         1.060        | 548   108         14.8        
BL_W30_T1.4_D30                    108         1.060        | 549   108         14.8        
BL_W30_T1.4_D25                    108         1.060        | 550   108         14.8        
BL_W30_T1.4_D20                    108         1.060        | 551   108         14.8        
BL_W30_T1.4_D15                    108         1.060        | 552   108         14.8        
BL_W30_T1.4_D10                    108         1.060        | 553   108         14.8        
BL_W30_T1.4_D8                     108         1.060        | 554   108         14.8        
BL_W30_T1.4_D6                     108         1.060        | 555   108         14.8        
BL_W30_T1.4_D4                     108         1.060        | 609   108         14.8        
BL_W60_T1.2_D40                    108         1.060        | 395   108         14.6        
BL_W80_T1.2_D4                     108         1.060        | 353   108         14.6        
BL_W80_T1.2_D2                     108         1.060        | 343   108         14.6        
BL_W70_T1.2_D40                    108         1.060        | 415   108         14.6        
BL_W70_T1.2_D30                    108         1.060        | 416   108         14.6        
BL_W70_T1.2_D25                    108         1.060        | 417   108         14.6        
BL_W70_T1.2_D20                    108         1.060        | 418   108         14.6        
BL_W70_T1.2_D15                    108         1.060        | 419   108         14.6        
BL_W70_T1.2_D10                    108         1.060        | 420   108         14.6        
BL_W70_T1.2_D8                     108         1.060        | 421   108         14.6        
BL_W70_T1.2_D6                     108         1.060        | 422   108         14.6        
BL_W70_T1.2_D4                     108         1.060        | 423   108         14.6        
BL_W70_T1.2_D2                     108         1.060        | 394   108         14.6        
BL_W110_T1.4_D15                   108         1.060        | 573   108         14.8        
BL_W60_T1.2_D30                    108         1.060        | 396   108         14.6        
BL_W60_T1.2_D25                    108         1.060        | 397   108         14.6        
BL_W60_T1.2_D20                    108         1.060        | 398   108         14.6        
BL_W60_T1.2_D15                    108         1.060        | 399   108         14.6        
BL_W60_T1.2_D10                    108         1.060        | 400   108         14.6        
BL_W60_T1.2_D8                     108         1.060        | 401   108         14.6        
BL_W60_T1.2_D6                     108         1.060        | 402   108         14.6        
BL_W60_T1.2_D4                     108         1.060        | 403   108         14.6        
BL_W60_T1.2_D2                     108         1.060        | 414   108         14.6        
BL_W50_T1.2_D40                    108         1.060        | 531   108         14.6        
