=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 58.4 BPM
Valid interval: 519-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 127 mmHg
Confidence: 0.052
95% CI: [125 - 129] mmHg
Agreement: 13416/2000 detectors

MAP: 102 mmHg
Est. Diastolic: 89 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W70_T1.4_D20                    143         1.200        | 327   143         3.4         
BL_W70_T1.2_D8                     149         1.200        | 1262  149         9.3         
BL_W70_T1.2_D10                    144         1.200        | 520   144         3.8         
BL_W70_T1.2_D15                    144         1.200        | 516   144         3.8         
BL_W70_T1.2_D20                    143         1.200        | 409   143         3.4         
BL_W70_T1.2_D25                    143         1.200        | 406   143         3.4         
BL_W70_T1.2_D30                    143         1.200        | 133   143         3.2         
BL_W70_T1.4_D2                     152         1.200        | 1459  152         12.4        
BL_W70_T1.4_D4                     152         1.200        | 1458  152         12.4        
BL_W70_T1.4_D6                     151         1.200        | 1339  151         10.5        
BL_W70_T1.4_D8                     149         1.200        | 1261  149         9.3         
BL_W70_T1.4_D10                    144         1.200        | 508   144         3.8         
BL_W70_T1.4_D15                    144         1.200        | 507   144         3.8         
BL_W70_T1.2_D6                     151         1.200        | 1323  151         10.5        
BL_W70_T1.4_D25                    143         1.200        | 361   143         3.4         
BL_W70_T1.4_D30                    143         1.200        | 62    143         3.2         
BL_W150_T1.8_D15                   144         1.200        | 576   144         3.8         
BL_W150_T1.8_D10                   144         1.200        | 832   144         3.9         
BL_W150_T1.8_D8                    150         1.200        | 1304  150         10.1        
BL_W150_T1.8_D6                    150         1.200        | 1305  150         10.1        
BL_W150_T1.8_D4                    144         1.200        | 833   144         3.9         
BL_W150_T1.8_D2                    144         1.200        | 838   144         3.9         
BL_W150_T1.6_D30                   143         1.200        | 226   143         3.4         
BL_W150_T1.6_D25                   143         1.200        | 227   143         3.4         
BL_W150_T1.6_D20                   144         1.200        | 573   144         3.8         
