=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 55.8 BPM
Valid interval: 537-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 121 mmHg
Confidence: 0.052
95% CI: [119 - 123] mmHg
Agreement: 11077/2000 detectors

MAP: 105 mmHg
Est. Diastolic: 97 mmHg
Oscillometric MAP Systolic: 137 mmHg
Oscillometric MAP Diastolic: 96 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T2.0_D25                    136         1.200        | 625   136         4.3         
BL_W20_T1.2_D8                     143         1.200        | 369   143         3.4         
BL_W20_T1.2_D15                    136         1.200        | 546   136         4.3         
BL_W20_T1.2_D20                    136         1.200        | 545   136         4.3         
BL_W20_T1.2_D25                    136         1.200        | 544   136         4.3         
BL_W20_T1.2_D30                    135         1.200        | 676   135         4.9         
BL_W20_T1.2_D40                    135         1.200        | 675   135         4.9         
BL_W10_T2.0_D40                    135         1.200        | 649   135         4.9         
BL_W10_T2.0_D30                    136         1.200        | 613   136         4.3         
BL_W20_T1.2_D10                    138         1.200        | 180   138         1.6         
BL_W10_T2.0_D20                    136         1.200        | 627   136         4.3         
BL_W10_T2.0_D15                    136         1.200        | 630   136         4.3         
BL_W10_T2.0_D10                    139         1.200        | 87    139         1.3         
BL_W10_T2.0_D2                     161         1.200        | 1410  161         20.6        
BL_W10_T2.0_D4                     147         1.200        | 775   147         7.0         
BL_W10_T2.0_D6                     143         1.200        | 389   143         3.4         
BL_W10_T2.0_D8                     139         1.200        | 85    139         1.3         
BL_W20_T1.2_D2                     147         1.060        | 778   147         7.1         
BL_W20_T1.2_D4                     147         1.060        | 772   147         7.0         
BL_W160_T1.4_D10                   121         0.980        | 1294  121         18.9        
BL_W150_T1.6_D6                    121         0.980        | 1377  121         18.9        
BL_W160_T1.2_D25                   122         0.980        | 1136  122         18.4        
BL_W160_T1.2_D20                   122         0.980        | 1135  122         18.4        
BL_W160_T1.2_D15                   122         0.980        | 1124  122         18.4        
BL_W160_T1.2_D10                   122         0.980        | 1133  122         18.4        
BL_W160_T1.2_D8                    122         0.980        | 1156  122         18.4        
BL_W160_T1.2_D6                    122         0.980        | 1129  122         18.4        
