=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 54.4 BPM
Valid interval: 428-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 89 mmHg
Confidence: 0.113
95% CI: [87 - 91] mmHg
Agreement: 7927/2000 detectors

MAP: 80 mmHg
Est. Diastolic: 76 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W130_T1.2_D8                    94          0.980        | 776   94          2.5         
BL_W140_T1.2_D8                    95          0.980        | 1040  95          2.9         
BL_W140_T1.2_D6                    95          0.980        | 1041  95          2.9         
BL_W140_T1.2_D4                    95          0.980        | 1042  95          2.9         
BL_W140_T1.2_D2                    95          0.980        | 1043  95          2.9         
BL_W130_T1.4_D10                   94          0.980        | 757   94          2.5         
BL_W130_T1.4_D8                    94          0.980        | 756   94          2.5         
BL_W130_T1.4_D6                    95          0.980        | 1393  95          2.9         
BL_W130_T1.4_D4                    95          0.980        | 1394  95          2.9         
BL_W130_T1.4_D2                    95          0.980        | 1395  95          2.9         
BL_W130_T1.2_D10                   94          0.980        | 775   94          2.5         
BL_W140_T1.2_D10                   94          0.980        | 821   94          2.5         
BL_W130_T1.2_D6                    95          0.980        | 1398  95          2.9         
BL_W130_T1.2_D4                    95          0.980        | 1399  95          2.9         
BL_W130_T1.2_D2                    95          0.980        | 1400  95          2.9         
BL_W120_T1.4_D10                   94          0.980        | 828   94          2.5         
BL_W120_T1.4_D8                    94          0.980        | 829   94          2.5         
BL_W120_T1.4_D6                    95          0.980        | 1420  95          2.9         
BL_W120_T1.4_D4                    95          0.980        | 1419  95          2.9         
BL_W120_T1.4_D2                    95          0.980        | 1418  95          2.9         
BL_W120_T1.2_D10                   94          0.980        | 835   94          2.5         
BL_W120_T1.2_D8                    94          0.980        | 820   94          2.5         
BL_W140_T1.6_D10                   94          0.980        | 837   94          2.5         
BL_W150_T1.4_D10                   94          0.980        | 715   94          2.5         
BL_W150_T1.4_D8                    95          0.980        | 1232  95          2.9         
BL_W150_T1.4_D6                    95          0.980        | 1230  95          2.9         
BL_W150_T1.4_D4                    95          0.980        | 1228  95          2.9         
BL_W150_T1.4_D2                    95          0.980        | 1210  95          2.9         
BL_W150_T1.2_D10                   94          0.980        | 710   94          2.5         
BL_W150_T1.2_D8                    95          0.980        | 1136  95          2.9         
BL_W150_T1.2_D6                    95          0.980        | 1133  95          2.9         
BL_W150_T1.2_D4                    95          0.980        | 1129  95          2.9         
BL_W150_T1.2_D2                    95          0.980        | 1165  95          2.9         
BL_W120_T1.2_D6                    95          0.980        | 1406  95          2.9         
BL_W140_T1.6_D8                    95          0.980        | 1186  95          2.9         
BL_W140_T1.6_D6                    95          0.980        | 1187  95          2.9         
