=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 60.2 BPM
Valid interval: 523-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 121 mmHg
Confidence: 0.082
95% CI: [119 - 123] mmHg
Agreement: 9303/2000 detectors

MAP: 108 mmHg
Est. Diastolic: 101 mmHg
Oscillometric MAP Systolic: 133 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W180_T1.2_D4                    138         1.200        | 1879  138         10.0        
BL_W180_T1.8_D4                    137         1.200        | 1878  137         9.3         
BL_W180_T1.6_D4                    137         1.200        | 1874  137         9.3         
BL_W180_T1.4_D4                    137         1.200        | 1872  137         9.3         
BL_W200_T1.4_D4                    133         1.140        | 1862  133         4.9         
BL_W190_T1.6_D4                    133         1.140        | 1853  133         4.9         
BL_W190_T1.8_D4                    133         1.140        | 1869  133         4.9         
BL_W190_T1.4_D4                    133         1.140        | 1859  133         4.9         
BL_W190_T2.0_D4                    133         1.140        | 1865  133         4.9         
BL_W190_T1.2_D4                    133         1.140        | 1856  133         4.9         
BL_W200_T1.2_D4                    133         1.140        | 1860  133         4.9         
BL_W200_T1.6_D4                    133         1.140        | 1854  133         4.9         
BL_W200_T1.8_D4                    133         1.140        | 1855  133         4.9         
BL_W200_T2.0_D4                    133         1.140        | 1861  133         4.9         
BL_W120_T1.4_D10                   130         1.060        | 479   130         1.5         
BL_W120_T1.2_D6                    130         1.060        | 1509  130         2.2         
BL_W120_T1.2_D8                    130         1.060        | 1510  130         2.2         
BL_W120_T1.2_D10                   130         1.060        | 468   130         1.5         
BL_W120_T1.2_D15                   130         1.060        | 469   130         1.5         
BL_W100_T1.8_D15                   130         1.060        | 383   130         1.5         
BL_W120_T1.2_D20                   129         1.060        | 102   129         0.8         
BL_W120_T1.4_D2                    131         1.060        | 1719  131         2.7         
BL_W120_T1.4_D4                    130         1.060        | 1476  130         2.2         
BL_W100_T1.8_D10                   130         1.060        | 365   130         1.5         
