=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 77.1 BPM
Valid interval: 437-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 101 mmHg
Confidence: 0.075
95% CI: [99 - 103] mmHg
Agreement: 8774/2000 detectors

MAP: 100 mmHg
Est. Diastolic: 100 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W100_T1.2_D4                    120         1.200        | 1923  120         16.3        
BL_W80_T1.2_D2                     121         1.200        | 1944  121         16.6        
BL_W80_T1.4_D2                     121         1.200        | 1943  121         16.6        
BL_W80_T1.6_D2                     121         1.200        | 1942  121         16.6        
BL_W80_T1.8_D2                     121         1.200        | 1941  121         16.6        
BL_W90_T1.2_D2                     121         1.200        | 1935  121         16.6        
BL_W90_T1.4_D2                     121         1.200        | 1934  121         16.6        
BL_W90_T1.6_D2                     120         1.200        | 1919  120         16.3        
BL_W90_T1.8_D2                     120         1.200        | 1920  120         16.3        
BL_W100_T1.2_D2                    120         1.200        | 1922  120         16.3        
BL_W70_T1.8_D2                     126         1.200        | 1953  126         22.2        
BL_W100_T1.4_D2                    120         1.200        | 1924  120         16.3        
BL_W100_T1.6_D2                    120         1.200        | 1926  120         16.3        
BL_W100_T1.6_D4                    120         1.200        | 1927  120         16.3        
BL_W100_T1.8_D2                    120         1.200        | 1928  120         16.3        
BL_W100_T1.8_D4                    120         1.200        | 1929  120         16.3        
BL_W110_T1.2_D2                    117         1.200        | 1913  117         13.4        
BL_W110_T1.4_D2                    117         1.200        | 1912  117         13.4        
BL_W10_T2.0_D2                     127         1.200        | 1968  127         22.5        
BL_W50_T1.8_D2                     126         1.200        | 1952  126         22.2        
BL_W30_T1.2_D2                     127         1.200        | 1975  127         22.5        
BL_W30_T1.4_D2                     127         1.200        | 1982  127         22.5        
BL_W30_T1.6_D2                     127         1.200        | 1980  127         22.5        
BL_W40_T1.2_D2                     127         1.200        | 1986  127         22.5        
BL_W40_T1.4_D2                     127         1.200        | 1965  127         22.5        
BL_W40_T1.6_D2                     127         1.200        | 1990  127         22.5        
BL_W50_T1.2_D2                     127         1.200        | 1957  127         22.5        
BL_W50_T1.4_D2                     127         1.200        | 1958  127         22.5        
BL_W50_T1.6_D2                     127         1.200        | 1959  127         22.5        
BL_W100_T1.4_D4                    120         1.200        | 1925  120         16.3        
BL_W60_T1.2_D2                     127         1.200        | 1962  127         22.5        
BL_W60_T1.4_D2                     127         1.200        | 1963  127         22.5        
BL_W60_T1.6_D2                     127         1.200        | 1964  127         22.5        
BL_W60_T1.8_D2                     126         1.200        | 1951  126         22.2        
BL_W60_T2.0_D2                     126         1.200        | 1954  126         22.2        
BL_W70_T1.2_D2                     127         1.200        | 1955  127         22.5        
BL_W70_T1.4_D2                     127         1.200        | 1966  127         22.5        
BL_W70_T1.6_D2                     127         1.200        | 1967  127         22.5        
BL_W10_T1.2_D2                     127         1.200        | 1974  127         22.5        
BL_W10_T1.8_D2                     127         1.200        | 1969  127         22.5        
BL_W10_T1.4_D2                     127         1.200        | 1973  127         22.5        
BL_W10_T1.6_D2                     127         1.200        | 1971  127         22.5        
BL_W130_T1.2_D6                    114         1.140        | 1730  114         9.7         
BL_W120_T2.0_D2                    114         1.140        | 1771  114         9.8         
BL_W60_T1.2_D4                     114         1.140        | 1787  114         9.8         
BL_W80_T1.4_D4                     114         1.140        | 1785  114         9.8         
BL_W130_T1.4_D6                    114         1.140        | 1725  114         9.7         
BL_W60_T1.4_D4                     114         1.140        | 1795  114         9.8         
BL_W130_T1.4_D4                    114         1.140        | 1726  114         9.7         
BL_W60_T1.6_D4                     114         1.140        | 1755  114         9.8         
BL_W130_T1.4_D2                    114         1.140        | 1728  114         9.7         
BL_W80_T1.2_D4                     114         1.140        | 1762  114         9.8         
BL_W130_T1.2_D4                    114         1.140        | 1731  114         9.7         
BL_W70_T1.2_D4                     114         1.140        | 1805  114         9.8         
BL_W130_T1.2_D2                    114         1.140        | 1733  114         9.7         
BL_W70_T1.4_D4                     114         1.140        | 1813  114         9.8         
BL_W120_T2.0_D6                    114         1.140        | 1772  114         9.8         
BL_W70_T1.6_D4                     114         1.140        | 1815  114         9.8         
BL_W120_T2.0_D4                    114         1.140        | 1871  114         10.2        
BL_W70_T2.0_D2                     120         1.140        | 1930  120         16.3        
BL_W40_T1.4_D4                     114         1.140        | 1796  114         9.8         
BL_W30_T1.2_D4                     114         1.140        | 1810  114         9.8         
BL_W130_T2.0_D6                    114         1.140        | 1747  114         9.7         
BL_W30_T1.4_D4                     114         1.140        | 1841  114         9.8         
BL_W130_T2.0_D4                    114         1.140        | 1748  114         9.7         
BL_W30_T1.6_D4                     114         1.140        | 1783  114         9.8         
BL_W130_T2.0_D2                    114         1.140        | 1749  114         9.7         
BL_W40_T1.2_D4                     114         1.140        | 1767  114         9.8         
BL_W130_T1.8_D6                    114         1.140        | 1746  114         9.7         
BL_W130_T1.6_D2                    114         1.140        | 1735  114         9.7         
BL_W130_T1.8_D4                    114         1.140        | 1745  114         9.7         
BL_W40_T1.6_D4                     114         1.140        | 1778  114         9.8         
BL_W130_T1.8_D2                    114         1.140        | 1743  114         9.7         
BL_W50_T1.2_D4                     114         1.140        | 1829  114         9.8         
BL_W130_T1.6_D6                    114         1.140        | 1737  114         9.7         
BL_W50_T1.4_D4                     114         1.140        | 1812  114         9.8         
BL_W130_T1.6_D4                    114         1.140        | 1736  114         9.7         
BL_W50_T1.6_D4                     114         1.140        | 1756  114         9.8         
BL_W110_T2.0_D4                    114         1.140        | 1882  114         10.2        
BL_W120_T1.4_D2                    114         1.140        | 1877  114         10.2        
BL_W120_T1.2_D6                    114         1.140        | 1794  114         9.8         
BL_W100_T1.6_D6                    114         1.140        | 1799  114         9.8         
BL_W120_T1.2_D4                    114         1.140        | 1878  114         10.2        
BL_W120_T1.2_D2                    114         1.140        | 1879  114         10.2        
BL_W100_T1.8_D6                    114         1.140        | 1801  114         9.8         
BL_W110_T2.0_D6                    114         1.140        | 1763  114         9.8         
BL_W110_T1.2_D4                    114         1.140        | 1885  114         10.2        
BL_W110_T1.2_D6                    114         1.140        | 1803  114         9.8         
BL_W100_T1.4_D6                    114         1.140        | 1833  114         9.8         
BL_W110_T1.4_D4                    114         1.140        | 1890  114         10.2        
BL_W110_T1.4_D6                    114         1.140        | 1800  114         9.8         
BL_W110_T1.6_D2                    114         1.140        | 1888  114         10.2        
BL_W110_T1.6_D4                    114         1.140        | 1887  114         10.2        
BL_W110_T1.6_D6                    114         1.140        | 1830  114         9.8         
BL_W110_T1.8_D2                    114         1.140        | 1886  114         10.2        
BL_W110_T2.0_D2                    114         1.140        | 1764  114         9.8         
BL_W110_T1.8_D4                    114         1.140        | 1883  114         10.2        
BL_W90_T1.4_D4                     114         1.140        | 1770  114         9.8         
BL_W120_T1.8_D6                    114         1.140        | 1765  114         9.8         
BL_W80_T1.6_D4                     114         1.140        | 1775  114         9.8         
BL_W120_T1.8_D4                    114         1.140        | 1872  114         10.2        
BL_W80_T1.8_D4                     114         1.140        | 1760  114         9.8         
BL_W80_T2.0_D2                     121         1.140        | 1940  121         16.6        
BL_W80_T2.2_D2                     121         1.140        | 1939  121         16.6        
BL_W120_T1.8_D2                    114         1.140        | 1873  114         10.2        
BL_W90_T1.2_D4                     114         1.140        | 1827  114         9.8         
BL_W120_T1.6_D6                    114         1.140        | 1759  114         9.8         
BL_W110_T1.8_D6                    114         1.140        | 1825  114         9.8         
BL_W120_T1.6_D4                    114         1.140        | 1874  114         10.2        
BL_W90_T1.6_D4                     114         1.140        | 1793  114         9.8         
BL_W120_T1.6_D2                    114         1.140        | 1875  114         10.2        
BL_W90_T1.8_D4                     114         1.140        | 1780  114         9.8         
BL_W120_T1.4_D6                    114         1.140        | 1753  114         9.8         
BL_W120_T1.4_D4                    114         1.140        | 1876  114         10.2        
BL_W100_T1.2_D6                    114         1.140        | 1826  114         9.8         
BL_W10_T1.2_D4                     114         1.140        | 1842  114         10.2        
BL_W10_T1.4_D4                     114         1.140        | 1867  114         10.2        
BL_W10_T2.0_D6                     114         1.140        | 1798  114         9.8         
BL_W10_T1.8_D4                     114         1.140        | 1861  114         10.2        
BL_W20_T1.2_D4                     114         1.140        | 1848  114         10.2        
BL_W10_T2.0_D4                     114         1.140        | 1860  114         10.2        
BL_W10_T2.2_D6                     114         1.140        | 1814  114         9.8         
BL_W10_T1.8_D6                     114         1.140        | 1786  114         9.8         
BL_W10_T1.4_D6                     114         1.140        | 1792  114         9.8         
BL_W10_T1.6_D4                     114         1.140        | 1862  114         10.2        
BL_W20_T1.2_D2                     114         1.140        | 1849  114         10.2        
BL_W10_T1.2_D6                     114         1.140        | 1776  114         9.8         
BL_W10_T2.2_D4                     114         1.140        | 1859  114         10.2        
BL_W10_T1.6_D6                     114         1.140        | 1758  114         9.8         
BL_W10_T2.2_D20                    111         1.060        | 1168  111         6.9         
BL_W40_T1.6_D8                     112         1.060        | 1626  112         7.7         
BL_W40_T1.6_D6                     112         1.060        | 1627  112         7.7         
BL_W20_T1.2_D10                    112         1.060        | 1576  112         7.7         
BL_W20_T1.2_D15                    111         1.060        | 1269  111         7.3         
BL_W100_T1.4_D15                   111         1.060        | 1292  111         7.3         
BL_W10_T2.2_D15                    111         1.060        | 1248  111         7.3         
BL_W10_T2.2_D10                    112         1.060        | 1551  112         7.7         
BL_W40_T1.4_D20                    111         1.060        | 1178  111         6.9         
BL_W40_T1.4_D15                    111         1.060        | 1294  111         7.3         
BL_W40_T1.4_D10                    111         1.060        | 1293  111         7.3         
BL_W40_T1.4_D8                     112         1.060        | 1631  112         7.7         
BL_W100_T1.2_D10                   111         1.060        | 1320  111         7.3         
BL_W90_T1.6_D15                    111         1.060        | 1378  111         7.3         
