=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 61.8 BPM
Valid interval: 514-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 97 mmHg
Confidence: 0.081
95% CI: [95 - 99] mmHg
Agreement: 10998/2000 detectors

MAP: 78 mmHg
Est. Diastolic: 68 mmHg
Oscillometric MAP Systolic: 99 mmHg
Oscillometric MAP Diastolic: 75 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.8_D6                     111         1.200        | 1190  111         6.8         
BL_W10_T1.6_D6                     111         1.200        | 1205  111         6.8         
BL_W10_T1.6_D8                     107         1.200        | 866   107         3.4         
BL_W10_T1.6_D10                    107         1.200        | 739   107         3.1         
BL_W10_T1.6_D15                    104         1.200        | 559   104         0.5         
BL_W10_T1.6_D20                    104         1.200        | 259   104         0.3         
BL_W10_T1.6_D25                    100         1.200        | 1025  100         3.8         
BL_W10_T1.6_D30                    100         1.200        | 1024  100         3.8         
BL_W10_T1.6_D40                    100         1.200        | 1112  100         4.3         
BL_W10_T1.8_D2                     112         1.200        | 1338  112         7.9         
BL_W10_T1.8_D4                     117         1.200        | 1783  117         13.5        
BL_W10_T1.2_D4                     117         1.200        | 1781  117         13.5        
BL_W10_T1.8_D8                     107         1.200        | 862   107         3.4         
BL_W10_T1.8_D10                    107         1.200        | 730   107         3.1         
BL_W10_T1.8_D15                    104         1.200        | 564   104         0.5         
BL_W10_T1.8_D20                    104         1.200        | 306   104         0.3         
BL_W10_T1.8_D25                    100         1.200        | 1018  100         3.8         
BL_W10_T1.8_D30                    100         1.200        | 1014  100         3.8         
BL_W10_T1.8_D40                    100         1.200        | 1120  100         4.3         
BL_W10_T2.0_D4                     117         1.200        | 1782  117         13.5        
BL_W10_T1.2_D2                     122         1.200        | 1938  122         18.2        
BL_W10_T1.4_D4                     117         1.200        | 1777  117         13.5        
BL_W10_T1.2_D6                     111         1.200        | 1178  111         6.8         
BL_W10_T1.6_D4                     117         1.200        | 1784  117         13.5        
BL_W10_T1.2_D8                     107         1.200        | 891   107         3.4         
BL_W10_T1.2_D10                    107         1.200        | 767   107         3.1         
BL_W10_T1.2_D15                    104         1.200        | 575   104         0.5         
BL_W10_T1.2_D20                    104         1.200        | 276   104         0.3         
BL_W10_T1.2_D25                    100         1.200        | 1095  100         3.8         
BL_W10_T1.2_D30                    100         1.200        | 1094  100         3.8         
BL_W10_T1.2_D40                    100         1.200        | 1109  100         4.3         
BL_W10_T1.4_D2                     118         1.200        | 1820  118         14.4        
BL_W10_T1.4_D6                     111         1.200        | 1201  111         6.8         
BL_W10_T1.4_D8                     107         1.200        | 904   107         3.4         
BL_W10_T1.4_D10                    107         1.200        | 779   107         3.1         
BL_W10_T1.4_D15                    104         1.200        | 563   104         0.5         
BL_W10_T1.4_D20                    104         1.200        | 268   104         0.3         
BL_W10_T1.4_D25                    100         1.200        | 1062  100         3.8         
BL_W10_T1.4_D30                    100         1.200        | 1030  100         3.8         
BL_W10_T1.4_D40                    100         1.200        | 1107  100         4.3         
BL_W10_T1.6_D2                     112         1.200        | 1400  112         8.2         
BL_W10_T2.0_D2                     112         1.140        | 1335  112         7.9         
BL_W10_T2.0_D6                     111         1.140        | 1185  111         6.8         
BL_W10_T2.0_D8                     107         1.060        | 881   107         3.4         
BL_W10_T2.0_D10                    107         1.060        | 764   107         3.1         
BL_W10_T2.0_D15                    104         0.980        | 552   104         0.5         
BL_W10_T2.0_D20                    104         0.980        | 296   104         0.3         
BL_W90_T1.4_D4                     118         0.900        | 1801  118         13.8        
BL_W90_T1.4_D2                     117         0.900        | 1768  117         13.0        
BL_W90_T1.2_D8                     118         0.900        | 1866  118         14.4        
BL_W90_T1.2_D6                     118         0.900        | 1867  118         14.4        
BL_W90_T1.2_D4                     118         0.900        | 1816  118         13.8        
BL_W90_T1.2_D2                     117         0.900        | 1769  117         13.0        
BL_W80_T1.4_D8                     118         0.900        | 1878  118         14.4        
BL_W80_T1.4_D6                     118         0.900        | 1879  118         14.4        
BL_W80_T1.4_D4                     118         0.900        | 1797  118         13.8        
BL_W80_T1.4_D2                     117         0.900        | 1757  117         13.0        
BL_W80_T1.2_D8                     118         0.900        | 1822  118         14.4        
BL_W80_T1.2_D6                     118         0.900        | 1880  118         14.4        
BL_W80_T1.2_D4                     118         0.900        | 1803  118         13.8        
BL_W90_T1.4_D6                     118         0.900        | 1865  118         14.4        
BL_W90_T1.4_D8                     118         0.900        | 1864  118         14.4        
BL_W100_T1.4_D2                    118         0.900        | 1897  118         14.4        
BL_W100_T1.2_D2                    117         0.900        | 1762  117         13.0        
BL_W100_T1.2_D4                    117         0.900        | 1756  117         13.0        
BL_W100_T1.2_D6                    118         0.900        | 1899  118         14.4        
BL_W100_T1.2_D8                    118         0.900        | 1898  118         14.4        
BL_W100_T1.6_D8                    118         0.900        | 1890  118         14.4        
BL_W100_T1.6_D6                    118         0.900        | 1891  118         14.4        
BL_W100_T1.6_D4                    118         0.900        | 1892  118         14.4        
BL_W100_T1.6_D2                    118         0.900        | 1893  118         14.4        
BL_W100_T1.4_D8                    118         0.900        | 1882  118         14.4        
BL_W100_T1.4_D6                    118         0.900        | 1895  118         14.4        
BL_W100_T1.4_D4                    118         0.900        | 1896  118         14.4        
BL_W70_T1.4_D8                     118         0.900        | 1916  118         14.4        
BL_W40_T1.2_D2                     120         0.900        | 1928  120         16.4        
BL_W50_T1.2_D2                     118         0.900        | 1842  118         14.4        
BL_W50_T1.2_D4                     118         0.900        | 1788  118         13.8        
