=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 56.3 BPM
Valid interval: 548-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 107 mmHg
Confidence: 0.068
95% CI: [105 - 109] mmHg
Agreement: 7197/2000 detectors

MAP: 102 mmHg
Est. Diastolic: 100 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W20_T1.2_D6                     134         1.200        | 198   134         2.2         
BL_W20_T1.4_D10                    134         1.200        | 66    134         1.5         
BL_W20_T1.4_D8                     134         1.200        | 93    134         1.9         
BL_W20_T1.4_D6                     134         1.200        | 193   134         2.2         
BL_W20_T1.4_D4                     134         1.200        | 195   134         2.2         
BL_W20_T1.4_D2                     135         1.200        | 383   135         2.9         
BL_W20_T1.2_D40                    129         1.200        | 404   129         3.1         
BL_W20_T1.2_D30                    129         1.200        | 259   129         2.7         
BL_W20_T1.2_D25                    129         1.200        | 257   129         2.7         
BL_W20_T1.2_D20                    129         1.200        | 290   129         2.7         
BL_W20_T1.2_D15                    133         1.200        | 52    133         1.1         
BL_W20_T1.2_D10                    134         1.200        | 73    134         1.5         
BL_W20_T1.2_D8                     134         1.200        | 150   134         1.9         
BL_W20_T1.4_D15                    133         1.200        | 46    133         1.1         
BL_W20_T1.2_D4                     134         1.200        | 196   134         2.2         
BL_W20_T1.2_D2                     140         1.200        | 493   140         8.0         
BL_W10_T1.2_D2                     140         1.200        | 492   140         8.0         
BL_W10_T2.2_D40                    129         1.200        | 283   129         2.7         
BL_W10_T2.2_D30                    129         1.200        | 280   129         2.7         
BL_W10_T2.2_D25                    130         1.200        | 232   130         2.4         
BL_W10_T2.2_D20                    130         1.200        | 231   130         2.4         
BL_W10_T2.2_D15                    133         1.200        | 19    133         1.1         
BL_W10_T2.2_D10                    134         1.200        | 90    134         1.5         
BL_W10_T2.2_D8                     134         1.200        | 113   134         1.9         
BL_W10_T2.2_D6                     134         1.200        | 114   134         1.9         
BL_W10_T2.2_D4                     134         1.200        | 191   134         2.2         
BL_W90_T1.2_D6                     129         1.200        | 310   129         2.7         
BL_W80_T1.2_D2                     130         1.200        | 215   130         2.4         
