=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 58.7 BPM
Valid interval: 448-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 85 mmHg
Confidence: 0.059
95% CI: [83 - 87] mmHg
Agreement: 9798/1440 detectors

MAP: 136 mmHg
Est. Diastolic: 162 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W120_T1.5_D6                    95          1.200        | 333   95          1.5         
BL_W120_T1.2_D6                    95          1.200        | 327   95          1.5         
BL_W120_T1.2_D8                    95          1.200        | 330   95          1.5         
BL_W120_T1.2_D10                   95          1.200        | 331   95          1.5         
BL_W120_T1.2_D15                   94          1.200        | 22    94          1.1         
BL_W120_T1.2_D20                   88          1.200        | 946   88          5.1         
BL_W120_T1.2_D25                   84          1.200        | 1241  84          8.8         
BL_W120_T1.2_D30                   84          1.200        | 1240  84          8.8         
BL_W120_T1.5_D2                    95          1.200        | 606   95          1.8         
BL_W120_T1.5_D4                    95          1.200        | 332   95          1.5         
BL_W120_T1.2_D4                    95          1.200        | 326   95          1.5         
BL_W120_T1.5_D8                    95          1.200        | 336   95          1.5         
BL_W120_T1.5_D10                   95          1.200        | 337   95          1.5         
BL_W120_T1.5_D15                   90          1.200        | 765   90          2.7         
BL_W120_T1.5_D20                   88          1.200        | 949   88          5.1         
BL_W120_T1.5_D25                   84          1.200        | 1238  84          8.8         
BL_W120_T1.5_D30                   84          1.200        | 1237  84          8.8         
BL_W120_T1.7_D30                   84          1.200        | 1193  84          8.8         
BL_W130_T1.2_D2                    95          1.200        | 630   95          1.8         
BL_W130_T1.2_D4                    95          1.200        | 309   95          1.5         
BL_W110_T1.5_D6                    95          1.200        | 228   95          1.5         
BL_W110_T1.2_D6                    95          1.200        | 234   95          1.5         
BL_W110_T1.2_D8                    95          1.200        | 233   95          1.5         
BL_W110_T1.2_D10                   94          1.200        | 96    94          1.1         
BL_W110_T1.2_D15                   94          1.200        | 94    94          1.1         
BL_W110_T1.2_D20                   88          1.200        | 985   88          5.1         
BL_W110_T1.2_D25                   84          1.200        | 1210  84          8.8         
BL_W110_T1.2_D30                   84          1.200        | 1209  84          8.8         
BL_W110_T1.5_D2                    95          1.200        | 635   95          1.8         
BL_W110_T1.5_D4                    95          1.200        | 229   95          1.5         
BL_W130_T1.2_D6                    95          1.200        | 310   95          1.5         
BL_W110_T1.5_D8                    95          1.200        | 227   95          1.5         
BL_W110_T1.5_D10                   94          1.200        | 123   94          1.1         
BL_W110_T1.5_D15                   90          1.200        | 848   90          2.7         
BL_W110_T1.5_D20                   88          1.200        | 972   88          5.1         
BL_W110_T1.5_D25                   84          1.200        | 1207  84          8.8         
BL_W110_T1.5_D30                   84          1.200        | 1220  84          8.8         
BL_W110_T1.7_D30                   84          1.200        | 1258  84          8.8         
BL_W120_T1.2_D2                    95          1.200        | 653   95          1.8         
BL_W140_T1.5_D8                    95          1.200        | 164   95          1.5         
BL_W140_T1.2_D8                    95          1.200        | 182   95          1.5         
BL_W140_T1.2_D10                   95          1.200        | 181   95          1.5         
BL_W140_T1.2_D15                   94          1.200        | 47    94          1.1         
BL_W140_T1.2_D20                   88          1.200        | 894   88          5.1         
BL_W140_T1.2_D25                   84          1.200        | 1183  84          8.8         
BL_W140_T1.2_D30                   84          1.200        | 1182  84          8.8         
BL_W140_T1.5_D2                    95          1.200        | 641   95          1.8         
BL_W140_T1.5_D4                    95          1.200        | 205   95          1.5         
BL_W140_T1.5_D6                    95          1.200        | 134   95          1.5         
BL_W140_T1.2_D6                    95          1.200        | 189   95          1.5         
BL_W140_T1.5_D10                   95          1.200        | 162   95          1.5         
BL_W140_T1.5_D15                   90          1.200        | 821   90          2.7         
BL_W140_T1.5_D20                   88          1.200        | 891   88          5.1         
BL_W140_T1.5_D25                   84          1.200        | 1181  84          8.8         
BL_W140_T1.5_D30                   84          1.200        | 1180  84          8.8         
BL_W140_T1.7_D30                   84          1.200        | 1312  84          8.8         
BL_W150_T1.2_D2                    95          1.200        | 599   95          1.8         
BL_W150_T1.2_D4                    95          1.200        | 140   95          1.5         
BL_W130_T1.5_D8                    95          1.200        | 316   95          1.5         
BL_W130_T1.2_D8                    95          1.200        | 311   95          1.5         
BL_W130_T1.2_D10                   95          1.200        | 312   95          1.5         
BL_W130_T1.2_D15                   94          1.200        | 65    94          1.1         
BL_W130_T1.2_D20                   88          1.200        | 1023  88          5.1         
BL_W130_T1.2_D25                   84          1.200        | 1159  84          8.8         
BL_W130_T1.2_D30                   84          1.200        | 1158  84          8.8         
BL_W130_T1.5_D2                    95          1.200        | 627   95          1.8         
BL_W130_T1.5_D4                    95          1.200        | 313   95          1.5         
BL_W130_T1.5_D6                    95          1.200        | 315   95          1.5         
BL_W110_T1.2_D4                    95          1.200        | 235   95          1.5         
BL_W130_T1.5_D10                   95          1.200        | 317   95          1.5         
BL_W130_T1.5_D15                   90          1.200        | 838   90          2.7         
BL_W130_T1.5_D20                   88          1.200        | 1029  88          5.1         
BL_W130_T1.5_D25                   84          1.200        | 1155  84          8.8         
BL_W130_T1.5_D30                   84          1.200        | 1154  84          8.8         
BL_W130_T1.7_D30                   84          1.200        | 1248  84          8.8         
BL_W140_T1.2_D2                    95          1.200        | 648   95          1.8         
BL_W140_T1.2_D4                    95          1.200        | 186   95          1.5         
BL_W80_T1.2_D30                    84          1.200        | 1178  84          8.8         
BL_W70_T1.5_D30                    84          1.200        | 1199  84          8.8         
BL_W80_T1.2_D2                     95          1.200        | 661   95          1.8         
BL_W80_T1.2_D4                     95          1.200        | 299   95          1.5         
BL_W80_T1.2_D6                     95          1.200        | 300   95          1.5         
BL_W80_T1.2_D8                     95          1.200        | 301   95          1.5         
BL_W80_T1.2_D10                    94          1.200        | 86    94          1.1         
BL_W80_T1.2_D15                    94          1.200        | 83    94          1.1         
BL_W80_T1.2_D20                    88          1.200        | 959   88          5.1         
BL_W80_T1.2_D25                    86          1.200        | 1086  86          7.2         
BL_W70_T1.2_D30                    84          1.200        | 1195  84          8.8         
BL_W80_T1.5_D2                     95          1.200        | 658   95          1.8         
BL_W80_T1.5_D4                     95          1.200        | 349   95          1.5         
BL_W80_T1.5_D6                     95          1.200        | 348   95          1.5         
BL_W80_T1.5_D8                     95          1.200        | 347   95          1.5         
BL_W80_T1.5_D10                    94          1.200        | 78    94          1.1         
BL_W80_T1.5_D15                    90          1.200        | 749   90          2.7         
BL_W80_T1.5_D20                    88          1.200        | 956   88          5.1         
BL_W80_T1.5_D25                    86          1.200        | 1072  86          7.2         
BL_W60_T1.5_D30                    84          1.200        | 1324  84          8.8         
BL_W60_T1.2_D2                     95          1.200        | 665   95          1.8         
BL_W60_T1.2_D4                     95          1.200        | 170   95          1.5         
BL_W60_T1.2_D6                     95          1.200        | 159   95          1.5         
BL_W60_T1.2_D8                     95          1.200        | 135   95          1.5         
BL_W60_T1.2_D10                    95          1.200        | 138   95          1.5         
BL_W60_T1.2_D15                    94          1.200        | 106   94          1.1         
BL_W60_T1.2_D20                    88          1.200        | 934   88          5.1         
BL_W60_T1.2_D25                    86          1.200        | 1089  86          7.2         
BL_W60_T1.2_D30                    84          1.200        | 1274  84          8.8         
BL_W80_T1.5_D30                    84          1.200        | 1236  84          8.8         
BL_W70_T1.2_D2                     95          1.200        | 667   95          1.8         
BL_W70_T1.2_D4                     95          1.200        | 212   95          1.5         
BL_W70_T1.2_D6                     95          1.200        | 210   95          1.5         
BL_W70_T1.2_D8                     95          1.200        | 207   95          1.5         
BL_W70_T1.2_D10                    94          1.200        | 76    94          1.1         
BL_W70_T1.2_D15                    94          1.200        | 79    94          1.1         
BL_W70_T1.2_D20                    88          1.200        | 1003  88          5.1         
BL_W70_T1.2_D25                    84          1.200        | 1194  84          8.8         
BL_W100_T1.5_D4                    95          1.200        | 258   95          1.5         
BL_W100_T1.2_D4                    95          1.200        | 257   95          1.5         
BL_W100_T1.2_D6                    95          1.200        | 256   95          1.5         
BL_W100_T1.2_D8                    95          1.200        | 255   95          1.5         
BL_W100_T1.2_D10                   94          1.200        | 115   94          1.1         
BL_W100_T1.2_D15                   94          1.200        | 116   94          1.1         
BL_W100_T1.2_D20                   88          1.200        | 1015  88          5.1         
BL_W100_T1.2_D25                   84          1.200        | 1233  84          8.8         
BL_W100_T1.2_D30                   84          1.200        | 1146  84          8.8         
BL_W100_T1.5_D2                    95          1.200        | 591   95          1.8         
BL_W100_T1.2_D2                    95          1.200        | 669   95          1.8         
BL_W100_T1.5_D6                    95          1.200        | 259   95          1.5         
BL_W100_T1.5_D8                    95          1.200        | 260   95          1.5         
BL_W100_T1.5_D10                   94          1.200        | 113   94          1.1         
BL_W100_T1.5_D15                   90          1.200        | 794   90          2.7         
BL_W100_T1.5_D20                   88          1.200        | 1006  88          5.1         
BL_W100_T1.5_D25                   84          1.200        | 1231  84          8.8         
BL_W100_T1.5_D30                   84          1.200        | 1230  84          8.8         
BL_W110_T1.2_D2                    95          1.200        | 589   95          1.8         
BL_W90_T1.5_D2                     95          1.200        | 670   95          1.8         
BL_W90_T1.2_D2                     95          1.200        | 671   95          1.8         
BL_W90_T1.2_D4                     95          1.200        | 241   95          1.5         
BL_W90_T1.2_D6                     95          1.200        | 240   95          1.5         
BL_W90_T1.2_D8                     95          1.200        | 239   95          1.5         
BL_W90_T1.2_D10                    94          1.200        | 124   94          1.1         
BL_W90_T1.2_D15                    94          1.200        | 122   94          1.1         
BL_W90_T1.2_D20                    88          1.200        | 968   88          5.1         
BL_W90_T1.2_D25                    86          1.200        | 1083  86          7.2         
BL_W90_T1.2_D30                    84          1.200        | 1260  84          8.8         
BL_W150_T1.2_D6                    95          1.200        | 169   95          1.5         
BL_W90_T1.5_D4                     95          1.200        | 224   95          1.5         
BL_W90_T1.5_D6                     95          1.200        | 225   95          1.5         
BL_W90_T1.5_D8                     95          1.200        | 226   95          1.5         
BL_W90_T1.5_D10                    94          1.200        | 118   94          1.1         
BL_W90_T1.5_D15                    90          1.200        | 847   90          2.7         
BL_W90_T1.5_D20                    88          1.200        | 977   88          5.1         
BL_W90_T1.5_D25                    86          1.200        | 1040  86          7.2         
BL_W90_T1.5_D30                    84          1.200        | 1208  84          8.8         
BL_W190_T1.2_D20                   88          1.200        | 1030  88          5.1         
BL_W180_T1.7_D20                   88          1.200        | 923   88          5.1         
BL_W180_T1.7_D25                   86          1.200        | 1051  86          7.2         
BL_W180_T1.7_D30                   84          1.200        | 1141  84          8.8         
BL_W190_T1.2_D2                    95          1.200        | 607   95          1.8         
BL_W190_T1.2_D4                    95          1.200        | 359   95          1.5         
BL_W190_T1.2_D6                    95          1.200        | 358   95          1.5         
BL_W190_T1.2_D8                    95          1.200        | 357   95          1.5         
BL_W190_T1.2_D10                   94          1.200        | 37    94          1.1         
BL_W190_T1.2_D15                   94          1.200        | 41    94          1.1         
BL_W180_T1.7_D15                   90          1.200        | 835   90          2.7         
BL_W190_T1.2_D25                   86          1.200        | 1061  86          7.2         
BL_W190_T1.2_D30                   84          1.200        | 1149  84          8.8         
BL_W190_T1.5_D2                    95          1.200        | 654   95          1.8         
BL_W190_T1.5_D4                    95          1.200        | 352   95          1.5         
BL_W190_T1.5_D6                    95          1.200        | 360   95          1.5         
