=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 61.0 BPM
Valid interval: 485-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 121 mmHg
Confidence: 0.056
95% CI: [117 - 126] mmHg
Agreement: 9284/1440 detectors

MAP: 88 mmHg
Est. Diastolic: 72 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.2_D4                     166         1.200        | 794   166         72.7        
BL_W10_T1.2_D2                     166         1.200        | 793   166         72.7        
BL_W10_T1.7_D30                    98          1.200        | 517   98          4.7         
BL_W10_T1.7_D25                    98          1.200        | 528   98          5.0         
BL_W10_T1.7_D20                    98          1.200        | 527   98          5.0         
BL_W10_T1.7_D15                    98          1.200        | 531   98          5.3         
BL_W10_T1.7_D10                    158         1.200        | 780   158         64.6        
BL_W10_T1.7_D8                     147         1.200        | 744   147         54.1        
BL_W10_T1.7_D6                     147         1.200        | 747   147         54.4        
BL_W10_T1.7_D4                     144         1.200        | 738   144         50.7        
BL_W10_T1.7_D2                     144         1.200        | 737   144         50.7        
BL_W10_T1.5_D30                    98          1.200        | 493   98          4.7         
BL_W10_T1.5_D25                    98          1.200        | 524   98          5.0         
BL_W10_T1.5_D20                    98          1.200        | 523   98          5.0         
BL_W10_T1.5_D10                    158         1.200        | 770   158         64.6        
BL_W10_T1.5_D15                    98          1.200        | 529   98          5.3         
BL_W10_T1.2_D6                     165         1.200        | 787   165         72.5        
BL_W10_T1.2_D8                     165         1.200        | 788   165         72.5        
BL_W10_T1.2_D10                    158         1.200        | 769   158         64.6        
BL_W10_T1.2_D15                    98          1.200        | 530   98          5.3         
BL_W10_T1.2_D20                    98          1.200        | 526   98          5.0         
BL_W10_T1.2_D30                    98          1.200        | 490   98          4.7         
BL_W10_T1.5_D2                     166         1.200        | 792   166         72.7        
BL_W10_T1.5_D4                     166         1.200        | 791   166         72.7        
BL_W10_T1.5_D6                     165         1.200        | 790   165         72.5        
BL_W10_T1.5_D8                     165         1.200        | 789   165         72.5        
BL_W10_T1.2_D25                    98          1.200        | 525   98          5.0         
BL_W180_T1.2_D8                    98          0.820        | 478   98          4.7         
BL_W200_T1.2_D4                    98          0.820        | 481   98          4.7         
