=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.0 BPM
Valid interval: 510-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 118 mmHg
Confidence: 0.069
95% CI: [116 - 120] mmHg
Agreement: 8589/1440 detectors

MAP: 109 mmHg
Est. Diastolic: 105 mmHg
Oscillometric MAP Systolic: 131 mmHg
Oscillometric MAP Diastolic: 106 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.2_D4                     135         1.060        | 834   135         8.1         
BL_W10_T1.2_D6                     135         1.060        | 739   135         7.6         
BL_W10_T1.2_D2                     136         1.060        | 858   136         9.0         
BL_W10_T1.5_D2                     135         1.060        | 852   135         8.1         
BL_W10_T1.5_D4                     135         1.060        | 854   135         8.1         
BL_W10_T1.5_D6                     135         1.060        | 734   135         7.6         
BL_W10_T1.7_D6                     135         1.060        | 745   135         7.6         
BL_W10_T1.7_D4                     135         1.060        | 855   135         8.1         
BL_W10_T1.7_D2                     135         1.060        | 743   135         7.6         
BL_W10_T1.7_D8                     129         0.980        | 343   129         2.5         
BL_W10_T1.7_D30                    128         0.980        | 77    128         1.3         
BL_W10_T1.7_D25                    129         0.980        | 310   129         1.7         
BL_W10_T1.7_D20                    129         0.980        | 311   129         1.7         
BL_W10_T1.7_D15                    129         0.980        | 338   129         2.3         
BL_W10_T1.7_D10                    129         0.980        | 336   129         2.3         
BL_W10_T1.5_D30                    128         0.980        | 65    128         1.3         
BL_W10_T1.2_D15                    129         0.980        | 339   129         2.3         
BL_W10_T1.2_D8                     129         0.980        | 342   129         2.5         
BL_W10_T1.2_D10                    129         0.980        | 341   129         2.3         
BL_W10_T1.2_D20                    129         0.980        | 321   129         1.7         
BL_W10_T1.2_D25                    129         0.980        | 320   129         1.7         
BL_W10_T1.2_D30                    128         0.980        | 76    128         1.3         
BL_W10_T1.5_D25                    129         0.980        | 316   129         1.7         
BL_W10_T1.5_D8                     129         0.980        | 344   129         2.5         
BL_W10_T1.5_D10                    129         0.980        | 332   129         2.3         
BL_W10_T1.5_D15                    129         0.980        | 333   129         2.3         
BL_W10_T1.5_D20                    129         0.980        | 317   129         1.7         
BL_W130_T1.2_D30                   109         0.660        | 1048  109         18.1        
BL_W130_T1.5_D2                    108         0.660        | 1178  108         18.6        
BL_W130_T1.5_D4                    108         0.660        | 1177  108         18.6        
BL_W130_T1.5_D6                    108         0.660        | 1176  108         18.6        
BL_W130_T1.5_D8                    108         0.660        | 1167  108         18.6        
BL_W130_T1.5_D10                   108         0.660        | 1159  108         18.6        
BL_W130_T1.5_D15                   108         0.660        | 1158  108         18.6        
BL_W130_T1.5_D20                   108         0.660        | 1168  108         18.6        
BL_W130_T1.5_D25                   108         0.660        | 1169  108         18.6        
BL_W130_T1.5_D30                   108         0.660        | 1170  108         18.6        
BL_W140_T1.2_D2                    109         0.660        | 1030  109         18.1        
BL_W140_T1.2_D4                    109         0.660        | 1031  109         18.1        
BL_W140_T1.2_D6                    109         0.660        | 1032  109         18.1        
BL_W140_T1.2_D8                    109         0.660        | 1033  109         18.1        
BL_W120_T1.5_D2                    108         0.660        | 1179  108         18.6        
BL_W140_T1.2_D10                   109         0.660        | 1034  109         18.1        
BL_W120_T1.5_D30                   108         0.660        | 1229  108         18.6        
BL_W160_T1.2_D4                    109         0.660        | 979   109         18.1        
BL_W120_T1.5_D4                    108         0.660        | 1180  108         18.6        
BL_W120_T1.5_D6                    108         0.660        | 1181  108         18.6        
BL_W120_T1.5_D8                    108         0.660        | 1234  108         18.6        
BL_W120_T1.5_D10                   108         0.660        | 1227  108         18.6        
BL_W120_T1.5_D15                   108         0.660        | 1225  108         18.6        
BL_W120_T1.5_D20                   108         0.660        | 1228  108         18.6        
BL_W120_T1.5_D25                   108         0.660        | 1230  108         18.6        
BL_W130_T1.2_D25                   109         0.660        | 1047  109         18.1        
