=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 58.7 BPM
Valid interval: 532-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 121 mmHg
Confidence: 0.062
95% CI: [119 - 123] mmHg
Agreement: 6513/1440 detectors

MAP: 107 mmHg
Est. Diastolic: 101 mmHg
Oscillometric MAP Systolic: 138 mmHg
Oscillometric MAP Diastolic: 105 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T2.0_D4                     143         1.200        | 211   143         0.8         
BL_W10_T1.7_D4                     143         1.200        | 215   143         0.8         
BL_W10_T1.7_D6                     143         1.200        | 218   143         0.8         
BL_W10_T1.7_D8                     142         1.200        | 137   142         0.4         
BL_W10_T1.7_D10                    142         1.200        | 129   142         0.4         
BL_W10_T1.7_D15                    142         1.200        | 32    142         0.2         
BL_W10_T1.7_D20                    138         1.200        | 341   138         3.8         
BL_W10_T1.7_D25                    138         1.200        | 337   138         3.8         
BL_W10_T1.7_D30                    138         1.200        | 336   138         3.8         
BL_W10_T2.0_D2                     164         1.200        | 1218  164         21.5        
BL_W10_T1.2_D4                     143         1.200        | 170   143         0.8         
BL_W10_T2.0_D6                     143         1.200        | 212   143         0.8         
BL_W10_T2.0_D8                     142         1.200        | 142   142         0.4         
BL_W10_T2.0_D10                    142         1.200        | 143   142         0.4         
BL_W10_T2.0_D15                    142         1.200        | 2     142         0.2         
BL_W10_T2.0_D20                    138         1.200        | 334   138         3.8         
BL_W10_T2.0_D25                    138         1.200        | 330   138         3.8         
BL_W10_T2.0_D30                    138         1.200        | 329   138         3.8         
BL_W10_T1.2_D2                     164         1.200        | 1216  164         21.5        
BL_W10_T1.5_D30                    138         1.200        | 343   138         3.8         
BL_W10_T1.7_D2                     164         1.200        | 1219  164         21.5        
BL_W10_T1.2_D6                     143         1.200        | 205   143         0.8         
BL_W10_T1.2_D8                     142         1.200        | 130   142         0.4         
BL_W10_T1.2_D10                    142         1.200        | 131   142         0.4         
BL_W10_T1.2_D15                    142         1.200        | 37    142         0.2         
BL_W10_T1.2_D20                    138         1.200        | 304   138         3.8         
BL_W10_T1.2_D25                    138         1.200        | 312   138         3.8         
BL_W10_T1.2_D30                    138         1.200        | 311   138         3.8         
BL_W10_T1.5_D4                     143         1.200        | 209   143         0.8         
BL_W10_T1.5_D6                     143         1.200        | 208   143         0.8         
BL_W10_T1.5_D8                     142         1.200        | 132   142         0.4         
BL_W10_T1.5_D10                    142         1.200        | 133   142         0.4         
BL_W10_T1.5_D15                    142         1.200        | 35    142         0.2         
BL_W10_T1.5_D20                    138         1.200        | 305   138         3.8         
BL_W10_T1.5_D25                    138         1.200        | 344   138         3.8         
BL_W10_T1.5_D2                     164         1.200        | 1220  164         21.5        
BL_W100_T1.5_D20                   121         0.900        | 896   121         21.0        
BL_W100_T1.5_D25                   121         0.900        | 897   121         21.0        
BL_W100_T1.5_D30                   121         0.900        | 898   121         21.0        
BL_W90_T1.5_D25                    121         0.900        | 882   121         21.0        
BL_W110_T1.2_D4                    121         0.900        | 1044  121         21.0        
BL_W110_T1.2_D6                    121         0.900        | 1032  121         21.0        
BL_W110_T1.2_D8                    121         0.900        | 1045  121         21.0        
BL_W110_T1.2_D10                   121         0.900        | 1046  121         21.0        
BL_W110_T1.2_D15                   121         0.900        | 1047  121         21.0        
BL_W110_T1.2_D20                   121         0.900        | 1048  121         21.0        
BL_W110_T1.2_D25                   121         0.900        | 1043  121         21.0        
BL_W110_T1.2_D30                   121         0.900        | 1049  121         21.0        
BL_W110_T1.5_D2                    121         0.900        | 1050  121         21.0        
BL_W110_T1.5_D4                    121         0.900        | 1020  121         21.0        
BL_W110_T1.5_D6                    121         0.900        | 1019  121         21.0        
BL_W110_T1.5_D8                    121         0.900        | 1018  121         21.0        
BL_W110_T1.5_D10                   121         0.900        | 1017  121         21.0        
BL_W100_T1.2_D20                   121         0.900        | 923   121         21.0        
BL_W130_T1.5_D8                    121         0.900        | 615   121         21.0        
BL_W90_T1.5_D30                    121         0.900        | 910   121         21.0        
BL_W100_T1.2_D2                    121         0.900        | 911   121         21.0        
BL_W100_T1.2_D4                    121         0.900        | 912   121         21.0        
BL_W100_T1.2_D6                    121         0.900        | 913   121         21.0        
BL_W100_T1.2_D8                    121         0.900        | 920   121         21.0        
BL_W100_T1.2_D10                   121         0.900        | 921   121         21.0        
BL_W100_T1.2_D15                   121         0.900        | 922   121         21.0        
