=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 53.0 BPM
Valid interval: 570-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 113 mmHg
Confidence: 0.066
95% CI: [111 - 115] mmHg
Agreement: 10238/1440 detectors

MAP: 103 mmHg
Est. Diastolic: 97 mmHg
Oscillometric MAP Systolic: 125 mmHg
Oscillometric MAP Diastolic: 99 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.7_D4                     154         1.200        | 760   154         23.4        
BL_W10_T2.2_D4                     154         1.200        | 754   154         23.4        
BL_W10_T2.2_D2                     164         1.200        | 1425  164         33.2        
BL_W140_T1.2_D8                    143         1.200        | 667   143         11.5        
BL_W140_T1.5_D8                    143         1.200        | 668   143         11.5        
BL_W10_T2.0_D4                     154         1.200        | 772   154         23.4        
BL_W10_T2.0_D2                     164         1.200        | 1424  164         33.2        
BL_W10_T1.7_D2                     164         1.200        | 1423  164         33.2        
BL_W10_T1.2_D2                     164         1.200        | 1421  164         33.2        
BL_W100_T1.2_D6                    142         1.200        | 663   142         11.2        
BL_W100_T1.2_D4                    142         1.200        | 664   142         11.2        
BL_W10_T1.5_D2                     164         1.200        | 1422  164         33.2        
BL_W10_T1.2_D4                     154         1.200        | 768   154         23.4        
BL_W90_T1.2_D2                     143         1.200        | 681   143         11.9        
BL_W90_T1.2_D4                     143         1.200        | 678   143         11.9        
BL_W90_T1.2_D6                     143         1.200        | 683   143         11.9        
BL_W90_T1.2_D8                     143         1.200        | 666   143         11.5        
BL_W100_T1.2_D2                    142         1.200        | 665   142         11.2        
BL_W10_T1.5_D4                     154         1.200        | 759   154         23.4        
BL_W100_T1.2_D10                   136         1.140        | 459   136         5.4         
BL_W110_T1.2_D4                    137         1.140        | 592   137         6.5         
BL_W110_T1.2_D2                    137         1.140        | 593   137         6.5         
BL_W140_T1.2_D2                    137         1.140        | 499   137         5.8         
BL_W20_T1.2_D4                     137         1.140        | 521   137         5.8         
BL_W130_T1.2_D8                    137         1.140        | 520   137         5.8         
BL_W130_T1.2_D6                    137         1.140        | 547   137         5.8         
BL_W130_T1.2_D4                    137         1.140        | 546   137         5.8         
BL_W130_T1.2_D2                    137         1.140        | 529   137         5.8         
BL_W100_T1.2_D8                    137         1.140        | 516   137         5.8         
BL_W20_T1.2_D2                     137         1.140        | 600   137         6.5         
BL_W110_T1.2_D6                    137         1.140        | 588   137         6.5         
BL_W120_T1.2_D10                   136         1.140        | 463   136         5.4         
BL_W120_T1.2_D8                    137         1.140        | 533   137         5.8         
BL_W120_T1.2_D6                    137         1.140        | 532   137         5.8         
BL_W120_T1.2_D4                    137         1.140        | 531   137         5.8         
BL_W120_T1.2_D2                    137         1.140        | 530   137         5.8         
BL_W110_T1.2_D10                   137         1.140        | 493   137         5.8         
BL_W110_T1.2_D8                    137         1.140        | 587   137         6.2         
BL_W150_T1.5_D4                    136         1.140        | 476   136         5.4         
BL_W160_T1.5_D10                   137         1.140        | 526   137         5.8         
BL_W160_T1.5_D8                    137         1.140        | 581   137         6.2         
BL_W160_T1.5_D6                    136         1.140        | 487   136         5.4         
BL_W160_T1.5_D4                    136         1.140        | 483   136         5.4         
BL_W160_T1.5_D2                    136         1.140        | 480   136         5.4         
BL_W160_T1.2_D10                   137         1.140        | 545   137         5.8         
BL_W160_T1.2_D8                    137         1.140        | 576   137         6.2         
BL_W160_T1.2_D6                    137         1.140        | 541   137         5.8         
BL_W160_T1.2_D4                    137         1.140        | 539   137         5.8         
BL_W160_T1.2_D2                    137         1.140        | 538   137         5.8         
BL_W150_T1.5_D10                   137         1.140        | 511   137         5.8         
BL_W150_T1.5_D8                    137         1.140        | 580   137         6.2         
BL_W150_T1.5_D6                    136         1.140        | 478   136         5.4         
BL_W140_T1.2_D4                    137         1.140        | 501   137         5.8         
BL_W150_T1.5_D2                    136         1.140        | 486   136         5.4         
BL_W150_T1.2_D10                   137         1.140        | 518   137         5.8         
BL_W150_T1.2_D8                    137         1.140        | 585   137         6.2         
BL_W150_T1.2_D6                    137         1.140        | 514   137         5.8         
BL_W150_T1.2_D4                    137         1.140        | 509   137         5.8         
BL_W150_T1.2_D2                    137         1.140        | 506   137         5.8         
BL_W140_T1.5_D10                   136         1.140        | 468   136         5.4         
BL_W140_T1.5_D6                    136         1.140        | 469   136         5.4         
BL_W140_T1.5_D4                    136         1.140        | 457   136         5.4         
BL_W140_T1.5_D2                    136         1.140        | 471   136         5.4         
BL_W140_T1.2_D10                   136         1.140        | 466   136         5.4         
BL_W140_T1.2_D6                    137         1.140        | 500   137         5.8         
BL_W150_T1.5_D15                   131         1.060        | 320   131         0.5         
BL_W10_T1.5_D8                     132         1.060        | 381   132         0.9         
BL_W10_T1.5_D10                    131         1.060        | 280   131         0.5         
BL_W10_T1.7_D6                     132         1.060        | 378   132         0.9         
BL_W10_T2.2_D8                     132         1.060        | 396   132         0.9         
BL_W10_T2.2_D6                     132         1.060        | 397   132         0.9         
BL_W10_T2.0_D20                    131         1.060        | 78    131         0.0         
BL_W140_T1.2_D15                   131         1.060        | 246   131         0.5         
BL_W140_T1.2_D20                   131         1.060        | 34    131         0.0         
BL_W110_T1.2_D30                   131         1.060        | 156   131         0.2         
BL_W110_T1.2_D25                   131         1.060        | 86    131         0.0         
BL_W110_T1.2_D20                   131         1.060        | 74    131         0.0         
BL_W110_T1.2_D15                   131         1.060        | 312   131         0.5         
BL_W10_T1.5_D15                    131         1.060        | 276   131         0.5         
BL_W90_T1.2_D30                    131         1.060        | 132   131         0.2         
BL_W150_T1.5_D20                   131         1.060        | 12    131         0.0         
BL_W150_T1.5_D25                   131         1.060        | 13    131         0.0         
BL_W150_T1.5_D30                   131         1.060        | 154   131         0.2         
BL_W170_T1.2_D2                    132         1.060        | 394   132         0.9         
BL_W170_T1.2_D4                    132         1.060        | 395   132         0.9         
BL_W170_T1.2_D6                    132         1.060        | 398   132         0.9         
BL_W170_T1.2_D8                    132         1.060        | 400   132         0.9         
BL_W170_T1.2_D10                   132         1.060        | 401   132         0.9         
BL_W180_T1.7_D30                   131         1.060        | 192   131         0.2         
BL_W180_T1.7_D25                   131         1.060        | 69    131         0.0         
BL_W180_T1.7_D20                   131         1.060        | 322   131         0.5         
BL_W180_T1.7_D15                   131         1.060        | 323   131         0.5         
BL_W190_T1.2_D25                   130         1.060        | 443   130         1.2         
BL_W10_T2.2_D20                    131         1.060        | 85    131         0.0         
BL_W150_T1.2_D20                   131         1.060        | 10    131         0.0         
BL_W150_T1.2_D25                   131         1.060        | 1     131         0.0         
BL_W150_T1.2_D30                   131         1.060        | 157   131         0.2         
BL_W10_T2.2_D15                    131         1.060        | 311   131         0.5         
BL_W10_T2.2_D10                    131         1.060        | 315   131         0.5         
BL_W130_T1.2_D10                   132         1.060        | 359   132         0.9         
BL_W130_T1.2_D15                   131         1.060        | 215   131         0.5         
BL_W130_T1.2_D20                   131         1.060        | 212   131         0.5         
BL_W130_T1.2_D25                   131         1.060        | 28    131         0.0         
BL_W130_T1.2_D30                   131         1.060        | 134   131         0.2         
BL_W160_T1.2_D15                   131         1.060        | 345   131         0.5         
BL_W10_T1.5_D20                    131         1.060        | 103   131         0.0         
BL_W180_T1.7_D10                   132         1.060        | 365   132         0.9         
BL_W190_T1.7_D10                   130         1.060        | 425   130         1.2         
BL_W190_T1.7_D15                   130         1.060        | 413   130         1.2         
BL_W190_T1.2_D20                   130         1.060        | 444   130         1.2         
BL_W190_T1.7_D20                   130         1.060        | 427   130         1.2         
BL_W190_T1.7_D25                   130         1.060        | 429   130         1.2         
BL_W190_T1.2_D15                   130         1.060        | 420   130         1.2         
BL_W190_T1.2_D10                   130         1.060        | 424   130         1.2         
BL_W90_T1.2_D10                    131         1.060        | 266   131         0.5         
BL_W90_T1.2_D15                    131         1.060        | 267   131         0.5         
BL_W10_T1.5_D6                     132         1.060        | 372   132         0.9         
BL_W90_T1.2_D20                    131         1.060        | 108   131         0.0         
BL_W90_T1.2_D25                    131         1.060        | 107   131         0.0         
BL_W140_T1.5_D15                   131         1.060        | 244   131         0.5         
BL_W170_T1.2_D30                   131         1.060        | 152   131         0.2         
BL_W170_T1.2_D25                   131         1.060        | 43    131         0.0         
BL_W180_T1.2_D2                    132         1.060        | 387   132         0.9         
BL_W10_T2.0_D15                    131         1.060        | 262   131         0.5         
BL_W100_T1.2_D30                   131         1.060        | 145   131         0.2         
BL_W100_T1.2_D25                   131         1.060        | 101   131         0.0         
BL_W100_T1.2_D20                   131         1.060        | 100   131         0.0         
BL_W100_T1.2_D15                   131         1.060        | 281   131         0.5         
BL_W170_T1.2_D15                   131         1.060        | 329   131         0.5         
BL_W170_T1.2_D20                   131         1.060        | 327   131         0.5         
BL_W140_T1.5_D30                   131         1.060        | 166   131         0.2         
BL_W140_T1.5_D25                   131         1.060        | 11    131         0.0         
BL_W140_T1.5_D20                   131         1.060        | 37    131         0.0         
BL_W170_T1.5_D2                    132         1.060        | 405   132         0.9         
BL_W10_T2.0_D6                     132         1.060        | 407   132         0.9         
BL_W10_T2.0_D8                     132         1.060        | 406   132         0.9         
BL_W180_T1.5_D2                    132         1.060        | 375   132         0.9         
BL_W10_T2.0_D10                    131         1.060        | 263   131         0.5         
BL_W180_T1.2_D30                   131         1.060        | 194   131         0.2         
BL_W180_T1.2_D25                   131         1.060        | 46    131         0.0         
BL_W180_T1.2_D20                   131         1.060        | 355   131         0.5         
BL_W180_T1.2_D15                   131         1.060        | 354   131         0.5         
BL_W180_T1.2_D10                   132         1.060        | 383   132         0.9         
BL_W180_T1.2_D8                    132         1.060        | 384   132         0.9         
BL_W180_T1.2_D6                    132         1.060        | 385   132         0.9         
BL_W180_T1.2_D4                    132         1.060        | 386   132         0.9         
BL_W170_T1.5_D30                   131         1.060        | 148   131         0.2         
BL_W180_T1.7_D8                    132         1.060        | 356   132         0.9         
BL_W180_T1.7_D6                    131         1.060        | 331   131         0.5         
BL_W180_T1.7_D4                    131         1.060        | 334   131         0.5         
BL_W180_T1.7_D2                    131         1.060        | 335   131         0.5         
BL_W180_T1.5_D30                   131         1.060        | 193   131         0.2         
BL_W180_T1.5_D25                   131         1.060        | 40    131         0.0         
BL_W180_T1.5_D20                   131         1.060        | 339   131         0.5         
BL_W180_T1.5_D15                   131         1.060        | 338   131         0.5         
BL_W180_T1.5_D10                   132         1.060        | 393   132         0.9         
BL_W180_T1.5_D8                    132         1.060        | 403   132         0.9         
BL_W180_T1.5_D6                    132         1.060        | 404   132         0.9         
BL_W180_T1.5_D4                    132         1.060        | 374   132         0.9         
BL_W140_T1.2_D25                   131         1.060        | 35    131         0.0         
BL_W160_T1.5_D30                   131         1.060        | 133   131         0.2         
BL_W170_T1.5_D25                   131         1.060        | 45    131         0.0         
BL_W170_T1.5_D20                   131         1.060        | 347   131         0.5         
BL_W170_T1.5_D15                   131         1.060        | 317   131         0.5         
BL_W170_T1.5_D10                   132         1.060        | 376   132         0.9         
BL_W190_T1.2_D8                    130         1.060        | 428   130         1.2         
BL_W190_T1.2_D6                    130         1.060        | 430   130         1.2         
BL_W190_T1.2_D4                    130         1.060        | 421   130         1.2         
BL_W140_T1.2_D30                   131         1.060        | 155   131         0.2         
BL_W190_T1.2_D2                    130         1.060        | 419   130         1.2         
BL_W170_T1.5_D8                    132         1.060        | 373   132         0.9         
BL_W170_T1.5_D6                    132         1.060        | 408   132         0.9         
BL_W170_T1.5_D4                    132         1.060        | 391   132         0.9         
BL_W120_T1.2_D25                   131         1.060        | 114   131         0.0         
