=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 71.0 BPM
Valid interval: 465-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 104 mmHg
Confidence: 0.091
95% CI: [102 - 106] mmHg
Agreement: 8159/1440 detectors

MAP: 88 mmHg
Est. Diastolic: 80 mmHg
Oscillometric MAP Systolic: 110 mmHg
Oscillometric MAP Diastolic: 84 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T2.0_D30                    108         1.200        | 214   108         0.0         
BL_W10_T1.7_D20                    108         1.200        | 285   108         0.3         
BL_W10_T1.7_D25                    108         1.200        | 186   108         0.0         
BL_W10_T1.7_D30                    108         1.200        | 185   108         0.0         
BL_W10_T2.0_D2                     122         1.200        | 1274  122         13.8        
BL_W10_T2.0_D4                     119         1.200        | 1233  119         11.2        
BL_W10_T2.0_D6                     117         1.200        | 1219  117         8.7         
BL_W10_T2.0_D8                     116         1.200        | 1089  116         8.5         
BL_W10_T2.0_D10                    116         1.200        | 1021  116         8.2         
BL_W10_T2.0_D15                    108         1.200        | 288   108         0.3         
BL_W10_T2.0_D20                    108         1.200        | 301   108         0.3         
BL_W10_T2.0_D25                    108         1.200        | 215   108         0.0         
BL_W10_T1.2_D4                     119         1.200        | 1228  119         11.2        
BL_W10_T2.2_D2                     114         1.200        | 887   114         5.6         
BL_W10_T2.2_D4                     119         1.200        | 1234  119         11.2        
BL_W10_T2.2_D6                     117         1.200        | 1227  117         8.7         
BL_W10_T2.2_D8                     116         1.200        | 1091  116         8.5         
BL_W10_T2.2_D10                    116         1.200        | 1026  116         8.2         
BL_W10_T2.2_D15                    108         1.200        | 280   108         0.3         
BL_W10_T2.2_D20                    108         1.200        | 279   108         0.3         
BL_W10_T2.2_D25                    108         1.200        | 208   108         0.0         
BL_W10_T2.2_D30                    108         1.200        | 207   108         0.0         
BL_W10_T1.2_D2                     142         1.200        | 1440  142         34.4        
BL_W10_T1.7_D10                    116         1.200        | 993   116         8.2         
BL_W10_T1.7_D15                    108         1.200        | 284   108         0.3         
BL_W10_T1.2_D6                     117         1.200        | 1217  117         8.7         
BL_W10_T1.2_D8                     116         1.200        | 1088  116         8.5         
BL_W10_T1.2_D10                    116         1.200        | 989   116         8.2         
BL_W10_T1.2_D15                    108         1.200        | 282   108         0.3         
BL_W10_T1.2_D20                    108         1.200        | 277   108         0.3         
