=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.6 BPM
Valid interval: 539-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 123 mmHg
Confidence: 0.059
95% CI: [121 - 125] mmHg
Agreement: 5823/1440 detectors

MAP: 115 mmHg
Est. Diastolic: 111 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T2.2_D15                    150         1.200        | 638   150         9.8         
BL_W10_T2.0_D4                     152         1.200        | 818   152         12.1        
BL_W10_T2.0_D6                     152         1.200        | 825   152         12.1        
BL_W10_T2.0_D8                     152         1.200        | 819   152         12.1        
BL_W10_T2.0_D10                    152         1.200        | 834   152         12.1        
BL_W10_T2.0_D15                    150         1.200        | 642   150         9.8         
BL_W10_T2.0_D20                    150         1.200        | 641   150         9.8         
BL_W10_T2.0_D25                    150         1.200        | 628   150         9.8         
BL_W10_T2.0_D30                    149         1.200        | 496   149         9.4         
BL_W10_T2.2_D2                     150         1.200        | 640   150         9.8         
BL_W10_T2.2_D4                     150         1.200        | 639   150         9.8         
BL_W10_T2.2_D6                     152         1.200        | 835   152         12.1        
BL_W10_T2.2_D8                     152         1.200        | 836   152         12.1        
BL_W10_T2.2_D10                    152         1.200        | 837   152         12.1        
BL_W10_T1.2_D4                     152         1.200        | 808   152         12.1        
BL_W10_T2.2_D20                    150         1.200        | 637   150         9.8         
BL_W10_T2.2_D25                    150         1.200        | 636   150         9.8         
BL_W10_T2.2_D30                    149         1.200        | 495   149         9.4         
BL_W10_T1.2_D2                     152         1.200        | 846   152         12.1        
BL_W20_T1.2_D2                     152         1.200        | 824   152         12.1        
BL_W20_T1.2_D4                     152         1.200        | 823   152         12.1        
BL_W20_T1.2_D6                     152         1.200        | 822   152         12.1        
BL_W20_T1.2_D8                     152         1.200        | 821   152         12.1        
BL_W20_T1.2_D10                    152         1.200        | 820   152         12.1        
BL_W20_T1.2_D15                    150         1.200        | 695   150         10.2        
BL_W20_T1.2_D20                    150         1.200        | 599   150         9.8         
BL_W20_T1.2_D25                    150         1.200        | 553   150         9.8         
BL_W20_T1.2_D30                    150         1.200        | 558   150         9.8         
BL_W10_T1.7_D30                    149         1.200        | 500   149         9.4         
BL_W10_T1.5_D2                     152         1.200        | 850   152         12.1        
BL_W10_T1.2_D30                    149         1.200        | 498   149         9.4         
BL_W10_T1.5_D4                     152         1.200        | 851   152         12.1        
BL_W10_T1.2_D25                    150         1.200        | 621   150         9.8         
BL_W10_T1.2_D20                    150         1.200        | 622   150         9.8         
BL_W10_T1.2_D15                    150         1.200        | 623   150         9.8         
BL_W10_T1.2_D10                    152         1.200        | 849   152         12.1        
BL_W10_T1.2_D8                     152         1.200        | 848   152         12.1        
BL_W10_T1.2_D6                     152         1.200        | 847   152         12.1        
BL_W10_T2.0_D2                     152         1.200        | 817   152         12.1        
BL_W10_T1.5_D6                     152         1.200        | 852   152         12.1        
BL_W10_T1.5_D8                     152         1.200        | 810   152         12.1        
BL_W10_T1.5_D10                    152         1.200        | 811   152         12.1        
BL_W10_T1.5_D20                    150         1.200        | 610   150         9.8         
BL_W10_T1.7_D25                    150         1.200        | 643   150         9.8         
BL_W10_T1.7_D20                    150         1.200        | 607   150         9.8         
BL_W10_T1.7_D15                    150         1.200        | 608   150         9.8         
BL_W10_T1.7_D10                    152         1.200        | 816   152         12.1        
BL_W10_T1.7_D8                     152         1.200        | 815   152         12.1        
BL_W10_T1.7_D6                     152         1.200        | 814   152         12.1        
BL_W10_T1.7_D4                     152         1.200        | 813   152         12.1        
BL_W10_T1.7_D2                     152         1.200        | 812   152         12.1        
BL_W10_T1.5_D30                    149         1.200        | 499   149         9.4         
BL_W10_T1.5_D25                    150         1.200        | 609   150         9.8         
BL_W10_T1.5_D15                    150         1.200        | 611   150         9.8         
BL_W130_T1.2_D15                   131         1.140        | 228   131         8.5         
BL_W130_T1.2_D10                   131         1.140        | 184   131         8.5         
BL_W130_T1.5_D8                    131         1.140        | 461   131         9.0         
BL_W130_T1.2_D8                    131         1.140        | 185   131         8.5         
BL_W130_T1.2_D20                   131         1.140        | 229   131         8.5         
BL_W130_T1.2_D25                   131         1.140        | 230   131         8.5         
BL_W130_T1.2_D30                   131         1.140        | 231   131         8.5         
BL_W130_T1.5_D2                    131         1.140        | 466   131         9.0         
BL_W120_T1.2_D6                    131         1.140        | 292   131         8.5         
BL_W130_T1.5_D4                    131         1.140        | 463   131         9.0         
BL_W130_T1.5_D6                    131         1.140        | 462   131         9.0         
BL_W120_T1.5_D6                    131         1.140        | 440   131         9.0         
BL_W150_T1.2_D20                   131         1.140        | 348   131         8.5         
BL_W120_T1.2_D8                    131         1.140        | 293   131         8.5         
BL_W120_T1.2_D10                   131         1.140        | 294   131         8.5         
BL_W120_T1.2_D15                   131         1.140        | 295   131         8.5         
BL_W120_T1.2_D20                   131         1.140        | 296   131         8.5         
BL_W120_T1.2_D25                   131         1.140        | 288   131         8.5         
BL_W120_T1.2_D30                   131         1.140        | 298   131         8.5         
BL_W120_T1.5_D2                    131         1.140        | 442   131         9.0         
BL_W120_T1.5_D4                    131         1.140        | 441   131         9.0         
BL_W130_T1.2_D6                    131         1.140        | 186   131         8.5         
BL_W120_T1.5_D8                    131         1.140        | 425   131         9.0         
BL_W120_T1.5_D10                   131         1.140        | 438   131         9.0         
BL_W120_T1.5_D15                   131         1.140        | 464   131         9.0         
BL_W120_T1.5_D20                   131         1.140        | 467   131         9.0         
BL_W120_T1.5_D25                   131         1.140        | 455   131         9.0         
BL_W120_T1.5_D30                   131         1.140        | 415   131         9.0         
BL_W130_T1.2_D2                    131         1.140        | 188   131         8.5         
BL_W130_T1.2_D4                    131         1.140        | 187   131         8.5         
BL_W140_T1.5_D4                    131         1.140        | 417   131         9.0         
BL_W50_T1.2_D15                    131         1.140        | 224   131         8.5         
BL_W150_T1.2_D15                   131         1.140        | 385   131         8.5         
BL_W150_T1.2_D10                   131         1.140        | 287   131         8.5         
BL_W150_T1.2_D8                    131         1.140        | 286   131         8.5         
BL_W150_T1.2_D6                    131         1.140        | 285   131         8.5         
BL_W150_T1.2_D4                    131         1.140        | 284   131         8.5         
BL_W150_T1.2_D2                    131         1.140        | 283   131         8.5         
BL_W140_T1.5_D30                   131         1.140        | 424   131         9.0         
BL_W140_T1.5_D25                   131         1.140        | 423   131         9.0         
BL_W140_T1.5_D20                   131         1.140        | 422   131         9.0         
BL_W140_T1.5_D15                   131         1.140        | 421   131         9.0         
BL_W140_T1.5_D10                   131         1.140        | 420   131         9.0         
BL_W140_T1.5_D8                    131         1.140        | 419   131         9.0         
BL_W140_T1.5_D6                    131         1.140        | 418   131         9.0         
BL_W130_T1.5_D10                   131         1.140        | 460   131         9.0         
BL_W140_T1.5_D2                    131         1.140        | 416   131         9.0         
BL_W140_T1.2_D30                   131         1.140        | 205   131         8.5         
BL_W140_T1.2_D25                   131         1.140        | 206   131         8.5         
BL_W140_T1.2_D20                   131         1.140        | 191   131         8.5         
BL_W140_T1.2_D15                   131         1.140        | 208   131         8.5         
BL_W140_T1.2_D10                   131         1.140        | 209   131         8.5         
BL_W140_T1.2_D8                    131         1.140        | 211   131         8.5         
BL_W140_T1.2_D6                    131         1.140        | 212   131         8.5         
BL_W140_T1.2_D4                    131         1.140        | 190   131         8.5         
BL_W140_T1.2_D2                    131         1.140        | 222   131         8.5         
BL_W130_T1.5_D30                   131         1.140        | 456   131         9.0         
BL_W130_T1.5_D25                   131         1.140        | 457   131         9.0         
BL_W130_T1.5_D20                   131         1.140        | 458   131         9.0         
BL_W130_T1.5_D15                   131         1.140        | 459   131         9.0         
BL_W70_T1.2_D4                     131         1.140        | 303   131         8.5         
BL_W80_T1.2_D20                    131         1.140        | 306   131         8.5         
BL_W80_T1.2_D15                    131         1.140        | 308   131         8.5         
BL_W80_T1.2_D10                    131         1.140        | 312   131         8.5         
BL_W80_T1.2_D8                     131         1.140        | 313   131         8.5         
BL_W80_T1.2_D6                     131         1.140        | 314   131         8.5         
BL_W80_T1.2_D4                     131         1.140        | 318   131         8.5         
BL_W80_T1.2_D2                     131         1.140        | 282   131         8.5         
BL_W70_T1.2_D30                    131         1.140        | 236   131         8.5         
BL_W70_T1.2_D25                    131         1.140        | 246   131         8.5         
BL_W70_T1.2_D20                    131         1.140        | 247   131         8.5         
BL_W70_T1.2_D15                    131         1.140        | 248   131         8.5         
BL_W70_T1.2_D10                    131         1.140        | 249   131         8.5         
BL_W70_T1.2_D8                     131         1.140        | 210   131         8.5         
BL_W70_T1.2_D6                     131         1.140        | 233   131         8.5         
BL_W80_T1.2_D25                    131         1.140        | 297   131         8.5         
BL_W70_T1.2_D2                     131         1.140        | 304   131         8.5         
BL_W60_T1.2_D30                    131         1.140        | 203   131         8.5         
BL_W60_T1.2_D25                    131         1.140        | 202   131         8.5         
BL_W60_T1.2_D20                    131         1.140        | 201   131         8.5         
BL_W60_T1.2_D15                    131         1.140        | 200   131         8.5         
