=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 47.1 BPM
Valid interval: 427-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 102 mmHg
Confidence: 0.111
95% CI: [100 - 104] mmHg
Agreement: 6278/1440 detectors

MAP: 100 mmHg
Est. Diastolic: 99 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.2_D4                     139         1.200        | 1368  139         45.3        
BL_W10_T1.2_D2                     139         1.200        | 1369  139         45.3        
BL_W10_T1.5_D6                     149         1.200        | 1406  149         54.9        
BL_W10_T1.2_D6                     139         1.200        | 1367  139         45.3        
BL_W10_T1.5_D15                    108         1.060        | 1006  108         13.9        
BL_W10_T1.2_D8                     108         1.060        | 1135  108         14.2        
BL_W10_T1.7_D6                     116         1.060        | 1189  116         22.2        
BL_W10_T1.5_D20                    108         1.060        | 966   108         13.5        
BL_W10_T1.5_D10                    108         1.060        | 1007  108         13.9        
BL_W10_T1.5_D8                     108         1.060        | 1174  108         14.2        
BL_W10_T1.5_D4                     110         1.060        | 1177  110         15.8        
BL_W10_T1.5_D2                     110         1.060        | 1176  110         15.8        
BL_W10_T1.2_D20                    108         1.060        | 955   108         13.5        
BL_W10_T1.2_D15                    108         1.060        | 1046  108         13.9        
BL_W10_T1.2_D10                    108         1.060        | 1051  108         13.9        
BL_W10_T1.2_D30                    104         0.980        | 925   104         10.3        
BL_W10_T1.2_D25                    104         0.980        | 924   104         10.3        
BL_W10_T1.5_D25                    104         0.980        | 930   104         10.3        
BL_W10_T1.5_D30                    104         0.980        | 931   104         10.3        
BL_W10_T1.7_D2                     108         0.980        | 1159  108         14.2        
BL_W10_T1.7_D4                     108         0.980        | 1158  108         14.2        
BL_W10_T1.7_D8                     108         0.980        | 1157  108         14.2        
BL_W10_T1.7_D10                    108         0.980        | 1001  108         13.9        
BL_W10_T1.7_D15                    108         0.980        | 1113  108         13.9        
BL_W10_T1.7_D20                    108         0.980        | 936   108         13.5        
BL_W10_T1.7_D25                    104         0.900        | 912   104         10.3        
BL_W10_T1.7_D30                    104         0.900        | 926   104         10.3        
BL_W140_T3.0_D20                   114         0.500        | 1180  114         19.7        
BL_W140_T2.7_D20                   114         0.500        | 1179  114         19.7        
BL_W140_T2.4_D20                   114         0.500        | 1178  114         19.7        
BL_W90_T3.0_D25                    119         0.464        | 1241  119         24.6        
BL_W90_T2.7_D25                    119         0.464        | 1243  119         24.6        
BL_W90_T2.4_D25                    119         0.464        | 1247  119         24.6        
BL_W90_T2.2_D25                    119         0.464        | 1233  119         24.6        
BL_W90_T2.0_D25                    119         0.464        | 1251  119         24.6        
BL_W90_T1.7_D25                    119         0.464        | 1255  119         24.6        
BL_W90_T1.5_D25                    119         0.464        | 1257  119         24.6        
BL_W90_T1.5_D20                    119         0.464        | 1258  119         24.6        
BL_W90_T1.2_D25                    119         0.464        | 1263  119         24.6        
BL_W90_T1.2_D20                    119         0.464        | 1264  119         24.6        
BL_W90_T1.2_D15                    119         0.464        | 1217  119         24.6        
BL_W90_T1.2_D10                    119         0.464        | 1216  119         24.6        
BL_W90_T1.2_D8                     119         0.464        | 1215  119         24.6        
BL_W90_T1.2_D6                     119         0.464        | 1212  119         24.6        
BL_W90_T1.2_D4                     119         0.464        | 1203  119         24.6        
BL_W90_T1.2_D2                     119         0.464        | 1202  119         24.6        
BL_W40_T1.2_D2                     119         0.464        | 1337  119         24.9        
BL_W80_T3.0_D25                    119         0.464        | 1201  119         24.6        
BL_W100_T1.5_D20                   119         0.464        | 1199  119         24.6        
BL_W100_T3.0_D25                   119         0.464        | 1262  119         24.6        
BL_W100_T2.7_D25                   119         0.464        | 1260  119         24.6        
BL_W100_T2.4_D25                   119         0.464        | 1253  119         24.6        
BL_W100_T2.2_D25                   119         0.464        | 1246  119         24.6        
BL_W100_T2.0_D25                   119         0.464        | 1240  119         24.6        
BL_W100_T1.7_D25                   119         0.464        | 1236  119         24.6        
BL_W100_T1.7_D20                   119         0.464        | 1235  119         24.6        
BL_W100_T1.5_D25                   119         0.464        | 1234  119         24.6        
BL_W100_T1.2_D2                    119         0.464        | 1338  119         24.9        
BL_W100_T1.2_D25                   119         0.464        | 1237  119         24.6        
BL_W100_T1.2_D20                   119         0.464        | 1238  119         24.6        
BL_W100_T1.2_D15                   119         0.464        | 1342  119         24.9        
BL_W100_T1.2_D10                   119         0.464        | 1341  119         24.9        
BL_W100_T1.2_D8                    119         0.464        | 1340  119         24.9        
BL_W100_T1.2_D6                    119         0.464        | 1344  119         24.9        
BL_W100_T1.2_D4                    119         0.464        | 1339  119         24.9        
BL_W70_T1.2_D4                     119         0.464        | 1271  119         24.6        
BL_W70_T1.7_D25                    119         0.464        | 1317  119         24.6        
BL_W70_T1.5_D25                    119         0.464        | 1315  119         24.6        
BL_W70_T1.2_D25                    119         0.464        | 1279  119         24.6        
BL_W70_T1.2_D20                    119         0.464        | 1278  119         24.6        
BL_W70_T1.2_D15                    119         0.464        | 1277  119         24.6        
BL_W70_T1.2_D10                    119         0.464        | 1265  119         24.6        
BL_W70_T1.2_D8                     119         0.464        | 1273  119         24.6        
BL_W70_T1.2_D6                     119         0.464        | 1272  119         24.6        
BL_W70_T2.0_D25                    119         0.464        | 1318  119         24.6        
BL_W70_T1.2_D2                     119         0.464        | 1270  119         24.6        
BL_W60_T1.2_D20                    119         0.464        | 1293  119         24.6        
BL_W40_T1.2_D15                    119         0.464        | 1332  119         24.9        
BL_W40_T1.2_D10                    119         0.464        | 1333  119         24.9        
BL_W40_T1.2_D8                     119         0.464        | 1334  119         24.9        
BL_W40_T1.2_D6                     119         0.464        | 1335  119         24.9        
BL_W40_T1.2_D4                     119         0.464        | 1336  119         24.9        
BL_W110_T1.2_D2                    119         0.464        | 1343  119         24.9        
BL_W80_T1.2_D10                    119         0.464        | 1303  119         24.6        
BL_W80_T2.4_D25                    119         0.464        | 1222  119         24.6        
BL_W80_T2.2_D25                    119         0.464        | 1224  119         24.6        
BL_W80_T2.0_D25                    119         0.464        | 1228  119         24.6        
BL_W80_T1.7_D25                    119         0.464        | 1229  119         24.6        
BL_W80_T1.5_D25                    119         0.464        | 1230  119         24.6        
BL_W80_T1.2_D25                    119         0.464        | 1299  119         24.6        
BL_W80_T1.2_D20                    119         0.464        | 1301  119         24.6        
BL_W80_T1.2_D15                    119         0.464        | 1302  119         24.6        
BL_W80_T2.7_D25                    119         0.464        | 1218  119         24.6        
BL_W80_T1.2_D8                     119         0.464        | 1304  119         24.6        
BL_W80_T1.2_D6                     119         0.464        | 1305  119         24.6        
BL_W80_T1.2_D4                     119         0.464        | 1306  119         24.6        
BL_W80_T1.2_D2                     119         0.464        | 1307  119         24.6        
BL_W70_T3.0_D25                    119         0.464        | 1310  119         24.6        
BL_W70_T2.7_D25                    119         0.464        | 1311  119         24.6        
BL_W70_T2.4_D25                    119         0.464        | 1312  119         24.6        
BL_W70_T2.2_D25                    119         0.464        | 1313  119         24.6        
BL_W120_T2.4_D25                   119         0.464        | 1268  119         24.6        
BL_W130_T1.2_D8                    119         0.464        | 1287  119         24.6        
BL_W130_T1.2_D6                    119         0.464        | 1286  119         24.6        
BL_W130_T1.2_D4                    119         0.464        | 1285  119         24.6        
BL_W130_T1.2_D2                    119         0.464        | 1284  119         24.6        
BL_W120_T3.0_D25                   119         0.464        | 1283  119         24.6        
BL_W120_T3.0_D20                   119         0.464        | 1274  119         24.6        
BL_W120_T2.7_D25                   119         0.464        | 1266  119         24.6        
BL_W120_T2.7_D20                   119         0.464        | 1267  119         24.6        
BL_W130_T1.2_D10                   119         0.464        | 1288  119         24.6        
BL_W120_T2.4_D20                   119         0.464        | 1269  119         24.6        
BL_W120_T2.2_D25                   119         0.464        | 1275  119         24.6        
BL_W120_T2.2_D20                   119         0.464        | 1276  119         24.6        
BL_W120_T2.0_D25                   119         0.464        | 1280  119         24.6        
BL_W120_T2.0_D20                   119         0.464        | 1281  119         24.6        
BL_W120_T1.7_D25                   119         0.464        | 1298  119         24.6        
BL_W120_T1.7_D20                   119         0.464        | 1316  119         24.6        
BL_W120_T1.5_D25                   119         0.464        | 1319  119         24.6        
BL_W130_T2.0_D25                   118         0.464        | 1194  118         24.2        
BL_W130_T3.0_D25                   118         0.464        | 1191  118         24.2        
BL_W130_T3.0_D20                   119         0.464        | 1297  119         24.6        
BL_W130_T2.7_D25                   118         0.464        | 1193  118         24.2        
BL_W130_T2.7_D20                   119         0.464        | 1249  119         24.6        
BL_W130_T2.4_D25                   118         0.464        | 1195  118         24.2        
BL_W130_T2.4_D20                   119         0.464        | 1296  119         24.6        
BL_W130_T2.2_D25                   118         0.464        | 1192  118         24.2        
BL_W130_T2.2_D20                   119         0.464        | 1295  119         24.6        
BL_W120_T1.5_D20                   119         0.464        | 1320  119         24.6        
BL_W130_T2.0_D20                   119         0.464        | 1294  119         24.6        
BL_W130_T1.7_D25                   118         0.464        | 1197  118         24.2        
BL_W130_T1.7_D20                   119         0.464        | 1292  119         24.6        
BL_W130_T1.5_D25                   118         0.464        | 1198  118         24.2        
BL_W130_T1.5_D20                   119         0.464        | 1291  119         24.6        
BL_W130_T1.2_D25                   118         0.464        | 1196  118         24.2        
BL_W130_T1.2_D20                   119         0.464        | 1290  119         24.6        
BL_W130_T1.2_D15                   119         0.464        | 1289  119         24.6        
BL_W110_T1.5_D6                    119         0.464        | 1200  119         24.6        
BL_W110_T2.0_D20                   119         0.464        | 1226  119         24.6        
BL_W110_T1.7_D25                   119         0.464        | 1220  119         24.6        
BL_W110_T1.7_D20                   119         0.464        | 1219  119         24.6        
BL_W110_T1.5_D25                   119         0.464        | 1204  119         24.6        
BL_W110_T1.5_D20                   119         0.464        | 1205  119         24.6        
