=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 57.4 BPM
Valid interval: 540-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 122 mmHg
Confidence: 0.045
95% CI: [119 - 125] mmHg
Agreement: 2481/420 detectors

MAP: 114 mmHg
Est. Diastolic: 110 mmHg
Oscillometric MAP Systolic: 135 mmHg
Oscillometric MAP Diastolic: 109 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W5_T1.2_D20                     146         1.200        | 78    146         1.8         
BL_W5_T1.2_D15                     146         1.200        | 110   146         1.8         
BL_W5_T1.7_D32                     141         1.200        | 167   141         3.1         
BL_W5_T1.7_D28                     141         1.200        | 166   141         3.1         
BL_W5_T1.7_D24                     145         1.200        | 27    145         1.5         
BL_W5_T1.7_D20                     146         1.200        | 106   146         1.8         
BL_W5_T1.7_D15                     146         1.200        | 107   146         1.8         
BL_W5_T1.5_D32                     141         1.200        | 165   141         3.1         
BL_W5_T1.5_D24                     145         1.200        | 22    145         1.5         
BL_W5_T1.5_D20                     146         1.200        | 108   146         1.8         
BL_W5_T1.5_D15                     146         1.200        | 109   146         1.8         
BL_W5_T1.2_D32                     141         1.200        | 163   141         3.1         
BL_W5_T1.2_D28                     141         1.200        | 162   141         3.1         
BL_W5_T1.2_D24                     145         1.200        | 21    145         1.5         
BL_W5_T1.5_D28                     141         1.200        | 164   141         3.1         
BL_W20_T1.7_D28                    125         0.900        | 185   125         18.7        
BL_W20_T1.7_D24                    125         0.900        | 186   125         18.7        
BL_W20_T1.7_D20                    125         0.900        | 181   125         18.7        
BL_W20_T1.7_D15                    125         0.900        | 180   125         18.7        
BL_W20_T1.5_D32                    125         0.900        | 179   125         18.7        
BL_W20_T1.5_D28                    125         0.900        | 187   125         18.7        
BL_W20_T1.5_D24                    125         0.900        | 183   125         18.7        
BL_W20_T1.5_D20                    125         0.900        | 182   125         18.7        
BL_W30_T1.2_D32                    125         0.900        | 190   125         19.3        
BL_W20_T1.5_D15                    125         0.900        | 175   125         18.7        
BL_W20_T1.7_D32                    125         0.900        | 184   125         18.7        
BL_W30_T1.2_D15                    125         0.900        | 198   125         19.3        
BL_W30_T1.2_D20                    125         0.900        | 197   125         19.3        
BL_W30_T1.2_D24                    125         0.900        | 196   125         19.3        
BL_W30_T1.2_D28                    125         0.900        | 189   125         19.3        
BL_W30_T1.5_D15                    125         0.900        | 191   125         19.3        
BL_W30_T1.5_D20                    125         0.900        | 192   125         19.3        
BL_W30_T1.5_D24                    125         0.900        | 193   125         19.3        
BL_W30_T1.5_D28                    125         0.900        | 194   125         19.3        
BL_W30_T1.5_D32                    125         0.900        | 195   125         19.3        
BL_W20_T1.2_D28                    125         0.900        | 177   125         18.7        
BL_W5_T2.0_D32                     120         0.900        | 219   120         23.7        
BL_W5_T2.2_D32                     120         0.900        | 217   120         23.7        
BL_W20_T1.2_D32                    125         0.900        | 176   125         18.7        
BL_W5_T2.4_D32                     120         0.900        | 218   120         23.7        
BL_W20_T1.2_D20                    125         0.900        | 188   125         18.7        
BL_W20_T1.2_D15                    125         0.900        | 174   125         18.7        
BL_W20_T1.2_D24                    125         0.900        | 178   125         18.7        
BL_W130_T1.2_D24                   119         0.820        | 327   119         24.8        
BL_W150_T1.2_D20                   119         0.820        | 274   119         24.8        
BL_W50_T1.5_D32                    120         0.820        | 239   120         23.7        
BL_W130_T1.2_D28                   119         0.820        | 328   119         24.8        
BL_W130_T1.2_D32                   119         0.820        | 318   119         24.8        
BL_W130_T1.5_D15                   119         0.820        | 329   119         24.8        
BL_W130_T1.5_D20                   119         0.820        | 317   119         24.8        
BL_W130_T1.5_D24                   119         0.820        | 316   119         24.8        
BL_W130_T1.5_D28                   119         0.820        | 315   119         24.8        
BL_W130_T1.5_D32                   119         0.820        | 314   119         24.8        
BL_W140_T1.2_D15                   119         0.820        | 307   119         24.8        
BL_W140_T1.2_D20                   119         0.820        | 306   119         24.8        
BL_W140_T1.2_D24                   119         0.820        | 305   119         24.8        
