=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 68.9 BPM
Valid interval: 439-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 103 mmHg
Confidence: 0.101
95% CI: [101 - 105] mmHg
Agreement: 7896/1440 detectors

MAP: 100 mmHg
Est. Diastolic: 98 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.2_D4                     111         0.740        | 1038  111         3.2         
BL_W10_T1.2_D2                     112         0.740        | 1109  112         4.2         
BL_W10_T1.7_D30                    83          0.740        | 1130  83          24.8        
BL_W10_T1.7_D25                    83          0.740        | 1131  83          24.8        
BL_W10_T1.7_D20                    83          0.740        | 1132  83          24.8        
BL_W10_T1.7_D15                    83          0.740        | 1129  83          24.8        
BL_W10_T1.7_D10                    83          0.740        | 1133  83          24.8        
BL_W10_T1.7_D8                     83          0.740        | 1146  83          24.8        
BL_W10_T1.7_D6                     111         0.740        | 953   111         2.8         
BL_W10_T1.7_D4                     111         0.740        | 1076  111         3.2         
BL_W10_T1.7_D2                     112         0.740        | 1096  112         4.2         
BL_W10_T1.5_D30                    83          0.740        | 1145  83          24.8        
BL_W10_T1.5_D25                    83          0.740        | 1144  83          24.8        
BL_W10_T1.5_D20                    83          0.740        | 1143  83          24.8        
BL_W10_T1.5_D10                    83          0.740        | 1141  83          24.8        
BL_W10_T1.2_D6                     111         0.740        | 947   111         2.8         
BL_W10_T1.2_D8                     83          0.740        | 1134  83          24.8        
BL_W10_T1.2_D10                    83          0.740        | 1135  83          24.8        
BL_W10_T1.2_D15                    83          0.740        | 1136  83          24.8        
BL_W10_T1.2_D20                    83          0.740        | 1137  83          24.8        
BL_W10_T1.2_D25                    83          0.740        | 1138  83          24.8        
BL_W10_T1.2_D30                    83          0.740        | 1139  83          24.8        
BL_W10_T1.5_D2                     112         0.740        | 1097  112         4.2         
BL_W10_T1.5_D4                     111         0.740        | 1079  111         3.2         
BL_W10_T1.5_D6                     111         0.740        | 949   111         2.8         
BL_W10_T1.5_D8                     83          0.740        | 1140  83          24.8        
BL_W10_T1.5_D15                    83          0.740        | 1142  83          24.8        
BL_W20_T1.2_D2                     112         0.528        | 1101  112         4.2         
BL_W20_T1.2_D4                     111         0.528        | 1071  111         3.2         
BL_W20_T1.2_D6                     111         0.528        | 973   111         2.8         
BL_W20_T1.2_D8                     110         0.528        | 831   110         2.5         
BL_W120_T1.2_D25                   76          0.500        | 1349  76          32.4        
BL_W120_T1.2_D2                    76          0.500        | 1333  76          32.4        
BL_W120_T1.2_D4                    76          0.500        | 1332  76          32.4        
BL_W120_T1.2_D6                    76          0.500        | 1331  76          32.4        
BL_W120_T1.2_D8                    76          0.500        | 1340  76          32.4        
BL_W120_T1.2_D15                   76          0.500        | 1360  76          32.4        
BL_W120_T1.2_D20                   76          0.500        | 1359  76          32.4        
BL_W120_T1.2_D10                   76          0.500        | 1366  76          32.4        
BL_W120_T1.2_D30                   76          0.500        | 1236  76          32.4        
BL_W20_T1.2_D25                    108         0.464        | 158   108         0.2         
BL_W20_T1.2_D10                    109         0.464        | 542   109         0.7         
BL_W20_T1.2_D15                    109         0.464        | 543   109         0.7         
BL_W20_T1.2_D20                    108         0.464        | 159   108         0.2         
BL_W20_T1.2_D30                    108         0.464        | 14    108         0.1         
BL_W120_T1.5_D4                    76          0.420        | 1219  76          32.2        
BL_W100_T1.2_D6                    76          0.420        | 1316  76          32.4        
BL_W100_T1.2_D8                    76          0.420        | 1315  76          32.4        
BL_W100_T1.2_D10                   76          0.420        | 1298  76          32.4        
BL_W100_T1.2_D15                   76          0.420        | 1313  76          32.4        
BL_W100_T1.2_D20                   76          0.420        | 1312  76          32.4        
BL_W100_T1.2_D25                   76          0.420        | 1311  76          32.4        
BL_W100_T1.2_D30                   76          0.420        | 1310  76          32.4        
BL_W40_T1.2_D2                     78          0.420        | 1163  78          29.8        
BL_W120_T1.5_D6                    76          0.420        | 1218  76          32.2        
BL_W110_T1.2_D8                    76          0.420        | 1301  76          32.4        
BL_W120_T1.5_D2                    76          0.420        | 1220  76          32.2        
BL_W120_T1.5_D8                    76          0.420        | 1217  76          32.2        
BL_W110_T1.2_D30                   76          0.420        | 1378  76          32.4        
BL_W110_T1.2_D25                   76          0.420        | 1377  76          32.4        
BL_W110_T1.2_D20                   76          0.420        | 1240  76          32.4        
BL_W110_T1.2_D15                   76          0.420        | 1299  76          32.4        
BL_W110_T1.2_D10                   76          0.420        | 1300  76          32.4        
BL_W110_T1.2_D4                    76          0.420        | 1303  76          32.4        
BL_W110_T1.2_D6                    76          0.420        | 1302  76          32.4        
BL_W40_T1.2_D30                    78          0.420        | 1174  78          29.8        
BL_W70_T1.2_D30                    76          0.420        | 1376  76          32.4        
BL_W70_T1.2_D25                    76          0.420        | 1373  76          32.4        
BL_W70_T1.2_D20                    76          0.420        | 1372  76          32.4        
BL_W70_T1.2_D15                    76          0.420        | 1368  76          32.4        
BL_W70_T1.2_D10                    76          0.420        | 1369  76          32.4        
BL_W70_T1.2_D8                     76          0.420        | 1370  76          32.4        
BL_W70_T1.2_D6                     76          0.420        | 1371  76          32.4        
BL_W70_T1.2_D4                     76          0.420        | 1374  76          32.4        
BL_W70_T1.2_D2                     76          0.420        | 1375  76          32.4        
BL_W80_T1.2_D2                     76          0.420        | 1291  76          32.4        
BL_W40_T1.2_D25                    78          0.420        | 1175  78          29.8        
BL_W40_T1.2_D20                    78          0.420        | 1177  78          29.8        
BL_W40_T1.2_D15                    78          0.420        | 1176  78          29.8        
BL_W40_T1.2_D10                    78          0.420        | 1162  78          29.8        
BL_W40_T1.2_D8                     78          0.420        | 1160  78          29.8        
BL_W40_T1.2_D6                     78          0.420        | 1159  78          29.8        
BL_W40_T1.2_D4                     78          0.420        | 1156  78          29.8        
BL_W110_T1.2_D2                    76          0.420        | 1304  76          32.4        
BL_W90_T1.2_D2                     76          0.420        | 1280  76          32.4        
BL_W100_T1.2_D2                    76          0.420        | 1318  76          32.4        
BL_W90_T1.2_D30                    76          0.420        | 1324  76          32.4        
BL_W90_T1.2_D25                    76          0.420        | 1325  76          32.4        
BL_W90_T1.2_D20                    76          0.420        | 1326  76          32.4        
BL_W90_T1.2_D15                    76          0.420        | 1327  76          32.4        
BL_W90_T1.2_D10                    76          0.420        | 1328  76          32.4        
BL_W90_T1.2_D8                     76          0.420        | 1329  76          32.4        
BL_W90_T1.2_D6                     76          0.420        | 1282  76          32.4        
BL_W90_T1.2_D4                     76          0.420        | 1281  76          32.4        
BL_W100_T1.2_D4                    76          0.420        | 1317  76          32.4        
BL_W80_T1.2_D30                    76          0.420        | 1283  76          32.4        
BL_W80_T1.2_D25                    76          0.420        | 1284  76          32.4        
BL_W80_T1.2_D20                    76          0.420        | 1285  76          32.4        
BL_W80_T1.2_D15                    76          0.420        | 1286  76          32.4        
BL_W80_T1.2_D10                    76          0.420        | 1287  76          32.4        
BL_W80_T1.2_D8                     76          0.420        | 1288  76          32.4        
BL_W80_T1.2_D6                     76          0.420        | 1289  76          32.4        
BL_W80_T1.2_D4                     76          0.420        | 1290  76          32.4        
BL_W170_T1.2_D4                    76          0.420        | 1278  76          32.4        
BL_W180_T1.2_D2                    76          0.420        | 1191  76          32.2        
BL_W170_T1.2_D30                   76          0.420        | 1271  76          32.4        
BL_W170_T1.2_D25                   76          0.420        | 1272  76          32.4        
BL_W170_T1.2_D20                   76          0.420        | 1273  76          32.4        
BL_W170_T1.2_D15                   76          0.420        | 1265  76          32.4        
BL_W170_T1.2_D10                   76          0.420        | 1275  76          32.4        
BL_W170_T1.2_D8                    76          0.420        | 1276  76          32.4        
BL_W170_T1.2_D6                    76          0.420        | 1277  76          32.4        
BL_W180_T1.2_D4                    76          0.420        | 1178  76          32.2        
BL_W170_T1.2_D2                    76          0.420        | 1279  76          32.4        
BL_W160_T1.2_D30                   76          0.420        | 1357  76          32.4        
BL_W160_T1.2_D25                   76          0.420        | 1356  76          32.4        
BL_W160_T1.2_D20                   76          0.420        | 1355  76          32.4        
BL_W160_T1.2_D15                   76          0.420        | 1354  76          32.4        
BL_W160_T1.2_D10                   76          0.420        | 1353  76          32.4        
BL_W160_T1.2_D8                    76          0.420        | 1352  76          32.4        
BL_W190_T1.2_D2                    76          0.420        | 1188  76          32.2        
